400,0.9573
401,0.9603
402,0.9606
403,0.9606
404,0.9609
405,0.9597
406,0.9588
407,0.9583
408,0.9557
409,0.9542
410,0.9545
411,0.9521
412,0.9502
413,0.9490
414,0.9482
415,0.9477
416,0.9477
417,0.9471
418,0.9474
419,0.9486
420,0.9504
421,0.9522
422,0.9525
423,0.9533
424,0.9556
425,0.9572
426,0.9578
427,0.9577
428,0.9596
429,0.9606
430,0.9622
431,0.9609
432,0.9611
433,0.9600
434,0.9580
435,0.9568
436,0.9565
437,0.9566
438,0.9553
439,0.9537
440,0.9520
441,0.9513
442,0.9499
443,0.9485
444,0.9482
445,0.9492
446,0.9484
447,0.9502
448,0.9486
449,0.9477
450,0.9502
451,0.9507
452,0.9513
453,0.9518
454,0.9521
455,0.9533
456,0.9549
457,0.9573
458,0.9581
459,0.9577
460,0.9600
461,0.9610
462,0.9612
463,0.9599
464,0.9608
465,0.9603
466,0.9600
467,0.9603
468,0.9602
469,0.9597
470,0.9589
471,0.9574
472,0.9576
473,0.9569
474,0.9548
475,0.9536
476,0.9525
477,0.9520
478,0.9509
479,0.9502
480,0.9487
481,0.9489
482,0.9496
483,0.9506
484,0.9492
485,0.9581
486,0.9615
487,0.9602
488,0.9530
489,0.9540
490,0.9549
491,0.9554
492,0.9543
493,0.9539
494,0.9551
495,0.9565
496,0.9563
497,0.9578
498,0.9596
499,0.9604
500,0.9592
501,0.9592
502,0.9609
503,0.9610
504,0.9608
505,0.9603
506,0.9602
507,0.9592
508,0.9606
509,0.9606
510,0.9598
511,0.9580
512,0.9573
513,0.9563
514,0.9552
515,0.9547
516,0.9545
517,0.9551
518,0.9550
519,0.9524
520,0.9498
521,0.9490
522,0.9495
523,0.9486
524,0.9489
525,0.9493
526,0.9494
527,0.9487
528,0.9497
529,0.9492
530,0.9485
531,0.9501
532,0.9480
533,0.9487
534,0.9499
535,0.9507
536,0.9522
537,0.9538
538,0.9538
539,0.9555
540,0.9561
541,0.9568
542,0.9569
543,0.9579
544,0.9604
545,0.9603
546,0.9594
547,0.9604
548,0.9613
549,0.9612
550,0.9613
551,0.9620
552,0.9626
553,0.9622
554,0.9623
555,0.9617
556,0.9605
557,0.9587
558,0.9600
559,0.9617
560,0.9603
561,0.9592
562,0.9585
563,0.9586
564,0.9588
565,0.9579
566,0.9561
567,0.9541
568,0.9517
569,0.9507
570,0.9500
571,0.9498
572,0.9476
573,0.9471
574,0.9464
575,0.9473
576,0.9477
577,0.9499
578,0.9516
579,0.9498
580,0.9508
581,0.9491
582,0.9485
583,0.9494
584,0.9491
585,0.9491
586,0.9490
587,0.9513
588,0.9513
589,0.9520
590,0.9526
591,0.9528
592,0.9533
593,0.9539
594,0.9539
595,0.9530
596,0.9534
597,0.9552
598,0.9544
599,0.9538
600,0.9567
601,0.9562
602,0.9584
603,0.9600
604,0.9601
605,0.9600
606,0.9598
607,0.9598
608,0.9622
609,0.9616
610,0.9635
611,0.9633
612,0.9611
613,0.9606
614,0.9599
615,0.9586
616,0.9601
617,0.9616
618,0.9621
619,0.9607
620,0.9613
621,0.9617
622,0.9614
623,0.9597
624,0.9594
625,0.9608
626,0.9611
627,0.9604
628,0.9577
629,0.9577
630,0.9563
631,0.9545
632,0.9533
633,0.9550
634,0.9543
635,0.9540
636,0.9541
637,0.9520
638,0.9492
639,0.9492
640,0.9483
641,0.9473
642,0.9492
643,0.9494
644,0.9493
645,0.9512
646,0.9504
647,0.9493
648,0.9492
649,0.9488
650,0.9500
651,0.9499
652,0.9474
653,0.9473
654,0.9479
655,0.9483
656,0.9481
657,0.9461
658,0.9488
659,0.9498
660,0.9512
661,0.9523
662,0.9528
663,0.9521
664,0.9493
665,0.9507
666,0.9526
667,0.9534
668,0.9565
669,0.9579
670,0.9586
671,0.9586
672,0.9569
673,0.9548
674,0.9563
675,0.9602
676,0.9630
677,0.9623
678,0.9621
679,0.9612
680,0.9604
681,0.9613
682,0.9637
683,0.9638
684,0.9630
685,0.9624
686,0.9619
687,0.9608
688,0.9589
689,0.9597
690,0.9600
691,0.9576
692,0.9592
693,0.9617
694,0.9604
695,0.9591
696,0.9598
697,0.9603
698,0.9606
699,0.9607
700,0.9583
701,0.9566
702,0.9583
703,0.9585
704,0.9577
705,0.9598
706,0.9586
707,0.9569
708,0.9558
709,0.9575
710,0.9565
711,0.9556
712,0.9532
713,0.9515
714,0.9515
715,0.9520
716,0.9516
717,0.9517
718,0.9511
719,0.9508
720,0.9510
721,0.9516
722,0.9509
723,0.9455
724,0.9436
725,0.9457
726,0.9476
727,0.9495
728,0.9492
729,0.9491
730,0.9483
731,0.9473
732,0.9479
733,0.9463
734,0.9473
735,0.9496
736,0.9500
737,0.9496
738,0.9513
739,0.9497
740,0.9475
741,0.9464
742,0.9479
743,0.9492
744,0.9492
745,0.9512
746,0.9506
747,0.9515
748,0.9529
749,0.9518
750,0.9525
751,0.9519
752,0.9498
753,0.9511
754,0.9517
755,0.9526
756,0.9540
757,0.9556
758,0.9555
759,0.9542
760,0.9541
761,0.9567
762,0.9557
