400,0.9527
401,0.9544
402,0.9546
403,0.9536
404,0.9536
405,0.9537
406,0.9535
407,0.9529
408,0.9540
409,0.9555
410,0.9568
411,0.9570
412,0.9551
413,0.9544
414,0.9535
415,0.9519
416,0.9515
417,0.9526
418,0.9525
419,0.9530
420,0.9551
421,0.9557
422,0.9560
423,0.9554
424,0.9548
425,0.9539
426,0.9525
427,0.9525
428,0.9532
429,0.9521
430,0.9509
431,0.9500
432,0.9512
433,0.9512
434,0.9510
435,0.9527
436,0.9558
437,0.9570
438,0.9576
439,0.9567
440,0.9534
441,0.9533
442,0.9508
443,0.9505
444,0.9507
445,0.9520
446,0.9531
447,0.9527
448,0.9536
449,0.9556
450,0.9571
451,0.9574
452,0.9574
453,0.9559
454,0.9566
455,0.9550
456,0.9528
457,0.9524
458,0.9519
459,0.9510
460,0.9502
461,0.9509
462,0.9529
463,0.9531
464,0.9547
465,0.9556
466,0.9562
467,0.9575
468,0.9589
469,0.9576
470,0.9554
471,0.9549
472,0.9547
473,0.9518
474,0.9528
475,0.9508
476,0.9487
477,0.9503
478,0.9517
479,0.9528
480,0.9543
481,0.9568
482,0.9581
483,0.9587
484,0.9584
485,0.9661
486,0.9687
487,0.9665
488,0.9586
489,0.9553
490,0.9547
491,0.9531
492,0.9517
493,0.9508
494,0.9520
495,0.9528
496,0.9532
497,0.9540
498,0.9545
499,0.9550
500,0.9561
501,0.9569
502,0.9577
503,0.9589
504,0.9581
505,0.9561
506,0.9571
507,0.9556
508,0.9551
509,0.9540
510,0.9528
511,0.9520
512,0.9520
513,0.9522
514,0.9531
515,0.9544
516,0.9552
517,0.9549
518,0.9554
519,0.9557
520,0.9555
521,0.9574
522,0.9587
523,0.9579
524,0.9571
525,0.9579
526,0.9554
527,0.9543
528,0.9538
529,0.9528
530,0.9519
531,0.9514
532,0.9507
533,0.9504
534,0.9509
535,0.9521
536,0.9531
537,0.9547
538,0.9544
539,0.9544
540,0.9569
541,0.9569
542,0.9569
543,0.9570
544,0.9574
545,0.9585
546,0.9595
547,0.9591
548,0.9572
549,0.9567
550,0.9551
551,0.9532
552,0.9513
553,0.9518
554,0.9508
555,0.9522
556,0.9522
557,0.9531
558,0.9548
559,0.9548
560,0.9540
561,0.9546
562,0.9553
563,0.9579
564,0.9573
565,0.9573
566,0.9577
567,0.9575
568,0.9587
569,0.9601
570,0.9599
571,0.9602
572,0.9604
573,0.9593
574,0.9583
575,0.9552
576,0.9540
