400,0.9572
401,0.9582
402,0.9582
403,0.9581
404,0.9594
405,0.9588
406,0.9576
407,0.9576
408,0.9580
409,0.9582
410,0.9586
411,0.9597
412,0.9571
413,0.9567
414,0.9567
415,0.9584
416,0.9586
417,0.9578
418,0.9574
419,0.9560
420,0.9572
421,0.9570
422,0.9562
423,0.9554
424,0.9549
425,0.9556
426,0.9557
427,0.9562
428,0.9551
429,0.9547
430,0.9556
431,0.9557
432,0.9550
433,0.9539
434,0.9544
435,0.9541
436,0.9537
437,0.9530
438,0.9535
439,0.9537
440,0.9525
441,0.9528
442,0.9523
443,0.9522
444,0.9517
445,0.9520
446,0.9530
447,0.9519
448,0.9512
449,0.9515
450,0.9515
451,0.9515
452,0.9518
453,0.9514
454,0.9499
455,0.9497
456,0.9500
457,0.9500
458,0.9492
459,0.9505
460,0.9514
461,0.9518
462,0.9497
463,0.9503
464,0.9525
465,0.9526
466,0.9523
467,0.9491
468,0.9486
469,0.9491
470,0.9506
471,0.9494
472,0.9483
473,0.9482
474,0.9491
475,0.9493
476,0.9491
477,0.9481
478,0.9490
479,0.9491
480,0.9471
481,0.9462
482,0.9467
483,0.9455
484,0.9457
485,0.9395
486,0.9361
487,0.9380
488,0.9458
489,0.9475
490,0.9475
491,0.9473
492,0.9465
493,0.9474
494,0.9473
495,0.9471
496,0.9470
497,0.9470
498,0.9475
499,0.9480
500,0.9479
501,0.9478
502,0.9471
503,0.9470
504,0.9462
505,0.9473
506,0.9477
507,0.9474
508,0.9468
509,0.9464
510,0.9460
511,0.9463
512,0.9463
513,0.9461
514,0.9463
515,0.9475
516,0.9471
517,0.9462
518,0.9466
519,0.9472
520,0.9463
521,0.9463
522,0.9457
523,0.9462
524,0.9469
525,0.9476
526,0.9473
527,0.9467
528,0.9467
529,0.9465
530,0.9459
531,0.9462
532,0.9473
533,0.9472
534,0.9471
535,0.9469
536,0.9473
537,0.9468
538,0.9467
539,0.9474
540,0.9483
541,0.9484
542,0.9495
543,0.9492
544,0.9485
545,0.9487
546,0.9485
547,0.9492
548,0.9491
549,0.9483
550,0.9481
551,0.9474
552,0.9485
553,0.9481
554,0.9471
555,0.9478
556,0.9479
557,0.9480
558,0.9471
559,0.9475
560,0.9492
561,0.9491
562,0.9491
563,0.9490
564,0.9486
565,0.9484
566,0.9487
567,0.9486
568,0.9476
569,0.9459
570,0.9450
571,0.9465
572,0.9477
573,0.9483
574,0.9489
575,0.9504
576,0.9511
577,0.9518
578,0.9534
579,0.9546
580,0.9515
581,0.9504
582,0.9519
583,0.9527
584,0.9524
585,0.9523
586,0.9515
587,0.9502
588,0.9505
589,0.9517
590,0.9509
591,0.9508
592,0.9505
593,0.9514
594,0.9517
595,0.9521
596,0.9521
597,0.9513
598,0.9512
599,0.9520
600,0.9527
601,0.9530
602,0.9526
603,0.9526
604,0.9521
605,0.9521
606,0.9527
607,0.9530
608,0.9526
609,0.9524
610,0.9539
611,0.9540
612,0.9535
613,0.9536
614,0.9539
615,0.9534
616,0.9532
617,0.9539
618,0.9549
619,0.9545
620,0.9546
621,0.9553
622,0.9550
623,0.9538
624,0.9530
625,0.9543
626,0.9546
627,0.9551
628,0.9563
629,0.9566
630,0.9545
631,0.9534
632,0.9528
633,0.9544
634,0.9555
635,0.9563
636,0.9561
637,0.9550
638,0.9543
639,0.9545
640,0.9556
641,0.9561
642,0.9553
643,0.9561
644,0.9571
645,0.9564
646,0.9566
647,0.9556
648,0.9563
649,0.9560
650,0.9559
651,0.9560
652,0.9565
653,0.9575
654,0.9650
655,0.9997
656,1
657,0.9997
658,0.9703
659,0.9590
660,0.9591
661,0.9583
662,0.9578
663,0.9569
664,0.9574
665,0.9574
666,0.9567
667,0.9565
668,0.9572
669,0.9580
670,0.9581
671,0.9581
672,0.9577
673,0.9572
674,0.9578
675,0.9585
676,0.9581
677,0.9592
678,0.9586
679,0.9591
680,0.9588
681,0.9580
682,0.9583
683,0.9588
684,0.9579
685,0.9578
686,0.9571
687,0.9566
688,0.9563
689,0.9564
690,0.9571
691,0.9575
692,0.9588
693,0.9595
694,0.9601
695,0.9588
696,0.9582
697,0.9578
698,0.9573
699,0.9583
700,0.9591
701,0.9595
702,0.9589
703,0.9587
704,0.9594
705,0.9603
706,0.9603
707,0.9600
708,0.9591
709,0.9589
710,0.9591
711,0.9597
712,0.9592
713,0.9597
714,0.9589
715,0.9596
716,0.9591
717,0.9590
718,0.9591
719,0.9594
720,0.9594
721,0.9590
722,0.9587
723,0.9569
724,0.9578
725,0.9588
726,0.9594
727,0.9588
728,0.9585
729,0.9594
730,0.9589
731,0.9593
732,0.9593
733,0.9596
734,0.9597
735,0.9600
736,0.9596
737,0.9600
738,0.9601
739,0.9594
740,0.9593
741,0.9600
742,0.9597
743,0.9596
744,0.9593
745,0.9597
746,0.9592
747,0.9590
748,0.9596
749,0.9601
750,0.9600
751,0.9580
752,0.9572
753,0.9597
754,0.9598
755,0.9596
756,0.9593
757,0.9598
758,0.9591
759,0.9596
760,0.9602
761,0.9597
762,0.9588
763,0.9590
764,0.9599
765,0.9601
766,0.9608
767,0.9603
768,0.9604
769,0.9586
770,0.9578
771,0.9584
772,0.9583
773,0.9592
774,0.9595
775,0.9592
776,0.9591
777,0.9579
778,0.9579
779,0.9576
780,0.9587
781,0.9592
782,0.9579
783,0.9590
784,0.9592
785,0.9599
786,0.9610
787,0.9615
788,0.9617
789,0.9610
790,0.9597
791,0.9596
792,0.9599
793,0.9591
794,0.9583
795,0.9575
796,0.9583
797,0.9586
798,0.9605
799,0.9621
800,0.9616
801,0.9621
802,0.9611
803,0.9602
804,0.9608
805,0.9612
806,0.9596
807,0.9584
808,0.9586
809,0.9592
810,0.9604
811,0.9598
812,0.9572
813,0.9561
814,0.9570
815,0.9609
816,0.9618
817,0.9605
818,0.9593
819,0.9601
820,0.9592
821,0.9589
822,0.9592
823,0.9588
824,0.9601
825,0.9601
826,0.9589
827,0.9603
828,0.9596
829,0.9597
830,0.9590
831,0.9588
832,0.9601
833,0.9597
834,0.9594
835,0.9603
836,0.9606
837,0.9613
838,0.9614
839,0.9608
840,0.9600
841,0.9606
842,0.9617
843,0.9596
844,0.9587
845,0.9580
846,0.9582
847,0.9598
848,0.9586
849,0.9580
850,0.9580
851,0.9580
852,0.9577
853,0.9590
854,0.9579
855,0.9588
856,0.9586
857,0.9583
858,0.9583
859,0.9599
860,0.9578
861,0.9588
862,0.9580
863,0.9557
864,0.9558
865,0.9564
866,0.9556
867,0.9563
868,0.9578
869,0.9585
870,0.9580
871,0.9556
872,0.9542
873,0.9552
874,0.9563
875,0.9575
876,0.9567
877,0.9572
878,0.9561
879,0.9569
880,0.9567
881,0.9583
882,0.9579
883,0.9584
884,0.9562
885,0.9555
886,0.9563
887,0.9571
888,0.9577
889,0.9570
890,0.9576
