num 	 lam1 	 lam2 	 lam3 	 s1 	 s2 	 s3 
1		537.9887377923068		576.5851073065098		624.9303391988251		0.08257037187277742		0.3684447635551932		3.1948864766153475
2		546.1134422526179		584.4359863831022		640.4618923479854		0.04545024757603342		0.3995715541984807		0.7111376949669234
3		534.5622335027531		566.0164323525896		616.8237171388778		0.08102940033732596		0.775135337965282		2.470183563050715
4		534.8133531308376		569.9939383279342		620.6746660161216		0.10111139547826416		0.6471459170244084		2.635798181213124
5		536.9055410204753		573.4614949810621		624.6189352355087		0.07934508879454145		0.5021986047964437		0.936426867292461
6		537.5920541723536		575.7344565808883		615.3902512259676		0.09801211204560709		0.3910387640074759		1.3747451928835195
7		535.3915856176483		572.4436762754654		620.8985834206775		0.09048582406367851		0.4365293395976549		1.4158430577862717
8		537.6221623575497		574.9226025089233		626.8356571428876		0.08483478140992574		0.42911421498356495		1.5260951327567192
9		536.5161936987546		574.6917044955289		620.0721341840402		0.07650523400222499		0.3525462561196165		1.4235915569280768
10		538.5517073119073		577.538133578051		621.7609285024421		0.07141094374374397		0.31139839880951115		1.077076114083568
11		537.598076650793		577.0875507525298		622.7205682800079		0.06794619961013125		0.26085729970822036		1.0569515050695146
12		536.4301925108808		571.793383720639		619.9872746665075		0.09899571329365406		0.5806699649962899		1.9984300181614412
13		538.1647056863566		576.7478165245498		624.0399795999191		0.06124354009667552		0.2694972273737037		1.7971666129185484
14		535.5555879824454		573.3358327369115		622.410932225896		0.07435730256981982		0.3757315520375546		1.8292129309013416
15		542.5473821340187		580.151851141163		629.98619530079		0.05694712157101437		0.4950672900041168		1.2210901527521554
16		540.7846401925792		581.4039822376235		627.9159694157053		0.06737602824055933		0.26587865888595713		1.2145169752889613
17		538.9449000654256		575.9964375123159		622.7605588351183		0.07902624565624213		0.43864715165396995		1.5954532492441962
18		538.5367365627151		570.582839923174		625.4503216079196		0.06767363759882927		0.8159379198554298		4.491208743764612
19		540.6426322904731		580.5075211439525		626.1131350075177		0.08389329524475468		0.24848910646791117		0.6391744933957875
20		536.1279340338066		571.7039102358964		619.2990981661686		0.07552620581796622		0.5025437317115912		1.5939546128086894
21		542.5122340303783		582.753601241975		627.0251975463784		0.060762416034581206		0.2402259849313202		0.935471343397847
22		541.4836453573087		580.2918557895724		623.7096910933516		0.09306459611316648		0.346126319861702		1.3687950831832523
23		539.6258320083791		579.2802898659577		620.6178640432333		0.06929443085631666		0.2805130963896647		0.6688321884147855
24		536.4800112573505		574.413275539153		624.3205870335289		0.092514915396966		0.32586370213924737		1.3267866248267934
25		537.2197079387232		577.0299584513468		623.2494712804182		0.0731611774374878		0.2719135001470001		0.5684308261387994
26		540.3390845820305		579.1860745600528		626.8430282497799		0.05867574375743657		0.26061329972255015		1.5559420553215215
27		535.1952329350669		563.9666931584877		607.8557238024365		0.1084808342669927		0.44721399357641334		2.7596447777156263
28		538.5548265204424		578.1980084711225		626.753687779301		0.06720811436246028		0.2948002437476559		0.9592581167313022
29		543.4487508620082		580.8182209106441		622.4301630631545		0.06631104763438539		0.5294571417642812		0.3066853029742672
30		536.1279340338066		571.7039102358964		619.2990981661686		0.07552620581796622		0.5025437317115912		1.5939546128086894
