70-130-0_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:35:09
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	425.992
516.122	400.832
516.250	397.445
516.378	394.538
516.506	397.109
516.635	393.487
516.763	398.857
516.891	399.824
517.019	397.773
517.147	401.504
517.275	400.597
517.403	402.479
517.531	400.689
517.660	405.790
517.788	397.496
517.916	405.765
518.044	403.857
518.172	406.866
518.300	405.059
518.428	401.798
518.556	404.445
518.685	408.891
518.813	407.235
518.941	414.008
519.069	405.739
519.197	410.269
519.325	408.790
519.453	410.832
519.581	416.908
519.710	413.042
519.838	417.143
519.966	417.807
520.094	421.538
520.222	415.252
520.350	422.630
520.478	419.185
520.606	419.966
520.735	425.487
520.863	423.261
520.991	428.655
521.119	427.084
521.247	429.008
521.375	426.849
521.503	434.084
521.631	432.227
521.760	430.420
521.888	435.000
522.016	437.336
522.144	435.714
522.272	434.655
522.400	440.908
522.528	440.840
522.656	440.345
522.785	443.866
522.913	443.529
523.041	438.546
523.169	441.538
523.297	443.252
523.425	445.042
523.553	437.840
523.681	441.118
523.810	445.134
523.938	446.017
524.066	450.958
524.194	446.891
524.322	447.017
524.450	443.420
524.578	445.143
524.706	448.756
524.835	442.882
524.963	446.126
525.091	446.597
525.219	447.252
525.347	450.109
525.475	444.782
525.603	449.286
525.731	454.412
525.860	451.756
525.988	444.697
526.116	447.168
526.244	449.277
526.372	443.042
526.500	449.521
526.628	455.857
526.756	447.101
526.885	453.118
527.013	454.252
527.141	450.916
527.269	447.092
527.397	453.471
527.525	452.336
527.653	450.202
527.781	451.966
527.910	456.521
528.038	460.647
528.166	456.605
528.294	454.790
528.422	454.303
528.550	460.286
528.678	460.546
528.806	464.966
528.935	464.723
529.063	465.000
529.191	462.790
529.319	466.765
529.447	463.429
529.575	466.832
529.703	467.697
529.831	467.479
529.960	462.647
530.088	465.193
530.216	466.025
530.344	461.076
530.472	470.176
530.600	463.622
530.728	465.672
530.856	470.462
530.985	468.756
531.113	470.126
531.241	469.924
531.369	471.597
531.497	472.227
531.625	468.286
531.753	463.168
531.881	472.050
532.010	471.092
532.138	471.983
532.266	464.983
532.394	464.655
532.522	467.546
532.650	465.042
532.778	472.731
532.906	467.042
533.035	464.756
533.163	468.504
533.291	463.176
533.419	465.992
533.547	465.824
533.675	465.151
533.803	464.580
533.931	462.319
534.060	466.521
534.188	471.454
534.316	468.076
534.444	467.261
534.572	466.807
534.700	463.487
534.828	470.092
534.956	473.983
535.085	473.143
535.213	474.370
535.341	467.908
535.469	478.025
535.597	476.403
535.725	476.378
535.853	474.378
535.981	478.286
536.110	486.218
536.238	479.437
536.366	481.882
536.494	482.429
536.622	485.773
536.750	482.437
536.878	493.143
537.006	489.521
537.135	489.303
537.263	492.252
537.391	497.597
537.519	490.076
537.647	494.815
537.775	493.109
537.903	494.445
538.031	493.067
538.160	493.538
538.288	495.689
538.416	496.076
538.544	494.782
538.672	501.050
538.800	502.370
538.928	500.462
539.056	504.840
539.185	499.395
539.313	498.193
539.441	504.387
539.569	503.983
539.697	502.008
539.825	509.571
539.953	502.353
540.081	499.983
540.210	503.479
540.338	509.445
540.466	500.395
540.594	512.798
540.722	500.748
540.850	499.983
540.978	501.756
541.106	502.294
541.235	508.891
541.363	507.983
541.491	506.479
541.619	508.151
541.747	508.571
541.875	502.882
542.003	512.353
542.131	512.504
542.260	511.597
542.388	508.109
542.516	508.807
542.644	510.697
542.772	513.454
542.900	514.076
543.028	508.655
543.156	514.529
543.285	512.387
543.413	503.084
543.541	520.706
543.669	513.101
543.797	510.697
543.925	507.899
544.053	522.084
544.181	518.706
544.310	509.067
544.438	511.950
544.566	513.546
544.694	514.840
544.822	513.866
544.950	517.076
545.078	509.126
545.206	511.874
545.335	514.681
545.463	515.059
545.591	511.689
545.719	510.378
545.847	511.303
545.975	512.924
546.103	508.563
546.231	514.639
546.360	509.521
546.488	512.387
546.616	512.328
546.744	512.824
546.872	511.924
547.000	519.143
547.128	521.345
547.256	509.546
547.385	508.916
547.513	509.479
547.641	513.126
547.769	517.454
547.897	510.143
548.025	515.790
548.153	515.613
548.281	503.882
548.410	516.345
548.538	512.798
548.666	513.462
548.794	512.387
548.922	512.462
549.050	520.403
549.178	509.353
549.306	519.000
549.435	523.605
549.563	512.790
549.691	510.429
549.819	519.235
549.947	519.597
550.075	516.950
550.203	517.613
550.331	509.168
550.460	519.521
550.588	518.538
550.716	521.277
550.844	518.538
550.972	512.689
551.100	513.983
551.228	514.597
551.356	511.622
551.485	512.487
551.613	516.496
551.741	509.345
551.869	511.328
551.997	509.807
552.125	510.092
552.253	513.151
552.381	510.487
552.510	510.471
552.638	506.891
552.766	510.975
552.894	508.647
553.022	509.336
553.150	503.101
553.278	506.840
553.406	501.840
553.535	505.958
553.663	501.134
553.791	500.807
553.919	502.916
554.047	504.487
554.175	502.244
554.303	496.538
554.431	506.210
554.560	503.983
554.688	510.639
554.816	500.992
554.944	502.429
555.072	497.462
555.200	503.571
555.328	502.193
555.456	502.908
555.585	500.622
555.713	499.361
555.841	506.992
555.969	500.605
556.097	504.496
556.225	502.866
556.353	506.748
556.481	504.756
556.610	502.681
556.738	506.034
556.866	506.597
556.994	501.487
557.122	503.815
557.250	505.563
557.378	506.588
557.506	503.118
557.635	500.588
557.763	506.504
557.891	507.588
558.019	502.655
558.147	506.798
558.275	505.370
558.403	509.857
558.531	506.395
558.660	503.681
558.788	504.017
558.916	509.496
559.044	504.429
559.172	496.479
559.300	511.193
559.428	504.202
559.556	502.857
559.685	507.588
559.813	501.622
559.941	502.412
560.069	508.277
560.197	506.294
560.325	503.891
560.453	499.664
560.581	501.218
560.710	499.563
560.838	497.378
560.966	502.160
561.094	506.118
561.222	501.294
561.350	499.538
561.478	498.950
561.606	496.286
561.735	501.487
561.863	495.807
561.991	498.815
562.119	495.134
562.247	496.790
562.375	499.185
562.503	500.647
562.631	495.462
562.760	492.798
562.888	497.034
563.016	496.597
563.144	492.782
563.272	492.664
563.400	490.269
563.528	498.714
563.656	497.950
563.785	494.160
563.913	495.202
564.041	491.218
564.169	493.647
564.297	493.563
564.425	491.303
564.553	499.176
564.681	497.849
564.810	496.899
564.938	500.782
565.066	499.664
565.194	503.252
565.322	503.336
565.450	502.454
565.578	505.092
565.706	499.294
565.835	507.210
565.963	500.277
566.091	498.017
566.219	501.874
566.347	502.353
566.475	503.218
566.603	505.143
566.731	504.975
566.860	503.630
566.988	505.210
567.116	509.412
567.244	506.286
567.372	509.975
567.500	514.000
567.628	509.345
567.756	508.076
567.885	517.025
568.013	516.546
568.141	511.109
568.269	509.092
568.397	515.084
568.525	510.908
568.653	516.580
568.781	515.899
568.910	521.580
569.038	519.824
569.166	514.126
569.294	515.395
569.422	519.975
569.550	513.975
569.678	515.840
569.806	519.924
569.935	518.824
570.063	518.328
570.191	528.403
570.319	517.790
570.447	525.370
