90-130-90_at_679.99nm_cut_at_1253.50Y_01.dat
24.01.2024
13:32:52
cut middle at Y: 1253.50
top cursor: 1317 down cursor: 1190 mean of: 127 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	350.669
516.122	331.339
516.250	329.701
516.378	325.260
516.506	324.299
516.635	325.457
516.763	326.630
516.891	328.441
517.019	336.449
517.147	328.520
517.275	332.449
517.403	327.858
517.531	327.417
517.660	330.465
517.788	327.441
517.916	332.654
518.044	328.150
518.172	331.110
518.300	328.614
518.428	327.921
518.556	333.260
518.685	334.661
518.813	333.669
518.941	334.811
519.069	334.535
519.197	334.402
519.325	333.803
519.453	336.976
519.581	340.228
519.710	334.992
519.838	334.906
519.966	337.039
520.094	337.890
520.222	336.583
520.350	339.921
520.478	343.717
520.606	340.276
520.735	346.307
520.863	342.724
520.991	344.457
521.119	344.874
521.247	347.488
521.375	345.575
521.503	348.520
521.631	347.827
521.760	350.228
521.888	346.961
522.016	349.386
522.144	352.409
522.272	356.252
522.400	355.677
522.528	355.669
522.656	356.346
522.785	359.417
522.913	355.803
523.041	355.228
523.169	352.472
523.297	351.961
523.425	357.394
523.553	358.654
523.681	357.598
523.810	358.016
523.938	360.244
524.066	357.268
524.194	359.268
524.322	357.276
524.450	354.693
524.578	360.252
524.706	360.134
524.835	359.268
524.963	362.583
525.091	360.732
525.219	355.157
525.347	355.756
525.475	358.276
525.603	358.472
525.731	363.118
525.860	360.024
525.988	361.063
526.116	359.126
526.244	362.638
526.372	359.480
526.500	362.315
526.628	363.299
526.756	360.197
526.885	362.913
527.013	361.244
527.141	366.559
527.269	361.189
527.397	362.291
527.525	362.787
527.653	365.087
527.781	362.984
527.910	366.165
528.038	370.110
528.166	366.661
528.294	367.449
528.422	365.142
528.550	365.220
528.678	369.724
528.806	374.000
528.935	375.268
529.063	373.835
529.191	370.772
529.319	372.906
529.447	373.236
529.575	371.748
529.703	376.488
529.831	375.858
529.960	374.811
530.088	375.748
530.216	376.819
530.344	375.283
530.472	380.661
530.600	377.315
530.728	377.504
530.856	380.567
530.985	378.622
531.113	380.567
531.241	381.835
531.369	381.291
531.497	379.244
531.625	383.748
531.753	385.677
531.881	381.953
532.010	381.606
532.138	381.378
532.266	381.591
532.394	381.756
532.522	384.276
532.650	382.315
532.778	387.520
532.906	384.598
533.035	385.315
533.163	381.551
533.291	383.094
533.419	380.748
533.547	378.299
533.675	381.835
533.803	378.630
533.931	379.646
534.060	380.921
534.188	387.535
534.316	383.189
534.444	380.795
534.572	380.394
534.700	385.346
534.828	383.299
534.956	383.913
535.085	390.039
535.213	387.835
535.341	380.165
535.469	385.677
535.597	388.094
535.725	387.606
535.853	386.669
535.981	395.890
536.110	394.307
536.238	391.717
536.366	397.701
536.494	394.598
536.622	396.795
536.750	394.457
536.878	399.425
537.006	400.417
537.135	400.992
537.263	400.551
537.391	398.480
537.519	404.228
537.647	400.961
537.775	401.669
537.903	402.504
538.031	404.394
538.160	405.992
538.288	406.890
538.416	405.740
538.544	403.732
538.672	406.606
538.800	408.331
538.928	411.386
539.056	407.882
539.185	409.551
539.313	410.669
539.441	411.283
539.569	409.354
539.697	408.827
539.825	412.378
539.953	413.299
540.081	410.063
540.210	410.835
540.338	413.472
540.466	412.835
540.594	412.583
540.722	408.882
540.850	410.819
540.978	417.882
541.106	414.165
541.235	420.087
541.363	412.291
541.491	417.764
541.619	409.614
541.747	416.362
541.875	412.433
542.003	411.339
542.131	412.110
542.260	413.402
542.388	411.913
542.516	414.890
542.644	422.362
542.772	415.094
542.900	415.276
543.028	412.339
543.156	417.094
543.285	415.992
543.413	416.528
543.541	417.709
543.669	417.661
543.797	416.945
543.925	418.299
544.053	419.654
544.181	420.465
544.310	415.685
544.438	413.717
544.566	422.323
544.694	420.543
544.822	420.575
544.950	422.134
545.078	422.677
545.206	424.291
545.335	425.535
545.463	420.630
545.591	420.417
545.719	420.898
545.847	424.488
545.975	425.386
546.103	424.504
546.231	425.016
546.360	425.622
546.488	424.732
546.616	427.449
546.744	428.173
546.872	429.197
547.000	428.614
547.128	431.260
547.256	428.764
547.385	431.252
547.513	425.701
547.641	438.118
547.769	433.354
547.897	428.858
548.025	435.740
548.153	430.921
548.281	431.709
548.410	438.976
548.538	430.630
548.666	433.465
548.794	433.835
548.922	435.740
549.050	440.134
549.178	438.142
549.306	440.197
549.435	444.386
549.563	435.795
549.691	428.331
549.819	441.598
549.947	439.488
550.075	438.047
550.203	436.827
550.331	432.567
550.460	444.079
550.588	438.063
550.716	443.126
550.844	435.677
550.972	436.339
551.100	439.795
551.228	434.882
551.356	437.669
551.485	439.937
551.613	437.504
551.741	434.024
551.869	432.189
551.997	434.685
552.125	432.197
552.253	434.520
552.381	432.386
552.510	433.819
552.638	427.441
552.766	436.024
552.894	429.780
553.022	431.575
553.150	430.496
553.278	429.063
553.406	426.732
553.535	428.898
553.663	429.165
553.791	432.189
553.919	426.323
554.047	432.961
554.175	432.283
554.303	428.850
554.431	425.346
554.560	432.866
554.688	438.354
554.816	431.260
554.944	428.929
555.072	435.583
555.200	433.685
555.328	429.528
555.456	434.764
555.585	436.551
555.713	436.465
555.841	439.528
555.969	430.701
556.097	439.220
556.225	438.402
556.353	439.929
556.481	438.402
556.610	439.071
556.738	440.157
556.866	442.913
556.994	443.669
557.122	440.976
557.250	447.362
557.378	442.591
557.506	439.969
557.635	442.961
557.763	442.740
557.891	450.252
558.019	443.646
558.147	450.102
558.275	444.252
558.403	450.362
558.531	453.063
558.660	450.346
558.788	447.181
558.916	448.205
559.044	448.181
559.172	452.661
559.300	455.654
559.428	448.150
559.556	455.402
559.685	458.299
559.813	456.472
559.941	456.764
560.069	458.409
560.197	455.827
560.325	458.504
560.453	452.543
560.581	454.827
560.710	451.685
560.838	458.953
560.966	456.425
561.094	461.646
561.222	457.063
561.350	455.953
561.478	455.189
561.606	459.504
561.735	454.197
561.863	456.732
561.991	454.504
562.119	454.528
562.247	454.394
562.375	454.252
562.503	453.126
562.631	457.173
562.760	453.425
562.888	457.039
563.016	453.213
563.144	452.583
563.272	454.921
563.400	452.307
563.528	452.039
563.656	456.197
563.785	454.677
563.913	453.969
564.041	454.701
564.169	455.449
564.297	452.906
564.425	454.591
564.553	459.276
564.681	456.717
564.810	454.764
564.938	455.488
565.066	451.189
565.194	457.874
565.322	455.102
565.450	456.591
565.578	463.717
565.706	460.370
565.835	459.795
565.963	459.646
566.091	456.142
566.219	458.803
566.347	458.921
566.475	461.346
566.603	457.386
566.731	462.693
566.860	460.984
566.988	461.339
567.116	470.134
567.244	462.087
567.372	467.811
567.500	466.732
567.628	469.787
567.756	464.992
567.885	473.984
568.013	470.709
568.141	469.441
568.269	473.047
568.397	471.047
568.525	472.236
568.653	478.465
568.781	473.843
568.910	480.094
569.038	482.189
569.166	472.630
569.294	475.331
569.422	480.165
569.550	477.780
569.678	479.118
569.806	484.425
569.935	486.787
570.063	485.677
570.191	491.772
570.319	489.937
570.447	481.866
570.575	487.913
570.703	488.378
570.831	495.157
570.960	494.039
571.088	490.646
571.216	490.969
571.344	489.953
571.472	494.811
571.600	494.480
571.728	493.976
571.856	494.843
571.985	500.740
572.113	503.961
572.241	499.079
572.369	499.646
572.497	491.244
572.625	505.079
572.753	501.567
572.881	504.811
573.010	500.661
