70-80-unpol_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:27:00
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	1168.647
516.122	1101.849
516.250	1072.050
516.378	1067.975
516.506	1073.210
516.635	1066.563
516.763	1080.017
516.891	1087.546
517.019	1093.723
517.147	1091.958
517.275	1084.496
517.403	1100.899
517.531	1086.076
517.660	1094.160
517.788	1096.017
517.916	1104.076
518.044	1086.739
518.172	1103.277
518.300	1102.597
518.428	1099.664
518.556	1113.109
518.685	1101.924
518.813	1109.059
518.941	1113.714
519.069	1108.857
519.197	1106.874
519.325	1120.706
519.453	1113.538
519.581	1136.941
519.710	1112.218
519.838	1125.345
519.966	1123.403
520.094	1122.294
520.222	1129.866
520.350	1147.126
520.478	1145.471
520.606	1152.286
520.735	1148.370
520.863	1152.353
520.991	1159.697
521.119	1159.513
521.247	1167.866
521.375	1176.361
521.503	1173.017
521.631	1180.538
521.760	1182.084
521.888	1182.950
522.016	1192.563
522.144	1180.731
522.272	1197.479
522.400	1198.580
522.528	1217.992
522.656	1203.412
522.785	1206.244
522.913	1214.681
523.041	1206.504
523.169	1207.916
523.297	1217.874
523.425	1213.689
523.553	1217.580
523.681	1213.815
523.810	1224.462
523.938	1237.773
524.066	1222.437
524.194	1222.849
524.322	1230.714
524.450	1225.580
524.578	1217.269
524.706	1226.050
524.835	1224.874
524.963	1238.571
525.091	1223.807
525.219	1230.134
525.347	1227.479
525.475	1237.395
525.603	1237.597
525.731	1237.210
525.860	1237.731
525.988	1219.345
526.116	1225.773
526.244	1230.244
526.372	1222.723
526.500	1233.445
526.628	1258.193
526.756	1233.622
526.885	1247.311
527.013	1231.950
527.141	1240.277
527.269	1242.555
527.397	1254.008
527.525	1252.555
527.653	1238.076
527.781	1239.059
527.910	1261.437
528.038	1266.311
528.166	1258.126
528.294	1257.328
528.422	1257.647
528.550	1272.387
528.678	1262.630
528.806	1277.160
528.935	1288.504
529.063	1277.588
529.191	1285.151
529.319	1286.798
529.447	1284.546
529.575	1289.101
529.703	1286.034
529.831	1297.941
529.960	1296.824
530.088	1297.345
530.216	1296.924
530.344	1301.639
530.472	1302.252
530.600	1307.227
530.728	1308.571
530.856	1320.034
530.985	1315.655
531.113	1315.008
531.241	1322.639
531.369	1329.193
531.497	1317.756
531.625	1322.487
531.753	1317.445
531.881	1327.269
532.010	1328.193
532.138	1317.815
532.266	1323.588
532.394	1322.067
532.522	1304.555
532.650	1328.706
532.778	1328.664
532.906	1325.857
533.035	1328.227
533.163	1316.042
533.291	1316.899
533.419	1308.252
533.547	1311.370
533.675	1321.882
533.803	1311.916
533.931	1323.017
534.060	1322.059
534.188	1327.143
534.316	1325.966
534.444	1317.824
534.572	1323.748
534.700	1332.378
534.828	1325.387
534.956	1333.353
535.085	1335.580
535.213	1340.782
535.341	1339.748
535.469	1340.487
535.597	1340.664
535.725	1357.706
535.853	1350.849
535.981	1347.294
536.110	1361.160
536.238	1370.227
536.366	1373.538
536.494	1364.412
536.622	1374.613
536.750	1374.429
536.878	1382.076
537.006	1395.076
537.135	1393.210
537.263	1394.235
537.391	1403.924
537.519	1386.487
537.647	1406.387
537.775	1404.866
537.903	1412.933
538.031	1412.210
538.160	1414.319
538.288	1422.731
538.416	1424.118
538.544	1418.697
538.672	1439.218
538.800	1437.588
538.928	1439.403
539.056	1446.840
539.185	1436.874
539.313	1430.126
539.441	1444.025
539.569	1446.790
539.697	1437.849
539.825	1457.899
539.953	1451.042
540.081	1440.101
540.210	1459.084
540.338	1450.395
540.466	1467.412
540.594	1460.664
540.722	1450.748
540.850	1454.353
540.978	1459.176
541.106	1464.454
541.235	1474.277
541.363	1465.311
541.491	1464.252
541.619	1464.849
541.747	1467.790
541.875	1475.521
542.003	1470.832
542.131	1477.218
542.260	1479.294
542.388	1475.403
542.516	1474.513
542.644	1477.454
542.772	1477.807
542.900	1477.924
543.028	1490.866
543.156	1491.437
543.285	1497.807
543.413	1489.235
543.541	1494.294
543.669	1482.008
543.797	1497.429
543.925	1492.244
544.053	1494.681
544.181	1508.832
544.310	1497.916
544.438	1495.840
544.566	1521.210
544.694	1514.874
544.822	1512.739
544.950	1518.655
545.078	1509.235
545.206	1505.655
545.335	1524.185
545.463	1505.471
545.591	1511.328
545.719	1523.613
545.847	1528.731
545.975	1516.983
546.103	1517.328
546.231	1533.008
546.360	1521.891
546.488	1519.025
546.616	1527.597
546.744	1540.521
546.872	1525.277
547.000	1534.950
547.128	1534.924
547.256	1533.697
547.385	1519.723
547.513	1520.286
547.641	1543.731
547.769	1550.790
547.897	1548.303
548.025	1547.420
548.153	1546.807
548.281	1534.756
548.410	1553.244
548.538	1548.647
548.666	1553.639
548.794	1540.353
548.922	1550.739
549.050	1561.042
549.178	1563.126
549.306	1557.445
549.435	1574.143
549.563	1564.454
549.691	1557.412
549.819	1569.908
549.947	1574.723
550.075	1573.748
550.203	1566.303
550.331	1572.958
550.460	1570.496
550.588	1572.655
550.716	1580.429
550.844	1573.185
550.972	1561.454
551.100	1578.412
551.228	1586.176
551.356	1576.118
551.485	1568.252
551.613	1571.824
551.741	1573.739
551.869	1564.992
551.997	1558.185
552.125	1561.555
552.253	1549.521
552.381	1555.782
552.510	1559.328
552.638	1547.479
552.766	1558.252
552.894	1549.538
553.022	1545.605
553.150	1548.773
553.278	1549.891
553.406	1540.924
553.535	1543.773
553.663	1535.966
553.791	1538.134
553.919	1551.782
554.047	1545.613
554.175	1535.891
554.303	1539.403
554.431	1542.882
554.560	1551.328
554.688	1556.050
554.816	1546.487
554.944	1547.765
555.072	1551.479
555.200	1561.227
555.328	1550.849
555.456	1576.647
555.585	1550.739
555.713	1558.655
555.841	1568.538
555.969	1557.294
556.097	1571.504
556.225	1569.479
556.353	1576.252
556.481	1558.571
556.610	1574.050
556.738	1590.739
556.866	1592.706
556.994	1586.790
557.122	1584.319
557.250	1588.714
557.378	1591.630
557.506	1603.513
557.635	1604.899
557.763	1604.471
557.891	1623.597
558.019	1605.899
558.147	1621.765
558.275	1619.571
558.403	1619.361
558.531	1616.134
558.660	1624.361
558.788	1622.815
558.916	1636.412
559.044	1623.555
559.172	1622.244
559.300	1644.546
559.428	1635.395
559.556	1636.353
559.685	1644.840
559.813	1635.983
559.941	1644.084
560.069	1646.513
560.197	1645.731
560.325	1651.697
560.453	1641.731
560.581	1642.134
560.710	1651.092
560.838	1646.109
560.966	1648.941
561.094	1669.471
561.222	1643.059
561.350	1653.042
561.478	1645.118
561.606	1662.319
561.735	1649.092
561.863	1656.160
561.991	1645.286
562.119	1642.857
562.247	1635.454
562.375	1653.538
562.503	1644.723
562.631	1638.487
562.760	1650.555
562.888	1652.471
563.016	1643.908
563.144	1650.605
563.272	1634.076
563.400	1630.042
563.528	1637.958
563.656	1654.479
563.785	1652.042
563.913	1659.042
564.041	1640.429
564.169	1656.235
564.297	1650.773
564.425	1649.042
564.553	1673.807
564.681	1659.429
564.810	1645.647
564.938	1660.521
565.066	1657.546
565.194	1672.739
565.322	1674.681
565.450	1670.739
565.578	1685.403
565.706	1666.924
565.835	1683.765
565.963	1683.471
566.091	1669.176
566.219	1690.555
566.347	1695.303
566.475	1687.168
566.603	1705.992
566.731	1704.000
566.860	1702.546
566.988	1710.210
567.116	1723.815
567.244	1712.857
567.372	1723.546
567.500	1730.126
567.628	1737.235
567.756	1747.857
567.885	1742.807
568.013	1758.723
568.141	1748.328
568.269	1746.034
568.397	1750.319
568.525	1758.546
568.653	1780.891
568.781	1767.403
568.910	1796.748
569.038	1781.555
569.166	1775.059
569.294	1783.319
569.422	1798.202
569.550	1781.395
569.678	1806.353
569.806	1812.832
569.935	1812.445
570.063	1819.462
570.191	1817.824
570.319	1833.765
570.447	1817.840
570.575	1825.773
570.703	1839.798
570.831	1840.782
570.960	1846.176
571.088	1849.227
571.216	1848.899
571.344	1847.429
571.472	1858.445
571.600	1878.992
571.728	1864.571
571.856	1865.210
571.985	1879.504
572.113	1877.311
572.241	1882.319
572.369	1886.454
572.497	1882.798
572.625	1889.454
572.753	1892.866
572.881	1894.361
573.010	1906.664
573.138	1929.403
573.266	1915.134
573.394	1906.059
573.522	1917.513
573.650	1922.681
573.778	1911.840
573.906	1910.395
574.035	1920.908
574.163	1936.773
574.291	1928.286
574.419	1943.193
574.547	1949.277
574.675	1959.479
574.803	1949.319
574.931	1947.412
575.060	1957.454
575.188	1945.639
575.316	1947.454
575.444	1957.050
575.572	1955.647
575.700	1955.790
575.828	1978.992
575.956	1984.017
576.085	1951.378
576.213	1980.378
576.341	1963.084
576.469	1977.109
576.597	1966.958
576.725	1961.210
576.853	1959.118
576.981	1978.597
577.110	1979.403
577.238	1987.723
577.366	1977.613
577.494	1972.487
577.622	1969.050
577.750	1988.815
577.878	1989.454
578.006	2008.370
578.135	1994.697
578.263	1994.739
578.391	2017.723
578.519	1994.101
578.647	2008.034
578.775	2007.244
578.903	1988.891
579.031	2013.992
579.160	2011.891
579.288	1995.193
579.416	2002.000
579.544	2018.059
579.672	2015.361
579.800	2016.840
579.928	2006.218
580.056	2021.866
580.185	2020.109
580.313	2027.521
580.441	2044.227
580.569	2028.176
580.697	2026.622
580.825	2049.336
580.953	2059.706
581.081	2061.546
581.210	2072.059
581.338	2074.269
581.466	2073.983
581.594	2080.681
581.722	2081.588
581.850	2072.748
581.978	2089.857
582.106	2093.748
582.235	2107.941
582.363	2090.151
582.491	2114.832
582.619	2114.025
582.747	2123.261
582.875	2135.958
583.003	2148.370
583.131	2151.353
583.260	2154.664
583.388	2169.731
583.516	2175.765
583.644	2166.403
583.772	2173.655
583.900	2197.387
584.028	2214.059
584.156	2204.479
584.285	2229.782
584.413	2208.546
584.541	2241.597
584.669	2232.933
584.797	2241.218
584.925	2250.597
585.053	2262.471
585.181	2277.126
585.310	2274.824
585.438	2259.412
585.566	2277.706
585.694	2291.613
585.822	2323.983
585.950	2299.782
586.078	2325.034
586.206	2328.412
586.335	2336.025
586.463	2363.975
586.591	2354.580
586.719	2364.277
586.847	2373.160
586.975	2387.815
587.103	2381.958
587.231	2371.639
587.360	2395.739
587.488	2391.983
587.616	2394.588
587.744	2423.067
587.872	2397.706
588.000	2404.471
588.128	2418.748
588.256	2423.311
588.385	2415.546
588.513	2427.681
588.641	2423.336
588.769	2465.345
588.897	2439.706
589.025	2448.941
589.153	2456.487
589.281	2444.462
589.410	2454.437
589.538	2461.605
589.666	2480.479
589.794	2480.546
589.922	2482.294
590.050	2495.387
590.178	2467.639
590.306	2479.370
590.435	2480.933
590.563	2487.101
590.691	2500.387
590.819	2495.000
590.947	2508.319
591.075	2502.059
591.203	2520.151
591.331	2522.412
591.460	2529.983
591.588	2518.067
591.716	2542.311
591.844	2530.798
591.972	2574.143
592.100	2542.513
592.228	2547.790
592.356	2540.076
592.485	2545.840
592.613	2549.882
592.741	2582.126
592.869	2560.941
592.997	2585.059
593.125	2594.857
593.253	2617.916
593.381	2618.824
593.510	2617.748
593.638	2605.639
593.766	2607.866
593.894	2610.630
594.022	2638.387
594.150	2636.983
594.278	2662.345
594.406	2644.168
594.535	2645.185
594.663	2651.773
594.791	2670.008
594.919	2696.992
595.047	2700.008
595.175	2712.571
595.303	2706.328
595.431	2700.227
595.560	2742.059
595.688	2740.790
595.816	2772.714
595.944	2720.303
596.072	2730.479
596.200	2745.580
596.328	2753.034
596.456	2727.059
596.585	2754.244
596.713	2751.605
596.841	2786.857
596.969	2782.924
597.097	2810.992
597.225	2815.319
597.353	2835.000
597.481	2837.042
597.610	2819.445
597.738	2872.857
597.866	2855.773
597.994	2853.017
598.122	2883.571
598.250	2896.672
598.378	2867.933
598.506	2875.916
598.635	2898.168
598.763	2885.118
598.891	2920.479
599.019	2922.496
599.147	2943.336
599.275	2907.319
599.403	2950.084
599.531	2951.370
599.660	2954.782
599.788	2945.504
599.916	2968.034
600.044	3026.857
600.172	2941.513
600.300	2986.966
600.428	2990.261
600.556	3010.782
600.685	3078.378
600.813	3030.118
600.941	3047.824
601.069	3032.269
601.197	3049.798
