70-90-90_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:28:33
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	440.529
516.122	418.975
516.250	419.067
516.378	408.202
516.506	407.580
516.635	412.975
516.763	413.311
516.891	415.235
517.019	420.471
517.147	412.630
517.275	415.261
517.403	417.630
517.531	416.672
517.660	418.294
517.788	418.025
517.916	419.143
518.044	417.412
518.172	420.185
518.300	416.378
518.428	415.857
518.556	417.992
518.685	420.000
518.813	421.345
518.941	420.874
519.069	419.630
519.197	418.445
519.325	420.101
519.453	421.681
519.581	427.857
519.710	425.000
519.838	426.017
519.966	424.429
520.094	429.479
520.222	425.059
520.350	427.597
520.478	435.008
520.606	435.849
520.735	428.269
520.863	429.134
520.991	435.647
521.119	434.555
521.247	435.639
521.375	431.588
521.503	438.067
521.631	441.933
521.760	436.756
521.888	441.840
522.016	443.874
522.144	443.689
522.272	443.370
522.400	445.496
522.528	450.681
522.656	444.824
522.785	446.454
522.913	453.597
523.041	444.303
523.169	445.252
523.297	449.840
523.425	450.630
523.553	450.185
523.681	451.202
523.810	450.328
523.938	451.605
524.066	452.420
524.194	452.235
524.322	451.664
524.450	448.437
524.578	451.109
524.706	450.101
524.835	451.748
524.963	456.874
525.091	451.748
525.219	453.067
525.347	455.697
525.475	450.454
525.603	451.630
525.731	454.840
525.860	455.941
525.988	450.647
526.116	450.765
526.244	451.479
526.372	449.899
526.500	455.639
526.628	461.672
526.756	453.437
526.885	456.496
527.013	453.916
527.141	456.319
527.269	454.017
527.397	457.765
527.525	458.933
527.653	455.697
527.781	451.345
527.910	456.916
528.038	456.017
528.166	461.639
528.294	460.731
528.422	462.084
528.550	462.387
528.678	463.597
528.806	461.109
528.935	466.210
529.063	461.655
529.191	469.034
529.319	463.176
529.447	468.689
529.575	470.277
529.703	468.176
529.831	467.429
529.960	464.983
530.088	469.471
530.216	476.538
530.344	467.193
530.472	472.496
530.600	478.513
530.728	473.395
530.856	475.504
530.985	478.176
531.113	472.210
531.241	479.933
531.369	475.185
531.497	478.504
531.625	478.899
531.753	477.286
531.881	482.580
532.010	481.714
532.138	476.798
532.266	475.193
532.394	479.832
532.522	476.109
532.650	475.765
532.778	486.504
532.906	482.874
533.035	479.504
533.163	481.076
533.291	477.303
533.419	473.370
533.547	481.798
533.675	478.908
533.803	474.672
533.931	479.353
534.060	476.916
534.188	485.050
534.316	477.924
534.444	475.529
534.572	478.882
534.700	480.134
534.828	477.202
534.956	479.454
535.085	481.798
535.213	479.076
535.341	486.731
535.469	481.269
535.597	481.076
535.725	490.429
535.853	482.420
535.981	485.580
536.110	493.227
536.238	493.748
536.366	492.546
536.494	488.874
536.622	492.723
536.750	489.706
536.878	489.134
537.006	493.387
537.135	494.748
537.263	500.924
537.391	500.555
537.519	497.832
537.647	499.866
537.775	500.588
537.903	505.059
538.031	501.689
538.160	507.739
538.288	506.899
538.416	505.076
538.544	502.345
538.672	507.252
538.800	504.966
538.928	508.286
539.056	508.277
539.185	509.311
539.313	506.622
539.441	514.353
539.569	515.345
539.697	512.336
539.825	513.941
539.953	507.983
540.081	509.176
540.210	512.866
540.338	516.118
540.466	518.639
540.594	517.076
540.722	511.655
540.850	518.983
540.978	518.084
541.106	518.193
541.235	512.059
541.363	515.454
541.491	524.286
541.619	512.647
541.747	511.353
541.875	516.294
542.003	514.672
542.131	512.126
542.260	518.084
542.388	522.378
542.516	520.126
542.644	520.118
542.772	516.681
542.900	514.412
543.028	520.412
543.156	520.261
543.285	523.580
543.413	519.487
543.541	522.403
543.669	522.655
543.797	527.597
543.925	523.311
544.053	520.908
544.181	525.521
544.310	519.773
544.438	520.227
544.566	527.529
544.694	524.874
544.822	525.630
544.950	527.546
545.078	533.118
545.206	530.840
545.335	532.387
545.463	524.975
545.591	533.798
545.719	529.908
545.847	526.429
545.975	535.210
546.103	530.681
546.231	532.092
546.360	529.891
546.488	536.387
546.616	536.521
546.744	536.924
546.872	531.437
547.000	536.773
547.128	536.580
547.256	535.765
547.385	533.916
547.513	535.647
547.641	539.882
547.769	538.176
547.897	540.513
548.025	541.798
548.153	543.092
548.281	539.168
548.410	541.731
548.538	542.815
548.666	538.824
548.794	539.269
548.922	542.059
549.050	540.647
549.178	545.513
549.306	544.445
549.435	550.336
549.563	543.723
549.691	536.815
549.819	546.832
549.947	551.092
550.075	546.647
550.203	541.193
550.331	546.218
550.460	548.756
550.588	542.782
550.716	551.723
550.844	546.403
550.972	542.303
551.100	545.941
551.228	548.361
551.356	534.336
551.485	543.613
551.613	544.546
551.741	542.218
551.869	536.109
551.997	537.723
552.125	537.706
552.253	539.689
552.381	534.151
552.510	533.403
552.638	533.866
552.766	539.807
552.894	529.622
553.022	535.328
553.150	531.958
553.278	535.101
553.406	537.210
553.535	530.832
553.663	539.504
553.791	530.454
553.919	535.050
554.047	538.513
554.175	531.798
554.303	531.076
554.431	529.571
554.560	536.345
554.688	537.235
554.816	537.429
554.944	532.824
555.072	540.126
555.200	539.866
555.328	537.899
555.456	544.706
555.585	538.227
555.713	539.479
555.841	550.118
555.969	542.067
556.097	543.050
556.225	546.000
556.353	549.000
556.481	543.891
556.610	553.160
556.738	550.000
556.866	549.370
556.994	543.697
557.122	547.202
557.250	551.866
557.378	557.017
557.506	551.849
557.635	551.849
557.763	549.899
557.891	558.420
558.019	550.168
558.147	553.193
558.275	554.151
558.403	559.361
558.531	563.479
558.660	560.479
558.788	559.134
558.916	561.588
559.044	554.395
559.172	563.025
559.300	565.739
559.428	563.874
559.556	569.622
559.685	567.605
559.813	564.336
559.941	566.891
560.069	571.664
560.197	566.109
560.325	567.697
560.453	571.261
560.581	567.950
560.710	568.462
560.838	567.076
560.966	574.513
561.094	574.681
561.222	569.840
561.350	563.277
561.478	570.487
561.606	570.277
561.735	569.487
561.863	566.244
561.991	564.613
562.119	564.950
562.247	566.160
562.375	570.059
562.503	571.050
562.631	566.252
562.760	569.076
562.888	571.983
563.016	567.697
563.144	567.916
563.272	572.597
563.400	566.235
563.528	565.378
563.656	568.714
563.785	564.966
563.913	566.109
564.041	570.857
564.169	568.311
564.297	568.916
564.425	563.513
564.553	568.395
564.681	570.353
564.810	570.672
564.938	571.975
565.066	572.319
565.194	576.134
565.322	572.622
565.450	571.639
565.578	576.882
565.706	570.076
565.835	576.050
565.963	571.748
566.091	576.546
566.219	576.933
566.347	581.513
566.475	580.042
566.603	578.202
566.731	583.866
566.860	581.050
566.988	580.966
567.116	583.034
