90-90-0_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:28:25
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	251.108
516.122	248.033
516.250	245.367
516.378	242.600
516.506	242.442
516.635	240.300
516.763	245.358
516.891	244.783
517.019	245.467
517.147	245.800
517.275	247.925
517.403	243.958
517.531	247.383
517.660	247.342
517.788	246.075
517.916	247.392
518.044	245.575
518.172	248.358
518.300	249.092
518.428	250.333
518.556	248.583
518.685	249.575
518.813	253.650
518.941	249.500
519.069	251.017
519.197	252.533
519.325	252.750
519.453	252.992
519.581	256.425
519.710	251.167
519.838	255.108
519.966	252.425
520.094	254.283
520.222	257.075
520.350	255.883
520.478	259.458
520.606	254.758
520.735	259.758
520.863	259.625
520.991	259.933
521.119	257.517
521.247	259.500
521.375	261.067
521.503	264.033
521.631	262.542
521.760	263.867
521.888	265.283
522.016	264.942
522.144	267.100
522.272	268.058
522.400	265.858
522.528	270.508
522.656	265.600
522.785	270.742
522.913	267.975
523.041	265.408
523.169	266.817
523.297	268.200
523.425	272.458
523.553	269.950
523.681	267.833
523.810	270.133
523.938	272.433
524.066	273.533
524.194	272.900
524.322	272.675
524.450	271.500
524.578	274.942
524.706	273.058
524.835	272.450
524.963	275.117
525.091	274.508
525.219	274.358
525.347	269.225
525.475	270.992
525.603	272.842
525.731	276.867
525.860	274.608
525.988	272.025
526.116	275.700
526.244	272.033
526.372	272.758
526.500	273.075
526.628	278.642
526.756	277.075
526.885	277.100
527.013	273.200
527.141	279.750
527.269	278.083
527.397	276.625
527.525	276.875
527.653	276.983
527.781	271.942
527.910	278.967
528.038	279.117
528.166	279.817
528.294	279.950
528.422	277.458
528.550	279.442
528.678	279.558
528.806	281.458
528.935	282.625
529.063	280.050
529.191	284.942
529.319	282.808
529.447	284.517
529.575	285.050
529.703	286.325
529.831	283.858
529.960	280.567
530.088	282.275
530.216	287.267
530.344	278.800
530.472	284.317
530.600	286.875
530.728	284.842
530.856	286.800
530.985	284.608
531.113	285.450
531.241	287.308
531.369	287.017
531.497	287.225
531.625	285.542
531.753	286.325
531.881	289.233
532.010	288.458
532.138	287.333
532.266	282.367
532.394	285.992
532.522	285.683
532.650	287.300
532.778	287.600
532.906	285.542
533.035	288.292
533.163	285.775
533.291	287.375
533.419	286.217
533.547	286.258
533.675	287.208
533.803	289.442
533.931	286.742
534.060	287.692
534.188	292.192
534.316	291.800
534.444	287.333
534.572	289.650
534.700	291.492
534.828	291.825
534.956	287.275
535.085	288.183
535.213	288.675
535.341	290.383
535.469	289.500
535.597	294.575
535.725	299.175
535.853	292.942
535.981	295.583
536.110	297.058
536.238	298.408
536.366	296.083
536.494	297.583
536.622	299.250
536.750	297.842
536.878	298.650
537.006	301.042
537.135	303.508
537.263	303.867
537.391	302.158
537.519	304.017
537.647	301.925
537.775	303.725
537.903	304.850
538.031	305.633
538.160	303.225
538.288	307.833
538.416	308.258
538.544	303.367
538.672	310.008
538.800	306.108
538.928	307.967
539.056	310.650
539.185	308.308
539.313	307.808
539.441	314.275
539.569	312.833
539.697	309.158
539.825	312.467
539.953	305.242
540.081	310.850
540.210	311.517
540.338	310.017
540.466	310.617
540.594	314.850
540.722	309.967
540.850	312.542
540.978	308.450
541.106	314.183
541.235	314.025
541.363	312.642
541.491	313.267
541.619	314.050
541.747	312.667
541.875	311.983
542.003	314.392
542.131	313.950
542.260	316.333
542.388	313.000
542.516	312.875
542.644	314.892
542.772	315.567
542.900	315.025
543.028	318.117
543.156	315.442
543.285	318.608
543.413	314.658
543.541	315.567
543.669	319.783
543.797	320.375
543.925	313.583
544.053	322.975
544.181	316.917
544.310	312.892
544.438	313.208
544.566	321.475
544.694	320.508
544.822	318.792
544.950	319.783
545.078	321.400
545.206	317.158
545.335	312.542
545.463	316.258
545.591	315.658
545.719	319.117
545.847	315.242
545.975	324.017
546.103	319.100
546.231	317.433
546.360	318.675
546.488	320.508
546.616	320.000
546.744	320.908
546.872	317.492
547.000	321.150
547.128	323.008
547.256	319.992
547.385	321.725
547.513	315.058
547.641	321.550
547.769	321.500
547.897	319.467
548.025	319.125
548.153	321.017
548.281	322.108
548.410	329.825
548.538	321.450
548.666	322.125
548.794	323.825
548.922	323.175
549.050	327.308
549.178	323.442
549.306	322.225
549.435	327.508
549.563	324.208
549.691	322.458
549.819	325.817
549.947	331.508
550.075	322.100
550.203	324.900
550.331	325.425
550.460	324.458
550.588	326.467
550.716	323.850
550.844	320.575
550.972	327.917
551.100	325.992
551.228	326.283
551.356	323.458
551.485	328.517
551.613	324.667
551.741	324.467
551.869	324.275
551.997	324.792
552.125	323.417
552.253	327.967
552.381	317.483
552.510	324.883
552.638	327.367
552.766	328.358
552.894	321.775
553.022	324.050
553.150	322.292
553.278	324.625
553.406	322.400
553.535	323.683
553.663	323.925
553.791	319.442
553.919	321.692
554.047	320.533
554.175	320.208
