70-80-0_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:27:19
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	405.563
516.122	386.529
516.250	382.706
516.378	378.958
516.506	378.261
516.635	380.319
516.763	389.697
516.891	382.277
517.019	387.345
517.147	385.151
517.275	389.992
517.403	387.706
517.531	387.689
517.660	381.529
517.788	390.773
517.916	392.992
518.044	386.697
518.172	388.748
518.300	393.479
518.428	390.807
518.556	391.924
518.685	392.286
518.813	395.303
518.941	396.874
519.069	391.193
519.197	398.059
519.325	395.815
519.453	393.798
519.581	403.588
519.710	402.664
519.838	401.412
519.966	400.134
520.094	401.849
520.222	402.832
520.350	400.311
520.478	404.655
520.606	409.202
520.735	405.966
520.863	411.479
520.991	415.941
521.119	407.420
521.247	415.891
521.375	411.605
521.503	419.588
521.631	417.697
521.760	418.454
521.888	418.882
522.016	422.437
522.144	418.143
522.272	426.361
522.400	427.437
522.528	430.403
522.656	425.445
522.785	428.555
522.913	426.933
523.041	429.655
523.169	425.891
523.297	434.639
523.425	434.034
523.553	431.975
523.681	429.059
523.810	432.815
523.938	439.487
524.066	434.824
524.194	434.479
524.322	434.353
524.450	432.076
524.578	439.025
524.706	441.857
524.835	434.571
524.963	440.294
525.091	435.555
525.219	435.655
525.347	434.647
525.475	434.832
525.603	436.689
525.731	440.017
525.860	441.647
525.988	437.328
526.116	436.908
526.244	439.849
526.372	438.454
526.500	440.832
526.628	445.832
526.756	433.580
526.885	439.765
527.013	442.697
527.141	436.160
527.269	441.429
527.397	446.370
527.525	441.798
527.653	439.008
527.781	442.639
527.910	449.613
528.038	443.571
528.166	443.782
528.294	448.311
528.422	446.084
528.550	450.387
528.678	448.664
528.806	449.059
528.935	450.790
529.063	450.471
529.191	450.916
529.319	454.941
529.447	454.723
529.575	454.277
529.703	452.034
529.831	457.261
529.960	452.210
530.088	456.076
530.216	461.992
530.344	454.387
530.472	458.882
530.600	460.387
530.728	459.773
530.856	459.739
530.985	459.118
531.113	460.437
531.241	465.773
531.369	467.160
531.497	457.244
531.625	463.160
531.753	465.992
531.881	464.126
532.010	468.277
532.138	461.328
532.266	463.336
532.394	457.815
532.522	467.681
532.650	461.235
532.778	470.017
532.906	464.361
533.035	459.807
533.163	464.538
533.291	460.017
533.419	454.748
533.547	466.950
533.675	463.622
533.803	462.193
533.931	455.950
534.060	463.513
534.188	467.261
534.316	465.605
534.444	462.118
534.572	464.168
534.700	464.496
534.828	469.168
534.956	466.084
535.085	464.445
535.213	468.000
535.341	470.975
535.469	475.538
535.597	473.479
535.725	476.420
535.853	476.437
535.981	468.319
536.110	480.639
536.238	481.866
536.366	481.689
536.494	476.462
536.622	486.437
536.750	482.916
536.878	482.101
537.006	486.487
537.135	490.050
537.263	487.286
537.391	492.899
537.519	496.008
537.647	490.244
537.775	493.227
537.903	490.857
538.031	498.378
538.160	494.916
538.288	494.714
538.416	500.185
538.544	499.244
538.672	499.328
538.800	501.866
538.928	500.261
539.056	502.782
539.185	508.471
539.313	500.882
539.441	508.454
539.569	509.353
539.697	507.513
539.825	511.773
539.953	511.655
540.081	499.244
540.210	516.429
540.338	510.655
540.466	520.000
540.594	512.706
540.722	510.647
540.850	508.353
540.978	515.504
541.106	515.891
541.235	517.328
541.363	508.504
541.491	512.706
541.619	514.420
541.747	511.109
541.875	515.655
