90-90-90_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:28:08
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	286.450
516.122	275.042
516.250	271.592
516.378	267.125
516.506	264.942
516.635	267.075
516.763	270.750
516.891	272.250
517.019	273.883
517.147	270.708
517.275	274.467
517.403	274.733
517.531	269.308
517.660	269.875
517.788	268.817
517.916	276.167
518.044	271.175
518.172	273.783
518.300	274.825
518.428	272.383
518.556	274.133
518.685	271.025
518.813	278.358
518.941	279.275
519.069	273.442
519.197	274.642
519.325	279.783
519.453	278.292
519.581	279.758
519.710	276.408
519.838	279.817
519.966	277.733
520.094	280.650
520.222	277.017
520.350	276.625
520.478	279.883
520.606	285.108
520.735	280.758
520.863	286.067
520.991	283.675
521.119	280.142
521.247	283.767
521.375	282.217
521.503	288.100
521.631	289.558
521.760	287.400
521.888	287.933
522.016	291.025
522.144	288.000
522.272	294.208
522.400	289.442
522.528	293.367
522.656	289.442
522.785	292.642
522.913	290.475
523.041	286.242
523.169	287.133
523.297	288.967
523.425	290.217
523.553	294.050
523.681	292.108
523.810	292.892
523.938	295.050
524.066	293.192
524.194	294.908
524.322	293.392
524.450	288.950
524.578	291.758
524.706	299.792
524.835	290.033
524.963	294.942
525.091	292.750
525.219	296.867
525.347	293.258
525.475	294.233
525.603	294.792
525.731	292.708
525.860	294.458
525.988	292.850
526.116	291.783
526.244	297.458
526.372	294.642
526.500	295.858
526.628	298.100
526.756	292.425
526.885	298.417
527.013	293.583
527.141	297.292
527.269	295.458
527.397	297.458
527.525	295.567
527.653	297.225
527.781	293.600
527.910	300.342
528.038	299.817
528.166	302.400
528.294	296.375
528.422	297.492
528.550	300.308
528.678	300.583
528.806	301.083
528.935	300.042
529.063	302.383
529.191	301.900
529.319	306.008
529.447	305.067
529.575	302.767
529.703	300.917
529.831	304.767
529.960	304.750
530.088	304.925
530.216	307.842
530.344	303.425
530.472	307.467
530.600	309.175
530.728	307.700
530.856	306.083
530.985	309.000
531.113	306.658
531.241	312.283
531.369	315.967
531.497	308.642
531.625	311.017
531.753	307.925
531.881	311.767
532.010	315.242
532.138	310.367
532.266	305.650
532.394	308.167
532.522	307.025
532.650	311.058
532.778	312.500
532.906	310.533
533.035	311.958
533.163	310.400
533.291	308.000
533.419	309.617
533.547	309.817
533.675	310.525
533.803	306.958
533.931	306.533
534.060	310.942
534.188	313.758
534.316	311.733
534.444	305.992
534.572	311.883
534.700	309.825
534.828	312.317
534.956	310.300
535.085	312.992
535.213	311.725
535.341	311.108
535.469	310.817
535.597	315.175
535.725	318.417
535.853	314.467
535.981	315.142
536.110	319.317
536.238	317.842
536.366	318.850
536.494	316.092
536.622	321.775
536.750	318.158
536.878	321.392
537.006	322.425
537.135	322.192
537.263	319.908
537.391	325.817
537.519	322.458
537.647	326.350
537.775	323.450
537.903	327.417
538.031	321.750
538.160	323.400
538.288	327.017
538.416	327.092
538.544	323.858
538.672	329.567
538.800	326.267
538.928	327.608
539.056	333.217
539.185	328.717
539.313	334.017
539.441	328.408
539.569	330.617
539.697	329.133
539.825	330.217
539.953	328.617
540.081	329.750
540.210	332.508
540.338	328.800
540.466	332.975
540.594	328.700
540.722	333.175
540.850	334.375
540.978	330.000
541.106	328.875
541.235	333.317
541.363	330.342
541.491	330.358
541.619	328.567
541.747	328.250
541.875	329.558
542.003	327.967
542.131	328.058
542.260	334.700
542.388	328.792
542.516	333.300
542.644	332.933
542.772	331.908
542.900	333.050
543.028	331.633
543.156	333.467
543.285	333.675
543.413	332.108
543.541	334.725
543.669	333.783
543.797	335.942
543.925	332.850
544.053	338.958
544.181	334.517
544.310	331.908
544.438	331.808
544.566	334.075
544.694	336.592
544.822	329.850
544.950	333.775
545.078	335.433
545.206	336.808
545.335	332.875
545.463	335.233
545.591	336.683
545.719	338.167
545.847	335.925
545.975	335.975
546.103	336.200
546.231	339.758
546.360	337.425
546.488	339.358
546.616	340.242
546.744	340.467
546.872	336.000
547.000	341.675
547.128	343.700
547.256	338.917
547.385	340.717
547.513	339.683
547.641	337.525
547.769	344.708
547.897	340.242
548.025	341.050
548.153	344.258
548.281	341.975
548.410	345.158
548.538	344.033
548.666	344.717
548.794	342.650
548.922	344.067
549.050	342.750
549.178	344.575
549.306	345.733
549.435	346.242
549.563	346.208
549.691	344.542
549.819	349.133
549.947	349.217
550.075	346.450
550.203	343.108
550.331	346.192
550.460	346.450
550.588	344.192
550.716	346.183
550.844	342.975
550.972	342.567
551.100	345.000
551.228	347.017
551.356	345.275
551.485	342.975
551.613	346.092
551.741	345.467
551.869	342.092
551.997	343.408
552.125	340.658
552.253	341.208
552.381	343.142
552.510	343.867
552.638	339.392
552.766	341.333
552.894	338.675
553.022	339.542
553.150	337.983
553.278	343.675
553.406	339.350
553.535	338.642
553.663	343.100
553.791	336.817
553.919	337.967
554.047	342.100
554.175	339.325
554.303	340.883
554.431	338.800
554.560	338.050
554.688	343.133
554.816	337.850
554.944	337.117
555.072	341.108
555.200	340.508
555.328	340.967
555.456	341.183
555.585	343.625
555.713	341.950
555.841	344.683
555.969	339.442
556.097	343.692
556.225	345.275
556.353	350.358
556.481	340.242
556.610	348.458
556.738	345.733
556.866	345.250
556.994	341.925
557.122	346.450
557.250	348.708
557.378	347.917
557.506	345.642
557.635	347.000
557.763	346.600
557.891	352.267
558.019	350.375
558.147	350.983
558.275	346.825
558.403	354.425
558.531	346.075
558.660	352.683
558.788	350.558
558.916	347.542
559.044	347.208
559.172	351.000
559.300	357.875
559.428	353.425
559.556	350.192
559.685	348.233
559.813	351.442
559.941	349.067
560.069	355.067
560.197	355.450
560.325	357.267
560.453	353.017
560.581	353.625
560.710	352.133
560.838	355.808
560.966	352.742
561.094	352.175
561.222	352.192
561.350	353.325
561.478	354.017
561.606	355.083
561.735	353.117
561.863	351.842
561.991	352.583
562.119	346.275
562.247	353.525
562.375	353.392
562.503	350.792
562.631	351.925
562.760	352.483
562.888	356.658
563.016	351.992
563.144	353.783
563.272	351.442
563.400	349.625
563.528	348.558
563.656	349.433
563.785	349.042
563.913	351.733
564.041	351.767
564.169	350.158
564.297	350.883
564.425	349.225
564.553	354.150
564.681	352.100
564.810	349.392
564.938	348.392
565.066	351.642
565.194	351.033
565.322	354.392
565.450	349.225
565.578	357.292
565.706	352.275
565.835	350.317
565.963	354.267
566.091	348.825
566.219	354.608
566.347	354.717
566.475	357.158
566.603	355.525
566.731	353.292
566.860	357.217
566.988	352.592
567.116	356.950
567.244	359.033
567.372	358.233
567.500	361.742
567.628	359.417
567.756	363.858
567.885	363.175
568.013	356.017
568.141	358.742
568.269	361.767
568.397	360.167
568.525	362.558
568.653	364.708
568.781	368.900
568.910	366.542
569.038	366.442
569.166	365.817
569.294	364.492
569.422	368.142
569.550	368.908
569.678	370.225
569.806	369.225
569.935	370.525
570.063	373.992
570.191	370.967
570.319	372.533
570.447	374.133
570.575	367.608
570.703	373.883
570.831	370.883
570.960	380.750
571.088	376.117
571.216	373.025
571.344	374.858
571.472	377.333
571.600	376.575
571.728	373.975
571.856	376.375
571.985	377.708
572.113	378.317
572.241	376.775
572.369	383.675
572.497	375.892
572.625	385.033
572.753	379.517
572.881	381.800
573.010	384.992
573.138	383.100
573.266	382.367
573.394	383.592
573.522	386.633
573.650	385.767
573.778	383.825
573.906	383.967
574.035	385.000
574.163	386.292
574.291	381.642
574.419	386.192
574.547	386.975
574.675	386.583
574.803	393.142
574.931	384.358
575.060	393.067
575.188	388.017
575.316	382.750
575.444	388.792
575.572	392.575
575.700	383.883
575.828	388.658
575.956	386.475
576.085	384.700
576.213	389.425
576.341	384.900
576.469	385.550
576.597	383.583
576.725	386.425
576.853	387.567
576.981	386.542
577.110	384.808
577.238	388.050
577.366	383.442
577.494	383.692
577.622	387.050
577.750	385.592
577.878	381.300
578.006	385.450
578.135	385.775
578.263	385.592
578.391	385.125
578.519	382.242
578.647	386.308
578.775	386.242
578.903	385.367
579.031	389.683
579.160	388.617
579.288	381.908
579.416	383.667
579.544	383.558
579.672	383.817
579.800	379.208
579.928	379.625
580.056	382.150
580.185	386.783
580.313	385.025
580.441	384.050
580.569	385.392
580.697	384.583
580.825	385.083
580.953	383.592
581.081	385.175
581.210	389.192
581.338	388.142
581.466	389.017
581.594	387.467
581.722	388.800
581.850	389.825
581.978	388.308
582.106	388.475
582.235	387.950
582.363	384.958
582.491	394.983
582.619	393.408
582.747	396.825
582.875	394.717
583.003	396.450
583.131	394.500
583.260	400.842
583.388	399.875
583.516	395.583
583.644	395.800
583.772	403.775
583.900	402.725
584.028	402.750
584.156	403.008
584.285	404.942
584.413	404.550
584.541	405.333
584.669	406.050
584.797	405.758
584.925	407.158
585.053	407.692
585.181	412.975
585.310	411.433
585.438	410.217
585.566	411.850
585.694	414.783
585.822	416.250
585.950	415.642
586.078	416.908
586.206	422.008
586.335	421.892
586.463	419.325
586.591	422.125
586.719	418.000
586.847	419.233
586.975	423.217
587.103	422.992
587.231	415.642
587.360	425.050
587.488	426.842
587.616	430.008
587.744	433.108
587.872	425.983
588.000	425.258
588.128	432.817
588.256	432.917
588.385	426.983
588.513	424.725
588.641	429.233
588.769	432.367
588.897	428.650
589.025	428.675
589.153	433.650
589.281	429.317
589.410	430.333
589.538	434.317
589.666	431.067
589.794	433.400
589.922	434.533
590.050	428.225
590.178	428.267
590.306	432.383
590.435	432.592
590.563	429.800
590.691	438.408
590.819	434.442
590.947	438.383
591.075	436.783
591.203	438.783
591.331	436.675
591.460	435.092
591.588	437.242
591.716	439.650
591.844	442.342
591.972	437.050
592.100	432.583
592.228	440.850
592.356	442.467
592.485	440.225
592.613	435.667
592.741	439.358
592.869	440.392
592.997	440.725
593.125	444.100
593.253	442.900
593.381	439.367
593.510	450.833
593.638	447.075
593.766	443.192
593.894	445.750
594.022	446.917
594.150	442.117
594.278	452.025
594.406	445.608
594.535	450.592
594.663	453.833
594.791	456.000
594.919	450.808
595.047	460.233
595.175	449.883
595.303	453.800
595.431	455.508
595.560	457.242
595.688	455.233
595.816	456.275
595.944	458.375
596.072	460.333
