Rausch_Signal_at_679.99nm_cut_at_1286.00Y_01.dat
24.01.2024
11:20:41
cut middle at Y: 1286.00
top cursor: 1345 down cursor: 1227 mean of: 118 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
684.735	104.831
684.863	104.508
684.991	105.203
685.119	104.492
685.247	103.551
685.375	104.093
685.503	103.831
685.631	103.712
685.760	104.381
685.888	104.636
686.016	104.475
686.144	104.186
686.272	104.322
686.400	104.271
686.528	104.297
686.656	103.415
686.785	104.754
686.913	103.814
687.041	103.678
687.169	104.110
687.297	104.102
687.425	104.229
687.553	103.788
687.681	104.347
687.810	104.119
687.938	104.085
688.066	104.169
688.194	104.559
688.322	103.720
688.450	104.271
688.578	103.898
688.706	104.508
688.835	104.220
688.963	104.483
689.091	104.551
689.219	104.017
689.347	105.246
689.475	104.763
689.603	103.644
689.731	103.831
689.860	104.525
689.988	103.695
690.116	103.627
690.244	104.898
690.372	104.839
690.500	104.551
690.628	103.924
690.756	104.415
690.885	104.415
691.013	104.203
691.141	104.314
691.269	104.593
691.397	104.864
691.525	104.534
691.653	104.636
691.781	104.873
691.910	103.568
692.038	104.025
692.166	103.415
692.294	104.593
692.422	104.424
692.550	103.534
692.678	104.085
692.806	104.619
692.935	104.068
693.063	103.932
693.191	103.737
693.319	104.254
693.447	104.254
693.575	103.898
693.703	103.958
693.831	103.814
693.960	103.881
694.088	103.847
694.216	104.746
694.344	104.398
694.472	104.381
694.600	103.797
694.728	104.000
694.856	104.119
694.985	104.576
695.113	104.407
695.241	104.237
695.369	103.992
695.497	104.508
695.625	104.432
695.753	103.932
695.881	103.619
696.010	103.881
696.138	104.025
696.266	104.034
696.394	104.585
696.522	104.008
696.650	104.110
696.778	104.059
696.906	104.212
697.035	104.144
697.163	103.356
697.291	104.229
697.419	104.831
697.547	104.331
697.675	103.983
697.803	104.449
697.931	104.339
698.060	103.873
698.188	103.661
698.316	104.992
698.444	104.076
698.572	103.339
698.700	103.619
698.828	103.907
698.956	103.636
699.085	103.983
699.213	104.254
699.341	103.847
699.469	103.941
699.597	104.483
699.725	105.034
699.853	103.873
699.981	103.458
700.110	103.966
700.238	103.169
700.366	103.729
700.494	104.161
700.622	104.161
700.750	103.737
700.878	104.958
701.006	105.059
701.135	104.610
701.263	102.720
701.391	103.314
701.519	103.661
701.647	104.924
701.775	104.051
701.903	104.136
702.031	104.110
702.160	104.508
702.288	104.034
702.416	103.627
702.544	104.161
702.672	104.475
702.800	104.314
702.928	104.653
703.056	104.568
703.185	104.585
703.313	104.093
703.441	104.475
703.569	104.458
703.697	104.297
703.825	103.229
703.953	104.186
704.081	103.212
704.210	104.085
704.338	103.754
704.466	103.305
704.594	103.720
704.722	104.890
704.850	103.297
704.978	104.119
705.106	103.941
705.235	104.500
705.363	103.983
705.491	104.508
705.619	104.500
705.747	104.441
705.875	104.195
706.003	103.237
706.131	103.703
706.260	104.093
706.388	103.551
706.516	104.932
706.644	104.254
706.772	103.729
706.900	104.229
707.028	103.949
707.156	104.712
707.285	103.797
707.413	104.161
707.541	103.458
707.669	105.051
707.797	104.619
707.925	103.534
708.053	104.576
708.181	104.746
708.310	103.822
708.438	104.619
708.566	104.568
708.694	104.347
708.822	104.314
708.950	105.093
709.078	104.017
709.206	104.093
709.335	104.161
709.463	103.915
709.591	104.373
709.719	104.153
709.847	103.754
709.975	104.364
710.103	104.398
710.231	103.958
710.360	104.203
710.488	103.593
710.616	103.839
710.744	104.695
710.872	103.703
711.000	104.644
711.128	104.390
711.256	103.881
711.385	104.483
711.513	104.305
711.641	103.831
711.769	104.305
711.897	104.398
712.025	104.076
712.153	103.636
712.281	104.669
712.410	104.364
712.538	104.542
712.666	103.331
712.794	104.161
712.922	104.297
713.050	104.008
713.178	104.932
713.306	103.915
713.435	104.305
713.563	104.492
713.691	103.551
713.819	104.653
713.947	104.339
714.075	103.949
714.203	104.610
714.331	104.627
714.460	104.220
714.588	104.390
714.716	104.576
714.844	103.941
714.972	104.271
715.100	104.373
715.228	104.534
715.356	103.890
715.485	104.492
715.613	103.008
715.741	104.059
715.869	103.847
715.997	104.907
716.125	104.263
716.253	103.373
716.381	104.432
716.510	103.780
716.638	105.407
716.766	104.068
716.894	104.000
717.022	103.576
717.150	103.898
717.278	104.864
717.406	104.076
717.535	103.508
717.663	103.644
717.791	104.500
717.919	104.085
718.047	104.602
718.175	104.534
718.303	103.703
718.431	103.856
718.560	103.576
718.688	103.797
718.816	103.983
718.944	104.229
719.072	103.907
719.200	104.407
719.328	103.686
719.456	103.542
719.585	104.415
719.713	104.237
719.841	104.415
719.969	104.229
720.097	104.017
720.225	103.966
720.353	103.941
720.481	104.864
720.610	104.144
720.738	103.864
720.866	104.144
720.994	103.983
721.122	104.407
721.250	103.847
721.378	103.754
721.506	103.644
721.635	103.983
721.763	103.475
721.891	103.992
722.019	104.381
722.147	103.695
722.275	104.220
722.403	103.492
722.531	104.042
722.660	104.271
722.788	104.297
722.916	104.746
723.044	103.703
723.172	104.458
723.300	104.347
723.428	103.814
723.556	104.119
723.685	104.280
723.813	103.797
723.941	103.610
724.069	103.559
724.197	104.297
724.325	104.025
724.453	103.441
724.581	103.475
724.710	103.822
724.838	103.585
724.966	103.186
725.094	104.398
725.222	103.661
725.350	102.763
725.478	104.059
725.606	103.864
725.735	104.051
725.863	103.958
725.991	102.941
726.119	103.712
726.247	103.856
726.375	104.339
726.503	104.271
726.631	104.390
726.760	104.000
726.888	105.042
727.016	103.856
727.144	103.288
727.272	104.034
727.400	103.593
727.528	103.788
727.656	103.602
727.785	103.788
727.913	104.051
728.041	104.500
728.169	103.517
728.297	102.958
728.425	103.475
728.553	104.093
728.681	103.551
728.810	103.305
728.938	103.729
729.066	103.992
729.194	104.314
729.322	104.127
729.450	104.034
729.578	104.008
729.706	104.280
729.835	103.661
729.963	104.771
730.091	103.695
730.219	104.102
730.347	103.517
730.475	103.797
730.603	104.034
730.731	103.661
730.860	103.839
730.988	103.644
731.116	104.254
