90-120-90_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:32:20
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	323.658
516.122	305.758
516.250	302.550
516.378	298.625
516.506	299.025
516.635	302.375
516.763	306.242
516.891	301.708
517.019	305.750
517.147	301.517
517.275	300.683
517.403	301.383
517.531	302.050
517.660	301.800
517.788	302.708
517.916	303.383
518.044	301.550
518.172	303.942
518.300	302.683
518.428	303.950
518.556	302.192
518.685	308.500
518.813	306.325
518.941	306.900
519.069	306.158
519.197	307.492
519.325	311.050
519.453	310.092
519.581	313.583
519.710	310.092
519.838	310.342
519.966	311.092
520.094	312.842
520.222	311.350
520.350	308.575
520.478	311.917
520.606	315.475
520.735	314.617
520.863	319.383
520.991	320.342
521.119	313.075
521.247	317.217
521.375	314.183
521.503	317.300
521.631	323.050
521.760	317.633
521.888	319.867
522.016	321.983
522.144	320.717
522.272	324.608
522.400	322.117
522.528	327.200
522.656	324.600
522.785	324.525
522.913	327.992
523.041	326.283
523.169	321.883
523.297	326.883
523.425	323.517
523.553	326.592
523.681	327.783
523.810	330.933
523.938	333.158
524.066	328.217
524.194	324.208
524.322	328.625
524.450	323.017
524.578	325.825
524.706	331.658
524.835	327.033
524.963	329.733
525.091	324.600
525.219	327.017
525.347	323.692
525.475	330.042
525.603	327.250
525.731	331.158
525.860	326.950
525.988	326.608
526.116	326.200
526.244	328.683
526.372	328.892
526.500	329.958
526.628	328.917
526.756	326.383
526.885	327.242
527.013	328.267
527.141	333.850
527.269	329.167
527.397	330.583
527.525	331.692
527.653	330.858
527.781	325.183
527.910	336.867
528.038	330.450
528.166	332.467
528.294	334.450
528.422	334.158
528.550	336.558
528.678	332.967
528.806	341.150
528.935	337.442
529.063	334.225
529.191	335.842
529.319	339.583
529.447	337.675
529.575	343.183
529.703	336.625
529.831	337.333
529.960	338.167
530.088	340.208
530.216	343.233
530.344	341.350
530.472	342.350
530.600	346.392
530.728	346.833
530.856	344.025
530.985	346.133
531.113	341.500
531.241	352.833
531.369	344.325
531.497	349.400
531.625	343.800
531.753	342.358
531.881	348.842
532.010	346.642
532.138	341.267
532.266	344.508
532.394	349.542
532.522	343.700
532.650	347.933
532.778	347.242
532.906	347.658
533.035	346.625
533.163	345.258
533.291	344.833
533.419	343.317
533.547	349.108
533.675	345.500
533.803	345.517
533.931	345.767
534.060	345.975
534.188	348.208
534.316	345.667
534.444	345.267
534.572	346.667
534.700	347.342
534.828	346.325
534.956	349.675
535.085	349.817
535.213	346.617
535.341	347.308
535.469	348.083
535.597	355.550
535.725	353.842
535.853	350.900
535.981	350.575
536.110	354.642
536.238	350.483
536.366	357.383
536.494	350.775
536.622	356.392
536.750	356.075
536.878	359.808
537.006	359.350
537.135	361.750
537.263	359.517
537.391	363.425
537.519	361.783
537.647	359.767
537.775	363.583
537.903	361.542
538.031	364.850
538.160	362.742
538.288	364.708
538.416	365.242
538.544	360.267
538.672	369.125
538.800	366.350
538.928	365.367
539.056	366.200
539.185	368.375
539.313	364.550
539.441	366.225
539.569	365.092
539.697	364.158
539.825	368.008
539.953	365.100
540.081	362.192
540.210	369.467
540.338	367.083
540.466	369.308
540.594	369.192
540.722	362.750
540.850	362.442
540.978	369.858
541.106	364.933
541.235	371.367
541.363	362.900
541.491	368.625
541.619	369.017
541.747	368.125
541.875	363.500
542.003	368.842
542.131	368.183
542.260	368.708
542.388	370.917
542.516	370.958
542.644	370.850
542.772	373.892
542.900	369.917
543.028	371.892
543.156	370.917
543.285	367.567
543.413	367.750
543.541	370.208
543.669	372.492
543.797	369.858
543.925	372.300
544.053	376.592
544.181	372.283
544.310	369.567
544.438	369.142
544.566	368.950
544.694	372.792
544.822	375.150
544.950	375.492
545.078	373.758
545.206	369.308
545.335	374.250
545.463	368.500
545.591	372.275
545.719	372.292
545.847	375.883
545.975	374.308
546.103	375.025
546.231	376.383
546.360	377.092
546.488	374.250
546.616	379.292
546.744	375.500
546.872	372.950
547.000	377.008
547.128	376.983
547.256	380.358
547.385	376.642
547.513	375.792
547.641	378.617
547.769	380.250
547.897	378.092
548.025	379.692
548.153	382.300
548.281	382.142
548.410	378.500
548.538	381.308
548.666	382.633
548.794	382.083
548.922	384.167
549.050	381.008
549.178	377.558
549.306	384.158
549.435	382.500
549.563	380.658
549.691	378.600
549.819	383.208
549.947	385.775
550.075	381.583
550.203	385.317
550.331	378.775
550.460	378.992
550.588	381.425
550.716	383.583
550.844	381.600
550.972	382.150
551.100	375.258
551.228	385.000
551.356	379.875
551.485	381.175
551.613	381.850
551.741	380.783
551.869	379.508
551.997	376.567
552.125	375.875
552.253	378.325
552.381	372.883
552.510	377.625
552.638	376.625
552.766	378.967
552.894	375.933
553.022	375.092
553.150	375.417
