90-80-90_at_679.99nm_cut_at_1253.00Y_01.dat
24.01.2024
13:27:31
cut middle at Y: 1253.00
top cursor: 1313 down cursor: 1193 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	1126.042
516.122	1064.317
516.250	1043.642
516.378	1036.667
516.506	1032.267
516.635	1034.208
516.763	1022.192
516.891	1044.858
517.019	1035.592
517.147	1030.167
517.275	1036.150
517.403	1033.050
517.531	1034.083
517.660	1035.725
517.788	1032.367
517.916	1037.567
518.044	1033.892
518.172	1046.408
518.300	1038.892
518.428	1037.275
518.556	1039.767
518.685	1037.517
518.813	1040.358
518.941	1057.042
519.069	1045.292
519.197	1051.142
519.325	1051.700
519.453	1052.942
519.581	1049.700
519.710	1045.825
519.838	1053.308
519.966	1058.683
520.094	1058.675
520.222	1055.267
520.350	1057.475
520.478	1058.700
520.606	1070.425
520.735	1060.450
520.863	1071.858
520.991	1069.392
521.119	1078.725
521.247	1080.950
521.375	1077.475
521.503	1086.550
521.631	1075.100
521.760	1079.017
521.888	1092.942
522.016	1086.408
522.144	1094.108
522.272	1091.758
522.400	1099.517
522.528	1093.275
522.656	1099.550
522.785	1111.558
522.913	1092.900
523.041	1098.800
523.169	1094.325
523.297	1088.950
523.425	1093.675
523.553	1098.392
523.681	1092.633
523.810	1098.858
523.938	1105.033
524.066	1098.150
524.194	1098.117
524.322	1094.942
524.450	1097.108
524.578	1093.883
524.706	1098.075
524.835	1093.158
524.963	1091.692
525.091	1089.433
525.219	1097.608
525.347	1087.717
525.475	1092.183
525.603	1100.167
525.731	1095.883
525.860	1093.792
525.988	1085.617
526.116	1093.892
526.244	1094.758
526.372	1082.017
526.500	1089.742
526.628	1104.442
526.756	1096.467
526.885	1102.175
527.013	1089.783
527.141	1105.467
527.269	1097.392
527.397	1096.933
527.525	1096.467
527.653	1093.158
527.781	1103.542
527.910	1101.517
528.038	1108.808
528.166	1106.817
528.294	1107.908
528.422	1112.008
528.550	1107.967
528.678	1111.283
528.806	1109.442
528.935	1106.733
529.063	1110.158
529.191	1115.092
529.319	1113.217
529.447	1114.642
529.575	1117.033
529.703	1118.083
529.831	1111.183
529.960	1118.275
530.088	1120.583
530.216	1122.808
530.344	1106.325
530.472	1117.892
530.600	1116.433
530.728	1117.300
530.856	1119.575
530.985	1116.125
531.113	1109.850
531.241	1118.458
531.369	1111.533
531.497	1114.017
531.625	1111.442
531.753	1110.975
531.881	1112.033
532.010	1110.758
532.138	1111.242
532.266	1111.233
532.394	1120.617
532.522	1105.175
532.650	1113.742
532.778	1118.008
532.906	1112.417
533.035	1104.342
533.163	1104.458
533.291	1099.158
533.419	1094.342
533.547	1098.092
533.675	1100.300
533.803	1094.858
533.931	1089.042
534.060	1098.525
534.188	1090.750
534.316	1097.875
534.444	1090.392
534.572	1097.942
534.700	1096.608
534.828	1087.967
534.956	1088.633
535.085	1096.008
535.213	1096.042
535.341	1096.158
535.469	1093.183
535.597	1091.917
535.725	1103.758
535.853	1103.108
535.981	1095.333
536.110	1101.267
536.238	1104.800
536.366	1111.608
536.494	1108.500
536.622	1108.708
536.750	1110.067
536.878	1119.333
537.006	1127.408
537.135	1122.375
537.263	1122.583
537.391	1128.367
537.519	1130.617
537.647	1133.758
537.775	1123.842
537.903	1130.067
538.031	1141.600
538.160	1137.675
538.288	1143.383
538.416	1148.500
538.544	1142.692
538.672	1148.575
538.800	1149.575
538.928	1150.217
539.056	1155.525
539.185	1156.250
539.313	1146.358
539.441	1153.467
539.569	1153.717
539.697	1149.275
539.825	1156.792
539.953	1146.625
540.081	1158.108
540.210	1149.150
540.338	1160.483
540.466	1157.600
540.594	1162.983
540.722	1153.258
540.850	1155.742
540.978	1150.167
541.106	1155.742
541.235	1154.275
541.363	1145.167
541.491	1152.875
541.619	1136.433
541.747	1136.400
541.875	1140.850
542.003	1141.133
542.131	1147.675
542.260	1135.633
542.388	1146.492
542.516	1137.408
542.644	1133.067
542.772	1127.108
542.900	1131.750
543.028	1133.542
543.156	1124.917
543.285	1127.692
543.413	1124.958
543.541	1131.567
543.669	1128.800
543.797	1132.608
543.925	1127.850
544.053	1132.500
544.181	1132.400
544.310	1127.475
544.438	1133.092
544.566	1127.725
544.694	1126.133
544.822	1130.717
544.950	1133.200
545.078	1120.975
545.206	1116.267
545.335	1133.375
545.463	1118.900
545.591	1121.958
545.719	1128.692
545.847	1131.650
545.975	1120.767
546.103	1123.058
546.231	1119.175
546.360	1122.925
546.488	1127.842
546.616	1127.442
546.744	1129.475
546.872	1124.158
547.000	1123.142
547.128	1126.708
547.256	1124.050
547.385	1124.867
547.513	1116.975
547.641	1126.300
547.769	1126.517
547.897	1122.425
548.025	1132.042
548.153	1131.150
548.281	1116.258
548.410	1126.667
548.538	1123.575
548.666	1127.033
548.794	1122.292
548.922	1120.883
549.050	1118.517
549.178	1121.583
549.306	1124.508
549.435	1123.500
549.563	1117.342
549.691	1104.700
549.819	1120.825
549.947	1119.350
550.075	1119.442
550.203	1117.183
550.331	1117.842
550.460	1116.508
550.588	1104.517
550.716	1117.483
550.844	1108.592
550.972	1110.492
551.100	1097.367
551.228	1107.908
551.356	1094.100
551.485	1100.350
551.613	1097.592
551.741	1094.717
551.869	1094.333
551.997	1077.467
552.125	1092.550
552.253	1078.850
552.381	1079.175
552.510	1083.475
552.638	1080.483
552.766	1078.492
552.894	1063.858
553.022	1063.625
553.150	1071.592
553.278	1064.083
553.406	1070.175
553.535	1069.375
553.663	1058.175
553.791	1066.108
553.919	1060.417
554.047	1057.150
554.175	1062.600
554.303	1053.717
554.431	1051.625
554.560	1047.792
554.688	1059.408
554.816	1052.167
554.944	1048.533
555.072	1047.700
555.200	1049.617
555.328	1045.900
555.456	1047.692
555.585	1048.800
555.713	1046.342
555.841	1043.725
555.969	1045.308
556.097	1051.825
556.225	1037.125
556.353	1046.042
556.481	1042.183
556.610	1051.175
556.738	1047.525
556.866	1042.833
556.994	1042.133
557.122	1037.642
557.250	1041.317
557.378	1040.167
557.506	1051.250
557.635	1034.792
557.763	1044.883
557.891	1053.858
558.019	1039.550
558.147	1046.683
558.275	1049.992
558.403	1046.908
558.531	1037.867
558.660	1037.858
558.788	1037.017
558.916	1041.933
559.044	1034.200
559.172	1036.958
559.300	1048.908
559.428	1034.533
559.556	1043.342
559.685	1042.958
559.813	1035.942
559.941	1044.925
560.069	1036.425
560.197	1041.675
560.325	1044.300
560.453	1037.333
560.581	1040.983
560.710	1023.775
560.838	1034.992
560.966	1032.817
561.094	1038.400
561.222	1029.758
561.350	1028.408
561.478	1021.350
561.606	1022.692
561.735	1017.200
561.863	1014.742
561.991	1029.308
562.119	1015.550
562.247	1015.783
562.375	1017.792
562.503	1018.908
562.631	1008.242
562.760	1007.325
562.888	1005.425
563.016	1003.783
563.144	1008.525
563.272	1001.583
563.400	994.292
563.528	999.900
563.656	1004.967
563.785	993.833
563.913	987.117
564.041	997.317
564.169	984.883
564.297	992.700
564.425	988.025
564.553	995.825
564.681	990.183
564.810	976.975
564.938	987.775
565.066	973.150
565.194	985.858
565.322	988.592
565.450	978.767
565.578	985.833
565.706	977.475
565.835	981.300
565.963	973.942
566.091	979.225
566.219	982.775
566.347	974.767
566.475	973.625
566.603	969.650
566.731	970.050
566.860	971.250
566.988	973.817
567.116	979.675
567.244	972.525
567.372	984.208
567.500	978.450
567.628	977.117
567.756	980.692
567.885	974.625
568.013	976.950
568.141	976.917
568.269	977.492
568.397	975.000
568.525	974.483
568.653	978.192
568.781	977.025
568.910	977.717
569.038	979.625
569.166	978.192
569.294	975.300
569.422	977.425
569.550	982.208
569.678	975.900
569.806	977.800
569.935	979.883
570.063	977.250
570.191	977.575
570.319	977.733
570.447	973.675
570.575	983.692
570.703	989.908
570.831	984.442
570.960	973.225
571.088	980.217
571.216	972.325
571.344	983.758
571.472	979.433
571.600	984.458
571.728	979.633
571.856	973.425
571.985	974.600
572.113	975.825
572.241	978.317
572.369	980.500
572.497	969.233
572.625	976.767
572.753	971.850
572.881	966.867
573.010	976.275
573.138	976.317
573.266	976.150
573.394	971.550
573.522	975.600
573.650	974.192
573.778	969.717
573.906	974.558
574.035	963.383
574.163	966.175
574.291	970.942
574.419	970.208
574.547	964.467
574.675	961.533
574.803	960.450
574.931	953.458
575.060	952.100
575.188	956.192
575.316	951.008
575.444	951.175
575.572	951.192
575.700	947.842
575.828	948.267
575.956	950.625
576.085	930.850
576.213	947.725
576.341	930.183
576.469	935.908
576.597	932.283
576.725	936.217
576.853	930.750
576.981	933.958
577.110	931.267
577.238	930.075
577.366	924.525
577.494	920.250
577.622	921.792
577.750	922.008
577.878	912.483
578.006	923.400
578.135	917.392
578.263	908.833
578.391	919.300
578.519	904.475
578.647	904.200
578.775	899.375
578.903	898.858
579.031	905.158
579.160	896.925
579.288	889.825
579.416	895.358
579.544	895.917
579.672	889.625
579.800	892.650
579.928	889.283
580.056	883.875
580.185	891.033
580.313	893.283
580.441	888.025
580.569	886.867
580.697	881.775
580.825	883.842
580.953	890.883
581.081	882.117
581.210	879.100
581.338	879.650
581.466	884.183
581.594	881.983
581.722	875.733
581.850	880.192
581.978	877.092
582.106	877.008
582.235	879.267
582.363	870.425
582.491	877.800
582.619	866.200
582.747	875.675
582.875	874.425
583.003	881.283
583.131	878.442
583.260	881.633
583.388	885.200
583.516	872.125
583.644	874.733
583.772	882.942
583.900	879.417
584.028	876.842
584.156	875.150
584.285	874.467
584.413	880.208
584.541	888.258
584.669	883.275
584.797	878.942
584.925	877.400
585.053	879.842
585.181	880.542
585.310	885.050
585.438	886.375
585.566	880.833
585.694	887.750
585.822	886.167
585.950	884.500
586.078	884.883
586.206	881.117
586.335	883.158
586.463	893.442
586.591	893.292
586.719	887.733
586.847	893.958
586.975	881.908
587.103	886.292
587.231	878.292
587.360	879.825
587.488	882.458
587.616	880.467
587.744	881.067
587.872	877.533
588.000	877.092
588.128	882.025
588.256	885.092
588.385	877.475
588.513	877.775
588.641	882.508
588.769	880.508
588.897	879.517
589.025	875.667
589.153	870.575
589.281	868.708
589.410	877.283
589.538	867.775
589.666	875.233
589.794	868.425
589.922	867.883
590.050	868.967
590.178	858.867
590.306	864.583
590.435	868.167
590.563	861.567
590.691	864.017
590.819	856.067
590.947	865.842
591.075	860.217
591.203	859.267
591.331	861.717
591.460	856.308
591.588	849.600
591.716	861.433
591.844	861.825
591.972	861.883
592.100	858.833
592.228	844.533
592.356	854.775
592.485	838.692
592.613	849.233
592.741	846.533
592.869	843.158
592.997	855.842
593.125	856.083
593.253	854.042
593.381	850.992
593.510	852.967
593.638	842.975
593.766	850.392
593.894	847.100
594.022	843.650
594.150	847.250
594.278	850.025
594.406	848.450
594.535	844.433
594.663	838.883
594.791	847.033
594.919	840.867
595.047	849.542
595.175	841.592
595.303	846.508
595.431	839.650
595.560	850.092
595.688	847.917
595.816	845.150
595.944	840.358
596.072	850.567
596.200	844.108
596.328	845.792
596.456	846.500
596.585	843.517
596.713	855.133
596.841	843.925
596.969	846.592
597.097	847.267
597.225	851.875
597.353	850.042
597.481	848.258
597.610	849.608
597.738	851.458
597.866	839.750
597.994	850.742
598.122	856.300
598.250	850.075
598.378	848.658
598.506	849.633
598.635	852.625
598.763	849.300
598.891	851.325
599.019	858.467
599.147	851.750
599.275	845.892
599.403	854.467
599.531	854.192
599.660	848.867
599.788	855.208
599.916	845.908
600.044	844.275
600.172	846.242
600.300	851.425
600.428	849.667
600.556	854.492
600.685	857.617
600.813	853.483
600.941	860.467
601.069	853.625
601.197	866.383
601.325	857.300
601.453	858.183
601.581	859.850
601.710	854.492
601.838	867.450
601.966	860.958
602.094	867.450
602.222	857.683
602.350	863.033
602.478	854.967
602.606	871.608
602.735	861.467
602.863	873.975
602.991	864.642
603.119	865.525
603.247	868.075
603.375	862.242
603.503	864.758
603.631	869.300
603.760	872.783
603.888	871.833
604.016	873.983
604.144	871.675
604.272	873.700
604.400	877.800
604.528	874.150
604.656	874.775
604.785	876.258
604.913	880.900
605.041	882.725
605.169	875.350
605.297	882.175
605.425	875.842
605.553	885.900
605.681	870.350
605.810	879.583
605.938	878.175
606.066	876.200
606.194	884.050
606.322	876.333
606.450	884.042
606.578	880.592
606.706	883.158
606.835	886.492
606.963	890.158
607.091	883.350
607.219	878.742
607.347	876.408
607.475	888.225
607.603	880.483
607.731	879.467
607.860	873.150
607.988	880.208
608.116	876.433
608.244	879.400
608.372	883.317
608.500	878.058
608.628	874.767
608.756	882.050
608.885	880.258
609.013	870.433
609.141	867.567
609.269	877.333
609.397	870.750
609.525	873.875
609.653	873.000
609.781	869.767
609.910	861.550
610.038	872.358
610.166	872.100
610.294	859.633
610.422	869.317
610.550	860.792
610.678	862.317
610.806	866.450
610.935	868.375
611.063	866.258
611.191	863.175
611.319	870.300
611.447	860.917
611.575	859.592
611.703	851.925
611.831	867.508
611.960	859.517
612.088	861.717
612.216	855.475
612.344	857.883
612.472	855.775
612.600	862.833
612.728	855.508
612.856	855.300
612.985	850.567
613.113	854.983
613.241	863.067
613.369	855.450
613.497	856.267
613.625	868.075
613.753	857.258
613.881	860.133
614.010	861.950
614.138	858.983
614.266	851.883
614.394	855.608
614.522	854.275
614.650	856.167
614.778	852.000
614.906	864.325
615.035	851.467
615.163	843.933
615.291	863.625
615.419	858.617
615.547	851.083
615.675	860.817
615.803	856.600
615.931	860.567
616.060	857.067
616.188	859.150
616.316	854.942
616.444	864.142
616.572	855.133
616.700	854.083
616.828	858.408
616.956	869.950
617.085	866.900
617.213	864.892
617.341	860.058
617.469	860.900
617.597	873.350
617.725	863.225
617.853	862.308
617.981	867.242
618.110	874.700
618.238	882.008
618.366	876.158
618.494	879.217
618.622	870.725
618.750	879.000
618.878	875.317
619.006	871.783
619.135	892.533
619.263	879.342
619.391	883.033
619.519	880.533
619.647	893.775
619.775	889.217
619.903	889.875
620.031	888.117
620.160	887.642
620.288	893.642
620.416	899.458
620.544	898.625
620.672	897.708
620.800	896.758
620.928	903.083
621.056	900.850
621.185	901.117
621.313	899.558
621.441	903.358
621.569	911.350
621.697	905.733
621.825	909.033
621.953	907.233
622.081	913.158
622.210	909.100
622.338	909.733
622.466	907.417
622.594	916.425
622.722	920.975
622.850	919.733
622.978	931.150
623.106	914.442
623.235	919.183
623.363	927.225
623.491	912.433
623.619	921.808
623.747	919.875
623.875	926.500
624.003	920.058
624.131	919.550
624.260	922.167
624.388	921.733
624.516	932.092
624.644	918.108
624.772	919.608
624.900	919.400
625.028	916.033
625.156	922.858
625.285	927.875
625.413	927.583
625.541	923.083
625.669	920.875
625.797	926.708
625.925	930.017
626.053	920.617
626.181	927.217
626.310	922.400
626.438	930.150
626.566	927.008
626.694	926.617
626.822	921.967
626.950	926.217
627.078	931.450
627.206	922.317
627.335	929.775
627.463	920.817
627.591	929.050
627.719	927.158
627.847	927.400
627.975	926.300
628.103	919.567
628.231	929.842
628.360	920.583
