70-120-unpol_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:33:27
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
641.685	4519.613
641.813	4508.697
641.941	4524.479
642.069	4540.084
642.197	4564.210
642.325	4551.630
642.453	4518.924
642.581	4619.916
642.710	4509.261
642.838	4553.521
642.966	4552.496
643.094	4566.672
643.222	4558.882
643.350	4570.008
643.478	4600.933
643.606	4583.109
643.735	4536.933
643.863	4592.261
643.991	4593.151
644.119	4585.294
644.247	4610.420
644.375	4580.319
644.503	4604.613
644.631	4628.311
644.760	4630.681
644.888	4619.933
645.016	4645.311
645.144	4622.361
645.272	4587.807
645.400	4631.546
645.528	4635.008
645.656	4622.983
645.785	4637.025
645.913	4691.798
646.041	4635.193
646.169	4703.782
646.297	4617.420
646.425	4659.916
646.553	4620.395
646.681	4621.739
646.810	4639.580
646.938	4610.420
647.066	4596.034
647.194	4688.874
647.322	4611.866
647.450	4604.647
647.578	4620.782
647.706	4580.084
647.835	4601.361
647.963	4631.454
648.091	4572.605
648.219	4634.983
648.347	4661.387
648.475	4585.748
648.603	4586.866
648.731	4561.891
648.860	4580.790
648.988	4573.034
649.116	4554.462
649.244	4553.000
649.372	4571.891
649.500	4556.765
649.628	4580.546
649.756	4562.647
649.885	4531.992
650.013	4500.143
650.141	4497.319
650.269	4483.269
650.397	4472.689
650.525	4451.597
650.653	4522.739
650.781	4488.672
650.910	4468.782
651.038	4420.950
651.166	4424.655
651.294	4426.689
651.422	4405.034
651.550	4373.824
651.678	4414.277
651.806	4396.513
651.935	4383.714
652.063	4378.992
652.191	4352.521
652.319	4342.210
652.447	4356.630
652.575	4337.613
652.703	4354.496
652.831	4348.479
652.960	4312.798
653.088	4333.017
653.216	4319.261
653.344	4321.832
653.472	4316.950
653.600	4286.689
653.728	4278.840
653.856	4284.429
653.985	4270.286
654.113	4254.487
654.241	4255.748
654.369	4241.664
654.497	4279.294
654.625	4251.647
654.753	4219.294
654.881	4256.933
655.010	4294.193
655.138	4207.933
655.266	4223.605
655.394	4219.857
655.522	4245.244
655.650	4187.513
655.778	4258.756
655.906	4188.210
656.035	4152.563
656.163	4160.286
656.291	4158.017
656.419	4165.134
656.547	4135.857
656.675	4149.790
656.803	4167.042
656.931	4143.521
657.060	4137.975
657.188	4136.824
657.316	4141.487
657.444	4122.471
657.572	4112.924
657.700	4119.655
657.828	4108.681
657.956	4148.975
658.085	4172.429
658.213	4151.748
658.341	4119.487
658.469	4135.815
658.597	4180.429
658.725	4126.496
658.853	4091.462
658.981	4086.824
659.110	4118.555
659.238	4110.849
659.366	4104.202
659.494	4071.529
659.622	4052.504
659.750	4037.067
659.878	4040.059
660.006	4068.782
660.135	4045.042
660.263	4043.050
660.391	4124.445
660.519	4098.782
660.647	4016.546
660.775	4015.160
660.903	3983.529
661.031	3985.092
661.160	4025.748
661.288	4011.403
661.416	4003.933
661.544	3983.538
661.672	3972.294
661.800	3974.328
661.928	3967.471
662.056	4029.437
662.185	3917.176
662.313	3956.706
662.441	4005.706
662.569	3934.723
662.697	3928.639
662.825	3915.756
662.953	3894.025
663.081	3899.597
663.210	3895.345
663.338	3877.782
663.466	3894.361
663.594	3889.420
663.722	3843.815
663.850	3865.992
663.978	3846.059
664.106	3916.933
664.235	3841.101
664.363	3896.176
664.491	3852.202
664.619	3825.874
664.747	3838.319
664.875	3830.992
665.003	3836.378
665.131	3788.630
665.260	3853.647
665.388	3786.345
665.516	3777.218
665.644	3792.849
665.772	3781.151
665.900	3808.773
666.028	3730.597
666.156	3748.143
666.285	3744.647
666.413	3764.118
666.541	3750.874
666.669	3725.891
666.797	3703.336
666.925	3719.639
667.053	3774.084
667.181	3679.429
667.310	3719.950
667.438	3697.664
667.566	3705.563
667.694	3683.034
667.822	3671.958
667.950	3651.235
668.078	3652.563
668.206	3663.109
668.335	3610.748
668.463	3642.639
668.591	3635.361
668.719	3638.227
668.847	3616.319
668.975	3612.277
669.103	3586.739
669.231	3633.261
669.360	3561.471
669.488	3589.538
669.616	3565.050
669.744	3608.924
669.872	3543.916
670.000	3556.975
670.128	3525.034
670.256	3524.966
670.385	3554.118
670.513	3496.160
670.641	3530.277
670.769	3547.966
670.897	3493.966
671.025	3508.202
671.153	3492.218
671.281	3493.160
671.410	3526.269
671.538	3481.714
671.666	3483.588
671.794	3475.471
671.922	3455.084
672.050	3500.639
672.178	3406.613
672.306	3423.193
672.435	3443.689
672.563	3419.849
672.691	3451.664
672.819	3396.496
672.947	3376.471
673.075	3372.345
673.203	3362.235
673.331	3340.958
673.460	3352.454
673.588	3347.832
673.716	3350.882
673.844	3328.958
673.972	3323.815
674.100	3285.437
674.228	3292.303
674.356	3269.328
674.485	3271.706
674.613	3283.849
674.741	3279.101
674.869	3218.706
674.997	3269.429
675.125	3246.235
675.253	3196.050
675.381	3233.706
675.510	3170.874
675.638	3211.429
675.766	3158.630
675.894	3193.294
676.022	3152.588
676.150	3150.975
676.278	3163.445
676.406	3141.261
676.535	3164.748
676.663	3137.983
676.791	3116.168
676.919	3092.420
677.047	3066.975
677.175	3063.613
677.303	3137.782
677.431	3021.109
677.560	3030.445
677.688	3018.992
677.816	3054.731
677.944	3025.000
678.072	2972.908
678.200	2965.118
678.328	2980.361
678.456	2974.126
678.585	2942.933
678.713	2941.714
678.841	2924.387
678.969	2927.697
679.097	2922.269
679.225	2914.613
679.353	2889.361
679.481	2879.824
679.610	2878.294
679.738	2838.790
679.866	2870.185
679.994	2847.420
680.122	2854.647
680.250	2809.286
680.378	2850.958
680.506	2792.471
680.635	2800.462
680.763	2848.891
680.891	2805.261
681.019	2757.655
681.147	2790.210
681.275	2752.050
681.403	2715.471
681.531	2723.168
681.660	2745.034
681.788	2785.487
681.916	2682.756
682.044	2690.714
682.172	2701.059
682.300	2665.765
682.428	2648.908
682.556	2672.202
682.685	2683.479
682.813	2675.504
682.941	2635.067
683.069	2621.924
683.197	2641.832
683.325	2608.092
683.453	2618.798
683.581	2620.370
683.710	2581.975
683.838	2582.874
683.966	2605.630
684.094	2590.252
684.222	2583.202
684.350	2554.261
684.478	2536.160
684.606	2565.303
684.735	2544.479
684.863	2525.235
684.991	2549.034
685.119	2545.487
685.247	2545.151
685.375	2493.286
685.503	2537.496
685.631	2560.126
685.760	2493.336
685.888	2470.840
686.016	2490.655
686.144	2484.185
686.272	2463.445
686.400	2461.143
686.528	2433.252
686.656	2431.017
686.785	2427.571
686.913	2433.160
687.041	2407.571
687.169	2420.748
687.297	2444.597
687.425	2416.975
687.553	2411.151
687.681	2388.714
687.810	2404.311
687.938	2367.294
688.066	2384.126
688.194	2391.672
688.322	2377.076
688.450	2362.042
688.578	2371.109
688.706	2368.613
688.835	2365.261
688.963	2357.739
689.091	2354.504
689.219	2338.370
689.347	2313.378
689.475	2331.840
689.603	2309.202
689.731	2332.630
689.860	2314.126
689.988	2306.605
690.116	2303.504
690.244	2309.395
690.372	2289.992
690.500	2286.908
690.628	2284.622
690.756	2281.748
690.885	2276.798
691.013	2264.429
691.141	2269.647
691.269	2255.798
691.397	2260.782
691.525	2246.168
691.653	2248.101
691.781	2253.992
691.910	2232.202
692.038	2216.118
692.166	2212.303
692.294	2219.832
692.422	2196.008
692.550	2225.109
692.678	2193.521
692.806	2178.958
692.935	2180.630
693.063	2166.185
693.191	2175.588
693.319	2169.042
693.447	2153.958
693.575	2144.790
693.703	2147.756
693.831	2149.521
693.960	2137.059
694.088	2131.613
694.216	2117.866
694.344	2119.824
694.472	2131.303
694.600	2097.513
694.728	2095.370
694.856	2087.445
694.985	2094.958
695.113	2083.681
695.241	2063.008
695.369	2074.706
695.497	2070.050
695.625	2071.235
695.753	2052.496
695.881	2032.042
696.010	2029.714
696.138	2041.378
696.266	2024.748
696.394	2012.807
696.522	2004.445
696.650	1974.748
696.778	1986.361
696.906	1983.521
697.035	1969.168
697.163	1959.101
697.291	1958.412
697.419	1953.025
697.547	1944.420
697.675	1947.429
697.803	1926.748
697.931	1926.580
698.060	1927.992
698.188	1911.639
698.316	1917.992
698.444	1895.151
698.572	1876.151
698.700	1896.277
698.828	1878.748
698.956	1860.277
699.085	1852.941
699.213	1847.261
699.341	1843.672
699.469	1840.126
699.597	1850.118
699.725	1847.395
699.853	1811.193
699.981	1824.176
700.110	1808.303
700.238	1811.571
700.366	1797.613
700.494	1782.143
700.622	1793.412
700.750	1761.597
700.878	1785.571
701.006	1750.647
701.135	1760.697
701.263	1764.647
701.391	1739.597
701.519	1748.714
701.647	1746.420
701.775	1741.202
701.903	1725.630
702.031	1721.882
702.160	1728.958
702.288	1712.639
702.416	1710.882
702.544	1703.227
702.672	1695.555
702.800	1687.824
702.928	1701.689
703.056	1685.882
703.185	1678.908
703.313	1679.723
703.441	1657.496
703.569	1651.210
703.697	1661.059
703.825	1661.664
703.953	1657.513
704.081	1644.008
704.210	1628.244
704.338	1645.101
704.466	1616.538
704.594	1616.017
704.722	1618.798
704.850	1614.076
704.978	1601.487
705.106	1592.983
705.235	1589.168
705.363	1583.647
705.491	1587.908
705.619	1567.412
705.747	1566.832
705.875	1583.176
706.003	1562.580
706.131	1560.042
706.260	1546.244
706.388	1542.739
706.516	1537.244
706.644	1539.235
706.772	1529.445
706.900	1504.269
707.028	1507.723
707.156	1514.101
707.285	1506.185
707.413	1493.487
707.541	1484.462
707.669	1475.941
707.797	1492.782
707.925	1477.218
708.053	1468.891
708.181	1463.084
708.310	1454.824
708.438	1457.479
708.566	1444.395
708.694	1443.336
708.822	1437.067
708.950	1433.832
709.078	1410.227
709.206	1417.269
709.335	1413.908
709.463	1398.479
709.591	1397.513
709.719	1380.832
709.847	1382.076
709.975	1393.504
710.103	1364.202
