70-120-0_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:33:48
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	373.664
516.122	355.227
516.250	354.840
516.378	352.613
516.506	355.899
516.635	350.092
516.763	354.042
516.891	360.168
517.019	358.185
517.147	358.496
517.275	361.244
517.403	357.185
517.531	358.782
517.660	355.933
517.788	361.798
517.916	360.479
518.044	359.773
518.172	361.521
518.300	366.756
518.428	358.050
518.556	364.387
518.685	362.244
518.813	365.588
518.941	366.387
519.069	363.210
519.197	366.471
519.325	366.462
519.453	366.235
519.581	375.605
519.710	366.210
519.838	372.857
519.966	370.303
520.094	373.857
520.222	369.807
520.350	373.076
520.478	376.185
520.606	378.294
520.735	372.000
520.863	379.924
520.991	380.983
521.119	373.613
521.247	383.756
521.375	380.000
521.503	384.328
521.631	384.807
521.760	388.000
521.888	390.840
522.016	387.697
522.144	383.294
522.272	384.328
522.400	388.429
522.528	387.731
522.656	387.672
522.785	395.462
522.913	394.445
523.041	389.773
523.169	390.042
523.297	391.958
523.425	395.782
523.553	399.689
523.681	396.563
523.810	396.504
523.938	402.840
524.066	396.445
524.194	399.303
524.322	397.387
524.450	398.050
524.578	395.034
524.706	402.815
524.835	400.286
524.963	402.706
525.091	396.361
525.219	397.672
525.347	401.580
525.475	402.294
525.603	402.420
525.731	401.748
525.860	398.639
525.988	401.748
526.116	396.378
526.244	405.714
526.372	400.714
526.500	403.538
526.628	403.521
526.756	398.521
526.885	403.983
527.013	402.697
527.141	403.647
527.269	400.689
527.397	401.832
527.525	404.126
527.653	403.790
527.781	399.538
527.910	404.950
528.038	411.504
528.166	410.689
528.294	410.328
528.422	407.353
528.550	408.874
528.678	406.429
528.806	410.429
528.935	412.916
529.063	412.504
529.191	413.857
529.319	415.563
529.447	414.496
529.575	415.244
529.703	412.916
529.831	415.571
529.960	417.950
530.088	414.924
530.216	417.050
530.344	408.714
530.472	414.723
530.600	417.210
530.728	417.773
530.856	419.059
530.985	419.227
531.113	412.874
531.241	419.857
531.369	421.378
531.497	421.218
531.625	419.126
531.753	421.235
531.881	422.050
532.010	421.496
532.138	420.134
532.266	418.555
532.394	413.370
532.522	419.160
532.650	419.218
532.778	421.983
532.906	416.193
533.035	422.244
533.163	420.672
533.291	416.983
533.419	416.681
533.547	414.832
533.675	418.630
533.803	415.420
533.931	415.916
534.060	417.336
534.188	417.403
534.316	418.134
534.444	422.622
534.572	417.429
534.700	419.378
534.828	423.714
534.956	419.546
535.085	425.521
535.213	423.109
535.341	425.067
535.469	423.008
535.597	428.395
535.725	428.521
535.853	427.538
535.981	429.101
536.110	432.303
536.238	434.412
536.366	437.067
536.494	430.445
536.622	436.387
536.750	434.966
536.878	435.378
537.006	437.454
537.135	440.571
537.263	442.378
537.391	440.109
537.519	442.941
537.647	439.479
537.775	438.798
537.903	441.193
538.031	444.168
538.160	444.597
538.288	447.622
538.416	444.571
538.544	445.067
538.672	442.739
538.800	448.664
538.928	446.975
539.056	453.244
539.185	449.445
539.313	446.639
539.441	452.513
539.569	452.412
539.697	455.160
539.825	456.479
539.953	446.824
540.081	444.311
540.210	450.118
540.338	454.151
540.466	454.672
540.594	454.378
540.722	453.815
540.850	452.294
540.978	451.866
541.106	455.756
541.235	458.000
541.363	452.538
541.491	455.345
541.619	452.395
541.747	454.807
541.875	457.269
542.003	453.697
542.131	453.588
542.260	457.798
542.388	458.437
542.516	453.992
542.644	459.529
542.772	460.160
542.900	461.597
543.028	460.311
543.156	461.689
543.285	455.092
543.413	455.378
543.541	462.185
543.669	461.765
543.797	463.655
543.925	457.445
544.053	465.202
544.181	467.370
544.310	459.681
544.438	457.412
544.566	464.000
544.694	462.462
544.822	458.857
544.950	463.202
545.078	459.765
545.206	459.613
545.335	463.529
545.463	458.134
545.591	456.723
545.719	458.613
545.847	459.008
545.975	461.218
546.103	458.176
546.231	466.126
546.360	465.353
546.488	458.538
546.616	467.975
546.744	461.294
546.872	457.958
547.000	463.874
547.128	465.336
547.256	460.176
547.385	459.731
547.513	459.252
547.641	463.966
547.769	465.555
547.897	459.571
548.025	463.824
548.153	461.748
548.281	460.563
548.410	462.891
548.538	456.025
548.666	462.168
548.794	457.807
548.922	463.639
549.050	467.639
549.178	464.193
549.306	460.664
549.435	468.546
549.563	467.471
549.691	463.597
549.819	468.286
549.947	468.202
550.075	466.597
550.203	467.101
550.331	463.118
550.460	467.000
550.588	462.622
550.716	466.773
550.844	463.235
550.972	466.000
551.100	468.496
551.228	463.521
551.356	461.185
551.485	465.378
551.613	463.218
551.741	463.067
551.869	463.849
551.997	463.874
552.125	463.630
552.253	463.983
552.381	458.832
552.510	463.008
552.638	460.672
552.766	462.765
552.894	455.613
553.022	462.403
553.150	456.000
553.278	456.370
553.406	458.134
553.535	453.345
553.663	457.748
553.791	458.269
553.919	457.899
554.047	465.328
554.175	456.218
554.303	454.403
554.431	457.176
554.560	458.261
554.688	458.731
554.816	452.975
554.944	456.454
555.072	454.076
555.200	458.681
555.328	455.361
555.456	459.731
555.585	457.303
555.713	452.328
555.841	457.546
555.969	454.571
556.097	456.639
556.225	458.210
556.353	458.840
556.481	458.210
556.610	462.513
556.738	460.202
556.866	459.437
556.994	460.639
557.122	459.353
557.250	462.303
557.378	463.235
557.506	460.185
557.635	457.731
557.763	455.403
557.891	463.521
558.019	457.866
558.147	464.437
558.275	462.235
558.403	458.647
558.531	460.252
558.660	464.748
558.788	460.370
558.916	460.403
559.044	456.101
559.172	459.504
559.300	462.252
559.428	459.697
559.556	459.395
559.685	461.748
559.813	456.605
559.941	459.370
560.069	459.235
560.197	459.235
560.325	463.403
560.453	454.387
560.581	461.412
560.710	455.840
560.838	459.294
560.966	462.126
561.094	462.395
561.222	454.050
561.350	459.866
561.478	455.571
561.606	460.160
561.735	454.345
561.863	457.966
561.991	454.992
562.119	452.034
562.247	457.681
562.375	463.143
562.503	460.025
562.631	450.479
562.760	457.723
562.888	454.059
563.016	458.983
563.144	455.160
563.272	454.504
563.400	455.672
563.528	450.916
563.656	451.933
563.785	457.059
563.913	454.076
564.041	457.588
564.169	450.891
564.297	453.782
564.425	452.807
564.553	461.008
564.681	459.773
564.810	454.151
564.938	456.966
565.066	458.193
565.194	462.000
565.322	456.950
565.450	462.966
565.578	458.958
565.706	460.042
565.835	465.538
565.963	462.815
566.091	460.630
566.219	458.092
566.347	462.420
566.475	460.815
566.603	463.193
566.731	461.731
566.860	462.882
566.988	461.479
567.116	466.092
567.244	469.244
567.372	466.941
567.500	468.857
567.628	468.765
567.756	470.571
567.885	469.857
568.013	470.639
568.141	470.504
568.269	472.109
568.397	474.000
568.525	468.748
568.653	479.933
568.781	474.622
568.910	479.143
569.038	479.975
569.166	478.555
569.294	474.555
569.422	474.445
569.550	480.891
569.678	475.538
569.806	477.168
569.935	476.941
570.063	480.731
570.191	479.252
570.319	477.487
570.447	479.160
570.575	479.328
570.703	479.118
570.831	484.160
570.960	476.067
571.088	482.496
571.216	476.950
571.344	480.866
571.472	485.042
571.600	489.269
571.728	485.277
571.856	484.630
571.985	482.849
572.113	491.714
572.241	490.950
572.369	486.941
572.497	488.950
572.625	489.101
572.753	490.866
572.881	483.882
573.010	490.025
573.138	490.588
573.266	488.824
573.394	493.597
573.522	497.958
573.650	491.950
573.778	488.773
573.906	496.042
574.035	493.471
574.163	495.908
574.291	487.908
574.419	494.950
574.547	492.950
574.675	497.319
574.803	493.672
574.931	497.496
575.060	497.798
575.188	492.496
575.316	493.017
575.444	492.782
575.572	500.882
575.700	490.966
575.828	501.941
575.956	501.244
576.085	492.706
576.213	496.025
576.341	494.319
576.469	496.950
576.597	499.353
576.725	500.622
576.853	496.840
576.981	497.529
577.110	495.597
577.238	498.420
577.366	493.555
577.494	492.891
577.622	497.681
577.750	498.605
577.878	497.714
578.006	497.866
578.135	496.613
578.263	492.370
578.391	501.462
578.519	500.563
578.647	504.487
578.775	495.084
578.903	498.143
579.031	498.714
579.160	497.286
579.288	491.714
579.416	495.655
579.544	492.933
579.672	498.739
579.800	496.050
579.928	498.311
580.056	497.395
580.185	498.647
580.313	501.798
580.441	505.706
580.569	499.025
580.697	499.714
580.825	510.874
580.953	504.210
581.081	505.101
581.210	508.580
581.338	509.294
581.466	505.185
581.594	507.227
581.722	505.134
581.850	510.118
581.978	501.050
582.106	508.891
582.235	517.739
582.363	508.529
582.491	515.521
582.619	514.563
582.747	518.849
582.875	521.050
583.003	521.420
583.131	514.647
583.260	520.966
583.388	521.277
583.516	523.185
583.644	517.277
583.772	528.176
583.900	527.815
584.028	528.017
584.156	527.008
584.285	532.429
584.413	530.218
584.541	531.210
584.669	537.143
584.797	534.353
584.925	531.773
585.053	540.403
585.181	540.176
585.310	537.689
585.438	537.882
585.566	541.580
585.694	549.050
585.822	545.487
585.950	544.706
586.078	547.353
586.206	549.672
586.335	547.017
586.463	543.706
586.591	554.807
586.719	550.723
586.847	544.261
586.975	550.975
587.103	553.538
587.231	546.992
587.360	551.941
587.488	553.143
587.616	555.807
587.744	560.504
587.872	554.202
588.000	556.672
588.128	559.328
588.256	553.723
588.385	563.050
588.513	559.244
588.641	558.008
588.769	564.244
588.897	565.588
589.025	561.639
589.153	559.084
589.281	560.891
589.410	559.832
589.538	559.252
589.666	563.420
589.794	566.555
589.922	562.361
590.050	562.361
590.178	554.731
590.306	559.672
590.435	566.731
590.563	557.176
590.691	567.353
590.819	564.185
590.947	568.555
591.075	566.076
591.203	560.513
591.331	575.050
591.460	574.008
591.588	565.059
591.716	567.714
591.844	566.244
591.972	571.118
592.100	567.571
592.228	562.017
592.356	574.765
592.485	564.664
592.613	568.454
592.741	575.269
592.869	577.370
592.997	574.202
593.125	577.437
593.253	577.689
593.381	577.193
593.510	576.210
593.638	577.521
593.766	574.084
593.894	580.950
594.022	579.151
594.150	577.958
594.278	579.109
594.406	577.218
594.535	579.538
594.663	588.739
594.791	584.084
594.919	580.042
595.047	588.613
595.175	587.824
595.303	587.891
595.431	589.185
595.560	595.697
595.688	590.244
595.816	591.370
595.944	594.471
596.072	596.983
596.200	597.529
596.328	592.361
596.456	597.294
596.585	597.311
596.713	602.689
596.841	596.126
596.969	601.143
597.097	603.773
597.225	602.403
597.353	611.798
597.481	597.168
597.610	607.849
597.738	615.311
597.866	600.042
597.994	613.571
598.122	615.496
598.250	609.765
598.378	602.815
598.506	613.479
598.635	607.681
598.763	613.546
598.891	609.706
599.019	616.303
599.147	607.067
599.275	612.471
599.403	610.076
599.531	611.807
599.660	617.966
599.788	620.689
599.916	615.294
600.044	616.227
600.172	615.639
600.300	620.630
600.428	620.513
600.556	620.924
600.685	622.185
600.813	620.176
600.941	624.151
601.069	625.134
601.197	629.437
601.325	619.193
601.453	630.294
601.581	637.655
601.710	631.118
601.838	638.908
601.966	630.261
602.094	632.160
602.222	634.807
602.350	634.866
602.478	638.185
602.606	644.672
602.735	640.134
602.863	647.034
602.991	643.647
603.119	647.748
603.247	645.664
603.375	647.462
603.503	644.168
603.631	648.571
603.760	656.420
603.888	653.353
604.016	655.765
604.144	664.328
604.272	657.866
604.400	657.017
604.528	658.277
604.656	659.269
604.785	669.697
604.913	665.529
605.041	666.580
605.169	671.899
605.297	666.109
605.425	667.840
605.553	669.597
605.681	668.252
605.810	669.345
605.938	666.034
606.066	671.874
606.194	671.092
606.322	672.403
606.450	677.437
606.578	678.639
606.706	676.269
606.835	676.756
606.963	675.261
607.091	680.277
607.219	679.227
607.347	678.008
607.475	685.496
607.603	688.202
607.731	681.916
607.860	675.891
607.988	680.202
608.116	683.681
608.244	680.286
608.372	687.361
608.500	683.412
608.628	690.151
608.756	683.370
608.885	684.756
609.013	685.748
609.141	684.437
609.269	687.000
609.397	685.017
609.525	689.261
609.653	688.756
609.781	684.286
609.910	684.235
610.038	682.832
610.166	687.118
610.294	688.941
610.422	694.790
610.550	688.664
610.678	692.529
610.806	690.866
610.935	695.378
611.063	692.857
611.191	690.815
611.319	688.916
611.447	687.025
611.575	692.437
611.703	689.445
611.831	692.546
611.960	689.050
612.088	698.891
612.216	697.008
612.344	696.269
612.472	687.118
612.600	696.412
612.728	696.723
612.856	697.504
612.985	690.815
613.113	692.227
613.241	696.487
613.369	697.235
613.497	697.151
613.625	699.748
613.753	702.353
613.881	699.462
614.010	695.000
614.138	695.160
614.266	702.815
614.394	691.328
614.522	703.235
614.650	708.345
614.778	702.689
614.906	709.580
615.035	706.655
615.163	702.008
615.291	707.899
615.419	704.336
615.547	693.739
615.675	713.151
615.803	706.160
615.931	717.605
616.060	716.008
616.188	706.521
616.316	714.706
616.444	713.630
616.572	715.664
616.700	709.765
616.828	719.975
616.956	721.471
617.085	720.672
617.213	724.840
617.341	719.210
617.469	716.000
617.597	721.168
617.725	723.168
617.853	727.218
617.981	714.286
618.110	728.882
618.238	723.244
618.366	732.899
618.494	735.025
618.622	732.950
618.750	729.227
618.878	732.076
619.006	732.899
619.135	744.151
619.263	738.647
619.391	730.857
619.519	743.311
619.647	744.101
619.775	749.294
619.903	750.277
620.031	749.412
620.160	747.655
620.288	750.832
620.416	757.992
620.544	764.059
620.672	756.689
620.800	759.092
620.928	759.252
621.056	757.840
621.185	760.689
621.313	754.361
621.441	775.798
621.569	774.429
621.697	765.857
621.825	775.664
621.953	773.899
622.081	781.714
622.210	772.605
622.338	787.185
622.466	774.160
622.594	782.471
622.722	782.739
622.850	779.697
622.978	783.336
623.106	778.462
623.235	792.336
623.363	789.521
623.491	780.504
623.619	785.639
623.747	779.773
623.875	794.563
624.003	780.882
624.131	786.529
624.260	785.840
624.388	798.975
624.516	793.311
624.644	788.597
624.772	793.950
624.900	800.437
625.028	794.588
625.156	803.218
625.285	794.782
625.413	798.059
625.541	801.950
625.669	794.681
625.797	800.840
625.925	794.882
626.053	804.529
626.181	806.950
626.310	805.429
626.438	803.538
626.566	797.244
626.694	803.269
626.822	802.319
626.950	801.613
627.078	813.882
627.206	804.319
627.335	813.941
627.463	814.143
627.591	806.664
627.719	805.319
627.847	806.185
627.975	813.916
628.103	802.395
628.231	821.874
628.360	812.739
628.488	821.639
628.616	813.874
628.744	814.269
628.872	809.370
629.000	813.950
629.128	817.882
629.256	819.639
629.385	823.210
629.513	812.622
629.641	822.134
629.769	813.487
629.897	817.866
630.025	811.336
630.153	827.008
630.281	822.000
630.410	818.218
630.538	831.924
630.666	825.866
630.794	827.311
630.922	824.790
631.050	826.202
631.178	824.529
631.306	824.622
631.435	831.916
631.563	832.185
631.691	824.311
631.819	833.092
631.947	830.891
632.075	833.655
632.203	835.748
632.331	829.597
632.460	835.487
632.588	835.025
632.716	838.092
632.844	833.504
632.972	831.008
633.100	840.059
633.228	846.017
633.356	837.538
633.485	837.176
633.613	837.798
633.741	838.639
633.869	835.950
633.997	836.908
634.125	841.210
634.253	825.504
634.381	832.017
634.510	845.143
634.638	832.983
634.766	834.235
634.894	838.487
635.022	833.891
635.150	840.504
635.278	844.916
635.406	841.975
635.535	848.471
635.663	851.798
635.791	836.563
635.919	847.765
636.047	841.017
636.175	835.118
636.303	842.059
636.431	848.790
636.560	841.706
636.688	845.395
636.816	845.782
636.944	845.109
637.072	847.975
637.200	843.050
637.328	833.891
637.456	847.765
637.585	848.908
637.713	843.782
637.841	847.193
637.969	846.664
638.097	847.462
638.225	844.605
638.353	841.765
638.481	852.630
638.610	852.689
638.738	853.218
638.866	846.950
638.994	850.555
639.122	845.261
639.250	860.092
639.378	853.622
639.506	848.134
639.635	853.303
639.763	848.218
639.891	851.790
640.019	860.605
640.147	860.697
640.275	856.790
640.403	849.218
640.531	857.160
640.660	865.277
640.788	861.185
640.916	854.218
641.044	871.882
641.172	857.513
641.300	865.538
641.428	865.723
641.556	872.824
641.685	861.597
641.813	863.311
641.941	876.882
642.069	874.185
642.197	873.034
642.325	871.496
642.453	871.571
642.581	870.639
642.710	869.908
642.838	879.311
642.966	876.370
643.094	873.824
643.222	863.874
643.350	877.244
643.478	880.445
643.606	880.908
643.735	880.370
643.863	877.487
643.991	895.487
644.119	883.773
644.247	889.849
644.375	882.765
644.503	893.706
644.631	888.227
644.760	891.244
644.888	892.916
645.016	884.773
645.144	895.479
645.272	895.025
645.400	897.143
645.528	896.538
645.656	886.311
645.785	897.521
645.913	897.597
646.041	897.824
646.169	877.387
646.297	886.555
646.425	891.311
646.553	888.866
646.681	895.034
646.810	887.218
646.938	894.479
647.066	889.193
647.194	889.034
647.322	889.336
647.450	887.361
647.578	905.454
647.706	888.008
647.835	898.824
647.963	888.857
648.091	889.815
648.219	892.160
648.347	892.076
648.475	892.050
648.603	895.462
648.731	894.714
648.860	888.244
648.988	896.849
649.116	888.034
649.244	887.445
649.372	879.824
649.500	884.605
649.628	897.420
649.756	887.471
649.885	879.924
650.013	882.790
650.141	887.403
650.269	878.168
650.397	886.748
650.525	875.462
650.653	878.857
650.781	873.857
650.910	873.882
651.038	872.445
651.166	876.597
651.294	869.227
651.422	873.983
651.550	872.202
651.678	872.681
651.806	859.311
651.935	869.639
652.063	860.496
652.191	863.067
652.319	859.832
652.447	864.437
652.575	861.361
652.703	854.731
652.831	851.118
652.960	856.613
653.088	851.118
653.216	844.975
653.344	853.958
653.472	848.983
653.600	843.916
653.728	848.143
653.856	846.504
653.985	846.605
654.113	846.664
654.241	851.773
654.369	851.193
654.497	851.647
654.625	839.950
654.753	845.782
654.881	847.303
655.010	846.361
655.138	840.849
655.266	848.210
655.394	825.798
655.522	841.345
655.650	831.933
655.778	841.782
655.906	841.353
656.035	835.765
656.163	834.227
656.291	833.269
656.419	843.151
656.547	839.748
656.675	830.958
656.803	826.706
656.931	831.462
657.060	830.370
657.188	839.118
657.316	829.765
657.444	828.378
657.572	829.899
657.700	830.546
657.828	830.042
