70-70-0_at_679.99nm_cut_at_1286.00Y_01.dat
24.01.2024
11:25:13
cut middle at Y: 1286.00
top cursor: 1345 down cursor: 1227 mean of: 118 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	417.636
516.122	399.390
516.250	396.551
516.378	391.636
516.506	393.169
516.635	395.610
516.763	398.458
516.891	402.034
517.019	400.576
517.147	396.542
517.275	399.246
517.403	400.975
517.531	400.280
517.660	396.093
517.788	400.144
517.916	405.186
518.044	402.475
518.172	404.864
518.300	406.500
518.428	401.322
518.556	407.390
518.685	408.890
518.813	405.034
518.941	412.831
519.069	412.636
519.197	404.966
519.325	411.814
519.453	412.746
519.581	416.483
519.710	412.034
519.838	415.678
519.966	411.966
520.094	413.500
520.222	418.373
520.350	418.847
520.478	423.347
520.606	420.153
520.735	423.347
520.863	422.568
520.991	429.458
521.119	427.271
521.247	433.517
521.375	426.085
521.503	428.254
521.631	432.169
521.760	431.941
521.888	433.508
522.016	436.017
522.144	431.737
522.272	439.847
522.400	438.508
522.528	444.008
522.656	440.924
522.785	446.712
522.913	442.525
523.041	440.847
523.169	441.237
523.297	442.195
523.425	443.847
523.553	442.331
523.681	444.941
523.810	451.602
523.938	452.025
524.066	449.525
524.194	450.992
524.322	453.831
524.450	447.568
524.578	445.212
524.706	453.508
524.835	453.661
524.963	449.153
525.091	450.966
525.219	449.458
525.347	451.229
525.475	455.441
525.603	450.508
525.731	456.508
525.860	457.059
525.988	450.280
526.116	452.661
526.244	457.864
526.372	447.364
526.500	455.263
526.628	456.797
526.756	454.449
526.885	461.415
527.013	454.322
527.141	458.686
527.269	453.441
527.397	458.297
527.525	461.551
527.653	460.576
527.781	459.500
527.910	465.364
528.038	465.051
528.166	467.169
528.294	463.203
528.422	460.178
528.550	469.229
528.678	466.254
528.806	473.636
528.935	473.161
529.063	468.212
529.191	472.517
529.319	472.466
529.447	475.280
529.575	469.941
529.703	471.263
529.831	473.500
529.960	468.915
530.088	472.076
530.216	474.305
530.344	472.136
530.472	475.619
530.600	476.492
530.728	477.059
530.856	480.585
530.985	477.915
531.113	478.102
531.241	479.619
531.369	489.958
531.497	478.941
531.625	478.856
531.753	478.915
531.881	481.864
532.010	483.822
532.138	481.737
532.266	478.441
532.394	482.314
532.522	479.458
532.650	479.610
532.778	480.958
532.906	478.356
533.035	479.186
533.163	481.898
533.291	478.263
533.419	479.695
533.547	480.093
533.675	481.483
533.803	478.915
533.931	482.619
534.060	485.644
534.188	486.305
534.316	489.008
534.444	482.975
534.572	486.958
534.700	489.729
534.828	487.695
534.956	489.407
535.085	490.025
535.213	493.822
535.341	490.110
535.469	496.458
535.597	496.915
535.725	492.161
535.853	500.831
535.981	497.136
536.110	503.729
536.238	499.771
536.366	507.873
536.494	497.297
536.622	511.373
536.750	510.890
536.878	502.398
537.006	513.034
537.135	509.915
537.263	512.331
537.391	515.331
537.519	514.356
537.647	515.085
537.775	521.297
537.903	521.390
538.031	517.373
538.160	517.500
538.288	525.847
538.416	524.347
538.544	521.771
538.672	523.178
538.800	523.000
538.928	526.678
539.056	531.381
539.185	530.229
539.313	527.754
539.441	526.059
539.569	528.127
539.697	532.559
539.825	538.661
539.953	533.169
540.081	528.339
540.210	535.373
540.338	536.703
540.466	538.195
540.594	538.822
540.722	530.568
540.850	540.144
540.978	533.331
541.106	535.746
541.235	547.593
541.363	535.466
541.491	538.483
541.619	537.424
541.747	541.644
541.875	537.424
542.003	538.500
542.131	539.169
542.260	546.042
542.388	541.034
542.516	545.797
542.644	543.932
542.772	546.746
542.900	544.898
543.028	548.695
543.156	548.500
543.285	547.237
543.413	552.356
543.541	551.517
543.669	553.153
543.797	559.432
543.925	546.839
544.053	550.390
544.181	555.288
544.310	552.398
544.438	550.534
544.566	553.059
544.694	554.475
544.822	556.780
544.950	551.568
545.078	555.864
545.206	556.263
545.335	557.093
545.463	552.364
545.591	557.661
545.719	553.246
545.847	546.822
545.975	557.805
546.103	554.390
546.231	554.754
546.360	558.619
546.488	559.161
546.616	560.720
546.744	561.373
546.872	554.331
547.000	563.746
547.128	558.568
547.256	558.627
547.385	562.508
547.513	554.110
547.641	558.381
547.769	561.093
547.897	562.712
548.025	561.780
548.153	559.831
548.281	554.873
548.410	565.517
548.538	563.517
548.666	572.271
548.794	561.017
548.922	569.517
549.050	567.636
549.178	564.559
549.306	570.034
549.435	570.314
549.563	570.314
549.691	559.025
549.819	575.025
549.947	574.119
550.075	574.500
550.203	570.890
550.331	569.525
550.460	572.941
550.588	577.119
550.716	579.695
550.844	570.161
550.972	573.314
551.100	577.246
551.228	576.814
551.356	576.847
551.485	575.636
551.613	579.686
551.741	571.178
551.869	570.695
551.997	573.822
552.125	574.593
552.253	572.847
552.381	571.483
552.510	570.983
552.638	576.093
552.766	574.797
552.894	569.280
553.022	573.424
553.150	568.525
553.278	574.212
553.406	571.619
553.535	571.805
553.663	571.254
553.791	571.161
553.919	569.407
554.047	574.703
554.175	576.534
554.303	566.686
554.431	569.619
554.560	567.280
554.688	574.246
554.816	574.525
554.944	572.932
555.072	575.237
555.200	571.339
555.328	566.881
555.456	575.669
555.585	575.085
555.713	573.915
555.841	577.153
555.969	570.051
556.097	580.229
556.225	577.881
556.353	576.975
556.481	579.144
556.610	581.627
556.738	582.661
556.866	581.212
556.994	578.949
557.122	580.602
557.250	578.898
557.378	585.551
557.506	585.593
557.635	582.458
557.763	590.644
557.891	592.288
558.019	581.780
558.147	589.492
558.275	586.958
558.403	588.686
558.531	583.924
558.660	588.881
558.788	592.186
558.916	589.314
559.044	582.754
559.172	588.729
559.300	597.059
559.428	591.958
559.556	593.415
559.685	593.602
559.813	585.102
559.941	594.907
560.069	596.314
560.197	599.508
560.325	600.873
560.453	595.008
560.581	594.068
560.710	594.331
560.838	595.686
560.966	594.890
561.094	599.178
561.222	602.153
561.350	596.941
561.478	600.898
561.606	598.500
561.735	590.153
561.863	597.542
561.991	594.127
562.119	595.475
562.247	595.339
562.375	593.153
562.503	599.508
562.631	592.390
562.760	599.771
562.888	600.186
563.016	594.610
563.144	600.144
563.272	604.737
563.400	588.432
563.528	597.729
563.656	600.195
563.785	600.686
563.913	600.203
564.041	594.297
564.169	598.585
564.297	598.525
564.425	598.102
564.553	602.042
564.681	603.381
564.810	603.508
564.938	611.492
565.066	602.669
565.194	612.136
565.322	610.102
565.450	613.110
565.578	612.441
565.706	614.093
565.835	623.754
565.963	618.280
566.091	609.517
566.219	617.627
566.347	617.517
566.475	614.500
566.603	616.898
566.731	622.627
566.860	623.390
566.988	621.085
567.116	625.322
567.244	626.975
567.372	634.297
567.500	631.644
567.628	629.864
567.756	632.407
567.885	640.983
568.013	637.017
568.141	639.076
568.269	633.534
568.397	634.559
568.525	642.347
568.653	644.975
568.781	646.398
568.910	654.195
569.038	653.653
569.166	642.542
569.294	648.398
569.422	651.339
569.550	644.805
569.678	658.398
569.806	656.153
569.935	654.729
570.063	658.398
570.191	657.788
570.319	657.822
570.447	665.246
570.575	661.288
570.703	666.119
570.831	662.839
570.960	663.229
571.088	668.924
571.216	672.000
571.344	667.136
571.472	671.831
571.600	677.271
571.728	670.678
571.856	674.585
571.985	677.144
572.113	675.653
572.241	673.415
572.369	678.136
572.497	676.458
572.625	685.517
572.753	678.347
572.881	679.729
573.010	683.042
573.138	687.254
573.266	687.831
573.394	687.178
573.522	687.644
573.650	685.390
573.778	690.568
573.906	690.763
574.035	690.636
574.163	689.847
574.291	686.568
574.419	693.814
574.547	696.068
574.675	700.483
574.803	699.110
574.931	700.847
575.060	701.339
575.188	693.347
575.316	702.339
575.444	697.737
575.572	708.907
575.700	692.771
575.828	709.085
575.956	715.864
576.085	711.610
576.213	709.483
576.341	704.390
576.469	703.797
576.597	706.432
576.725	703.051
576.853	705.085
576.981	710.466
577.110	711.017
577.238	719.822
577.366	706.636
577.494	703.331
577.622	701.500
577.750	710.568
577.878	707.686
578.006	718.525
578.135	716.127
578.263	717.483
578.391	719.856
578.519	714.924
578.647	720.907
578.775	712.593
578.903	718.661
579.031	717.627
579.160	720.924
579.288	721.280
579.416	723.958
579.544	723.212
579.672	724.068
579.800	732.678
579.928	719.288
580.056	719.797
580.185	726.136
580.313	726.653
580.441	733.483
580.569	725.602
580.697	729.602
580.825	736.195
580.953	733.737
581.081	741.390
581.210	745.449
581.338	743.492
581.466	747.746
581.594	751.288
581.722	748.042
581.850	748.398
581.978	745.898
582.106	755.839
582.235	753.364
582.363	754.661
582.491	753.686
582.619	755.356
582.747	762.814
582.875	763.051
583.003	770.983
583.131	771.025
583.260	771.924
583.388	772.390
583.516	773.381
583.644	773.661
583.772	772.661
583.900	789.669
584.028	784.246
584.156	784.339
584.285	785.754
584.413	794.686
584.541	801.347
584.669	794.551
584.797	798.593
584.925	794.525
585.053	805.864
585.181	807.805
585.310	802.000
585.438	809.703
585.566	803.534
585.694	821.559
585.822	825.169
585.950	820.000
586.078	828.780
586.206	817.602
586.335	826.136
586.463	828.025
586.591	830.542
586.719	831.534
586.847	836.373
586.975	834.907
587.103	838.305
587.231	831.119
587.360	835.763
587.488	844.229
587.616	844.203
587.744	844.229
587.872	842.856
588.000	837.051
588.128	849.263
588.256	846.873
588.385	848.695
588.513	843.042
588.641	853.797
588.769	857.449
588.897	854.941
589.025	848.992
589.153	858.814
589.281	853.661
589.410	861.585
589.538	856.305
589.666	860.339
589.794	854.280
589.922	867.949
590.050	864.034
590.178	860.712
590.306	864.932
590.435	859.492
590.563	858.042
590.691	872.347
590.819	859.441
590.947	880.000
591.075	870.669
591.203	862.576
591.331	871.805
591.460	873.932
591.588	861.864
591.716	872.576
591.844	872.314
591.972	883.729
592.100	879.263
592.228	873.958
592.356	883.229
592.485	871.746
592.613	873.508
592.741	885.500
592.869	878.805
592.997	889.229
593.125	886.381
593.253	895.254
593.381	887.195
593.510	896.924
593.638	890.822
593.766	902.771
593.894	895.466
594.022	893.627
594.150	896.814
594.278	908.500
594.406	897.008
594.535	901.602
594.663	908.966
594.791	909.890
594.919	911.805
595.047	916.864
595.175	916.331
595.303	915.593
595.431	914.220
595.560	922.881
595.688	918.492
595.816	919.975
595.944	927.559
596.072	924.042
596.200	924.924
596.328	926.042
596.456	924.246
596.585	931.364
596.713	944.932
596.841	931.364
596.969	939.000
597.097	936.966
597.225	931.703
597.353	945.593
597.481	939.229
597.610	943.339
597.738	949.271
597.866	940.093
597.994	948.568
598.122	960.102
598.250	951.898
598.378	953.356
598.506	947.398
598.635	946.788
598.763	955.051
598.891	945.814
599.019	955.797
599.147	957.975
599.275	959.449
599.403	956.186
599.531	958.449
599.660	963.780
599.788	960.559
599.916	961.534
600.044	962.644
600.172	972.254
600.300	968.339
600.428	967.712
600.556	969.229
600.685	978.898
600.813	977.237
600.941	984.525
601.069	981.890
601.197	984.229
601.325	985.754
601.453	989.780
601.581	990.788
601.710	993.492
601.838	997.322
601.966	987.949
602.094	993.254
602.222	997.737
602.350	986.873
602.478	1004.593
602.606	1003.703
602.735	1005.856
602.863	1014.686
602.991	1013.847
603.119	1019.695
603.247	1017.305
603.375	1017.110
603.503	1007.517
603.631	1024.314
603.760	1019.119
603.888	1025.415
604.016	1017.195
