90-130-0_at_679.99nm_cut_at_1253.50Y_01.dat
24.01.2024
13:33:09
cut middle at Y: 1253.50
top cursor: 1317 down cursor: 1190 mean of: 127 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	284.134
516.122	274.260
516.250	270.701
516.378	267.929
516.506	268.024
516.635	270.598
516.763	273.622
516.891	271.898
517.019	276.803
517.147	271.953
517.275	274.740
517.403	275.205
517.531	273.795
517.660	274.157
517.788	276.953
517.916	274.370
518.044	275.906
518.172	277.559
518.300	278.008
518.428	277.819
518.556	281.315
518.685	277.661
518.813	279.772
518.941	279.654
519.069	280.512
519.197	278.134
519.325	283.520
519.453	278.189
519.581	281.378
519.710	283.079
519.838	281.417
519.966	281.244
520.094	285.874
520.222	284.787
520.350	281.937
520.478	285.102
520.606	286.937
520.735	283.819
520.863	287.732
520.991	287.622
521.119	287.882
521.247	291.472
521.375	289.425
521.503	292.417
521.631	295.732
521.760	293.244
521.888	293.976
522.016	294.898
522.144	290.709
522.272	295.535
522.400	296.606
522.528	301.748
522.656	300.220
522.785	300.961
522.913	298.677
523.041	297.669
523.169	299.575
523.297	302.276
523.425	300.992
523.553	300.992
523.681	298.142
523.810	303.024
523.938	299.134
524.066	300.717
524.194	301.039
524.322	302.055
524.450	297.150
524.578	302.386
524.706	307.740
524.835	300.378
524.963	302.205
525.091	302.055
525.219	305.669
525.347	304.496
525.475	304.953
525.603	298.748
525.731	304.756
525.860	305.701
525.988	301.071
526.116	302.756
526.244	304.969
526.372	302.260
526.500	306.740
526.628	306.031
526.756	307.913
526.885	306.142
527.013	304.126
527.141	308.094
527.269	303.299
527.397	307.291
527.525	307.283
527.653	305.425
527.781	305.299
527.910	309.283
528.038	307.740
528.166	311.780
528.294	307.063
528.422	309.843
528.550	305.953
528.678	307.150
528.806	311.559
528.935	311.157
529.063	314.079
529.191	310.228
529.319	312.205
529.447	311.197
529.575	315.370
529.703	311.354
529.831	317.465
529.960	312.866
530.088	312.323
530.216	318.047
530.344	315.205
530.472	317.701
530.600	316.024
530.728	316.906
530.856	320.268
530.985	318.370
531.113	315.323
531.241	316.165
531.369	318.063
531.497	316.228
531.625	317.480
531.753	315.063
531.881	322.992
532.010	323.378
532.138	318.583
532.266	308.724
532.394	317.307
532.522	317.874
532.650	316.031
532.778	317.528
532.906	318.252
533.035	319.646
533.163	316.898
533.291	313.299
533.419	315.354
533.547	316.252
533.675	316.748
533.803	315.913
533.931	312.496
534.060	319.732
534.188	318.843
534.316	320.819
534.444	316.339
534.572	316.394
534.700	320.630
534.828	319.937
534.956	321.811
535.085	320.780
535.213	317.598
535.341	318.654
535.469	322.496
535.597	322.157
535.725	324.260
535.853	322.630
535.981	320.315
536.110	323.276
536.238	322.961
536.366	327.921
536.494	324.236
536.622	325.622
536.750	328.181
536.878	331.213
537.006	332.811
537.135	332.228
537.263	331.740
537.391	332.614
537.519	334.299
537.647	332.441
537.775	329.063
537.903	336.866
538.031	334.260
538.160	334.843
538.288	337.323
538.416	338.087
538.544	335.323
538.672	338.071
538.800	340.291
538.928	338.882
539.056	340.315
539.185	341.142
539.313	338.480
539.441	338.047
539.569	341.276
539.697	338.598
539.825	339.299
539.953	341.512
540.081	341.165
540.210	340.709
540.338	342.047
540.466	345.843
540.594	343.764
540.722	339.606
540.850	339.283
540.978	341.654
541.106	339.118
541.235	342.717
541.363	340.827
541.491	342.417
541.619	345.567
541.747	342.559
541.875	338.709
542.003	339.827
542.131	339.165
542.260	342.220
542.388	345.291
542.516	342.898
542.644	346.567
542.772	345.717
542.900	347.110
543.028	350.126
543.156	351.417
543.285	349.252
543.413	343.913
543.541	346.992
543.669	350.118
543.797	346.976
543.925	348.654
544.053	351.819
544.181	347.252
544.310	345.378
544.438	345.205
544.566	348.504
544.694	347.276
544.822	345.961
544.950	349.008
545.078	346.110
545.206	344.551
545.335	349.417
545.463	345.976
545.591	350.244
545.719	347.882
545.847	351.638
545.975	350.228
546.103	350.016
546.231	349.126
546.360	347.535
546.488	352.244
546.616	344.331
546.744	349.047
546.872	346.299
547.000	346.614
547.128	347.685
547.256	346.575
547.385	344.961
547.513	346.661
547.641	348.685
547.769	348.772
547.897	349.433
