70-110-90_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:31:53
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	544.807
516.122	517.706
516.250	502.840
516.378	502.790
516.506	501.714
516.635	496.471
516.763	505.227
516.891	507.504
517.019	507.908
517.147	506.429
517.275	509.891
517.403	506.790
517.531	506.882
517.660	508.807
517.788	507.874
517.916	507.546
518.044	502.580
518.172	508.387
518.300	504.941
518.428	507.832
518.556	510.504
518.685	512.311
518.813	514.336
518.941	515.151
519.069	507.983
519.197	510.303
519.325	515.824
519.453	516.412
519.581	515.202
519.710	517.319
519.838	518.361
519.966	515.387
520.094	522.261
520.222	517.370
520.350	524.664
520.478	526.639
520.606	531.639
520.735	524.269
520.863	528.756
520.991	520.941
521.119	528.655
521.247	531.664
521.375	529.824
521.503	532.328
521.631	537.092
521.760	531.185
521.888	538.084
522.016	536.420
522.144	535.269
522.272	537.824
522.400	537.429
522.528	539.504
522.656	539.286
522.785	543.361
522.913	543.555
523.041	537.487
523.169	537.126
523.297	542.319
523.425	541.899
523.553	545.261
523.681	540.639
523.810	546.639
523.938	546.613
524.066	542.168
524.194	544.546
524.322	548.815
524.450	550.697
524.578	542.832
524.706	552.227
524.835	544.748
524.963	549.277
525.091	544.370
525.219	547.067
525.347	539.866
525.475	547.891
525.603	552.748
525.731	546.361
525.860	549.328
525.988	544.857
526.116	543.059
526.244	549.899
526.372	541.261
526.500	550.185
526.628	549.832
526.756	546.487
526.885	544.933
527.013	550.252
527.141	548.840
527.269	550.294
527.397	554.370
527.525	559.168
527.653	549.479
527.781	541.546
527.910	548.681
528.038	552.429
528.166	554.176
528.294	556.992
528.422	556.597
528.550	560.454
528.678	557.748
528.806	556.773
528.935	560.924
529.063	557.513
529.191	564.101
529.319	561.370
529.447	564.042
529.575	566.176
529.703	563.168
529.831	564.672
529.960	565.176
530.088	564.706
530.216	568.412
530.344	564.513
530.472	568.479
530.600	569.176
530.728	570.958
530.856	574.160
530.985	569.924
531.113	567.714
531.241	571.916
531.369	575.437
531.497	572.403
531.625	575.571
531.753	567.588
531.881	575.571
532.010	574.513
532.138	569.546
532.266	572.286
532.394	568.975
532.522	565.597
532.650	573.588
532.778	575.739
532.906	571.958
533.035	572.118
533.163	570.319
533.291	573.277
533.419	566.353
533.547	572.319
533.675	571.244
533.803	564.975
533.931	568.000
534.060	581.471
534.188	569.882
534.316	579.101
534.444	572.647
534.572	570.151
534.700	571.361
534.828	571.765
534.956	576.950
535.085	568.924
535.213	574.227
535.341	574.303
535.469	568.739
535.597	574.571
535.725	576.286
535.853	580.092
535.981	578.529
536.110	585.731
536.238	583.185
536.366	590.496
536.494	576.513
536.622	588.395
536.750	590.739
536.878	590.395
537.006	595.218
537.135	589.975
537.263	592.000
537.391	596.706
537.519	590.403
537.647	600.672
537.775	594.319
537.903	594.261
538.031	597.790
538.160	597.303
538.288	603.546
538.416	602.765
538.544	600.496
538.672	600.504
538.800	606.756
538.928	606.647
539.056	604.328
539.185	607.714
539.313	601.723
539.441	603.420
539.569	605.134
539.697	603.950
539.825	614.076
539.953	609.193
540.081	601.235
540.210	601.924
540.338	605.605
540.466	613.025
540.594	609.017
540.722	606.017
540.850	607.899
540.978	607.874
541.106	616.840
541.235	608.882
541.363	602.798
541.491	614.908
541.619	607.756
541.747	609.916
541.875	612.101
542.003	606.345
542.131	611.538
542.260	615.513
542.388	606.672
542.516	605.143
542.644	612.462
542.772	607.765
542.900	604.975
543.028	613.496
543.156	610.025
543.285	613.983
543.413	607.277
543.541	613.580
543.669	608.059
543.797	613.672
543.925	617.891
544.053	614.966
544.181	615.613
544.310	613.941
544.438	608.042
544.566	616.639
544.694	619.529
544.822	620.143
544.950	619.479
545.078	614.277
545.206	618.101
545.335	618.437
545.463	616.067
545.591	614.084
545.719	623.067
545.847	621.311
545.975	623.958
546.103	616.908
546.231	617.487
546.360	623.782
546.488	623.109
546.616	629.655
546.744	627.227
546.872	628.714
547.000	626.445
547.128	622.462
547.256	624.252
547.385	628.933
547.513	626.227
547.641	627.933
547.769	632.555
547.897	628.824
548.025	631.874
548.153	632.445
548.281	621.950
548.410	630.008
548.538	631.773
548.666	632.185
548.794	632.143
548.922	636.866
549.050	634.218
549.178	629.992
549.306	635.958
549.435	640.277
549.563	635.008
549.691	628.874
549.819	641.185
549.947	639.084
550.075	633.504
550.203	627.714
550.331	628.739
550.460	636.866
550.588	630.840
550.716	637.580
550.844	635.445
550.972	630.050
551.100	631.647
551.228	637.336
551.356	627.118
551.485	635.798
551.613	627.008
551.741	631.361
551.869	628.975
551.997	622.277
552.125	623.655
552.253	621.983
552.381	618.134
552.510	623.218
552.638	613.092
552.766	621.252
552.894	620.412
553.022	625.840
553.150	619.227
553.278	615.303
553.406	621.908
553.535	610.975
553.663	618.857
553.791	619.244
553.919	615.017
554.047	623.555
554.175	616.084
554.303	615.824
554.431	613.605
554.560	612.050
554.688	622.681
554.816	618.824
554.944	618.983
555.072	618.555
555.200	621.328
555.328	620.689
555.456	627.588
555.585	618.571
555.713	620.866
555.841	620.739
555.969	622.933
556.097	629.185
556.225	631.269
556.353	628.076
556.481	631.454
556.610	634.983
556.738	638.924
556.866	638.681
556.994	631.218
557.122	631.084
557.250	630.866
557.378	637.513
557.506	632.084
557.635	639.840
557.763	631.143
557.891	642.756
558.019	640.824
558.147	637.941
558.275	641.681
558.403	652.311
558.531	646.387
558.660	641.244
558.788	642.479
558.916	643.176
559.044	635.975
559.172	647.765
559.300	654.529
559.428	646.294
559.556	651.353
559.685	649.941
559.813	650.664
559.941	652.336
560.069	656.622
560.197	651.555
560.325	657.151
560.453	647.790
560.581	652.538
560.710	647.714
560.838	651.336
560.966	651.017
561.094	657.378
561.222	655.916
561.350	652.798
561.478	642.672
561.606	656.303
561.735	653.118
561.863	650.252
561.991	651.261
562.119	654.689
562.247	653.739
