90-100-unpol_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:29:18
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	1212.300
516.122	1153.100
516.250	1128.858
516.378	1118.733
516.506	1116.450
516.635	1128.883
516.763	1135.475
516.891	1142.942
517.019	1132.192
517.147	1136.700
517.275	1137.058
517.403	1136.892
517.531	1133.417
517.660	1139.175
517.788	1135.067
517.916	1144.383
518.044	1137.167
518.172	1138.867
518.300	1152.467
518.428	1142.742
518.556	1145.250
518.685	1140.283
518.813	1146.308
518.941	1154.058
519.069	1157.208
519.197	1154.750
519.325	1163.942
519.453	1154.283
519.581	1169.467
519.710	1157.633
519.838	1167.458
519.966	1162.483
520.094	1167.283
520.222	1168.467
520.350	1184.575
520.478	1183.525
520.606	1186.658
520.735	1179.925
520.863	1185.900
520.991	1191.767
521.119	1195.050
521.247	1192.992
521.375	1207.183
521.503	1212.058
521.631	1218.708
521.760	1212.892
521.888	1210.092
522.016	1216.417
522.144	1219.067
522.272	1227.483
522.400	1227.950
522.528	1234.750
522.656	1234.617
522.785	1248.908
522.913	1241.558
523.041	1242.667
523.169	1235.758
523.297	1243.925
523.425	1249.142
523.553	1251.017
523.681	1250.508
523.810	1257.250
523.938	1266.483
524.066	1260.483
524.194	1261.542
524.322	1252.333
524.450	1255.058
524.578	1256.967
524.706	1263.042
524.835	1258.733
524.963	1260.867
525.091	1254.558
525.219	1267.008
525.347	1254.442
525.475	1266.392
525.603	1263.992
525.731	1266.767
525.860	1271.133
525.988	1267.225
526.116	1259.625
526.244	1274.400
526.372	1265.325
526.500	1264.958
526.628	1280.792
526.756	1268.358
526.885	1263.275
527.013	1259.200
527.141	1271.183
527.269	1271.925
527.397	1271.892
527.525	1276.192
527.653	1262.867
527.781	1267.250
527.910	1276.075
528.038	1279.283
528.166	1283.775
528.294	1276.192
528.422	1274.283
528.550	1289.117
528.678	1292.350
528.806	1290.192
528.935	1305.650
529.063	1286.308
529.191	1296.883
529.319	1302.708
529.447	1305.192
529.575	1308.233
529.703	1297.325
529.831	1311.133
529.960	1303.233
530.088	1309.608
530.216	1315.225
530.344	1318.525
530.472	1318.183
530.600	1319.517
530.728	1323.025
530.856	1325.458
530.985	1319.367
531.113	1323.992
531.241	1325.758
531.369	1337.033
531.497	1326.092
531.625	1323.783
531.753	1331.192
531.881	1335.408
532.010	1325.533
532.138	1317.367
532.266	1321.950
532.394	1326.883
532.522	1312.792
532.650	1327.883
532.778	1337.717
532.906	1316.317
533.035	1323.492
533.163	1319.400
533.291	1322.383
533.419	1310.617
533.547	1322.500
533.675	1329.425
533.803	1314.383
533.931	1318.367
534.060	1319.267
534.188	1317.833
534.316	1318.275
534.444	1317.617
534.572	1319.142
534.700	1317.908
534.828	1316.475
534.956	1326.150
535.085	1321.033
535.213	1318.675
535.341	1333.792
535.469	1337.558
535.597	1336.708
535.725	1344.983
535.853	1341.958
535.981	1342.283
536.110	1345.175
536.238	1349.000
536.366	1354.192
536.494	1347.950
536.622	1358.742
536.750	1363.775
536.878	1365.150
537.006	1378.025
537.135	1366.792
537.263	1385.692
537.391	1395.383
537.519	1379.925
537.647	1392.300
537.775	1385.050
537.903	1390.742
538.031	1391.942
538.160	1396.642
538.288	1398.975
538.416	1408.717
538.544	1395.492
538.672	1413.542
538.800	1417.283
538.928	1419.000
539.056	1412.142
539.185	1421.767
539.313	1419.592
539.441	1417.900
539.569	1423.875
539.697	1420.142
539.825	1434.708
539.953	1419.667
540.081	1415.492
540.210	1430.725
540.338	1429.942
540.466	1421.742
540.594	1431.450
540.722	1420.525
540.850	1438.067
540.978	1434.050
541.106	1428.358
541.235	1430.542
541.363	1415.258
541.491	1429.717
541.619	1422.900
541.747	1424.717
541.875	1428.792
542.003	1427.475
542.131	1434.133
542.260	1438.625
542.388	1430.333
542.516	1431.250
542.644	1446.142
542.772	1436.550
542.900	1438.133
543.028	1439.133
543.156	1445.458
543.285	1434.942
543.413	1438.583
543.541	1451.817
543.669	1453.833
543.797	1447.333
543.925	1437.433
544.053	1453.233
544.181	1450.258
544.310	1447.750
544.438	1449.817
544.566	1465.733
544.694	1461.842
544.822	1452.825
544.950	1457.350
545.078	1445.917
545.206	1458.875
545.335	1464.642
545.463	1460.000
545.591	1443.233
545.719	1459.925
545.847	1468.142
545.975	1460.725
546.103	1456.517
546.231	1467.067
546.360	1457.683
546.488	1458.067
546.616	1462.033
546.744	1469.242
546.872	1468.017
547.000	1473.725
547.128	1470.358
547.256	1471.933
547.385	1461.867
547.513	1465.050
547.641	1470.425
547.769	1478.867
547.897	1473.333
548.025	1469.900
548.153	1470.642
548.281	1471.792
548.410	1465.192
548.538	1469.225
548.666	1472.300
548.794	1462.542
548.922	1479.642
549.050	1479.408
549.178	1488.175
549.306	1480.325
549.435	1481.042
549.563	1472.000
549.691	1473.192
549.819	1487.142
549.947	1484.333
550.075	1482.825
550.203	1479.967
550.331	1486.508
550.460	1476.092
550.588	1480.667
550.716	1492.133
550.844	1486.608
550.972	1483.467
551.100	1483.192
551.228	1483.692
551.356	1478.133
551.485	1478.242
551.613	1469.892
551.741	1464.950
551.869	1470.117
551.997	1471.267
552.125	1467.133
552.253	1468.042
552.381	1462.808
552.510	1460.083
552.638	1440.692
552.766	1459.575
552.894	1449.192
553.022	1438.133
553.150	1452.283
553.278	1449.725
553.406	1446.642
553.535	1434.183
553.663	1438.400
553.791	1447.392
553.919	1440.567
554.047	1434.583
554.175	1429.408
554.303	1437.183
554.431	1422.450
554.560	1424.508
554.688	1444.092
554.816	1423.417
554.944	1437.500
555.072	1432.233
555.200	1438.375
555.328	1429.567
555.456	1441.133
555.585	1437.592
555.713	1431.850
555.841	1438.500
555.969	1438.617
556.097	1442.358
556.225	1442.558
556.353	1449.650
556.481	1440.900
556.610	1441.975
556.738	1457.017
556.866	1446.383
556.994	1442.817
557.122	1435.842
557.250	1451.200
557.378	1453.533
557.506	1454.825
557.635	1459.067
557.763	1447.700
557.891	1469.417
558.019	1462.017
558.147	1459.000
558.275	1463.808
558.403	1474.600
558.531	1465.317
558.660	1472.608
