90-70-0_at_679.99nm_cut_at_1276.00Y_01.dat
24.01.2024
13:24:14
cut middle at Y: 1276.00
top cursor: 1337 down cursor: 1215 mean of: 122 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	433.615
516.122	416.418
516.250	413.770
516.378	408.926
516.506	410.107
516.635	414.049
516.763	414.541
516.891	414.139
517.019	419.779
517.147	416.992
517.275	418.607
517.403	419.721
517.531	414.148
517.660	415.508
517.788	417.221
517.916	420.410
518.044	417.721
518.172	419.279
518.300	421.746
518.428	416.533
518.556	427.213
518.685	419.566
518.813	418.844
518.941	425.574
519.069	422.320
519.197	424.311
519.325	425.025
519.453	421.180
519.581	429.836
519.710	426.615
519.838	429.852
519.966	429.459
520.094	429.213
520.222	427.541
520.350	431.467
520.478	435.164
520.606	441.016
520.735	434.697
520.863	436.639
520.991	441.189
521.119	436.910
521.247	439.262
521.375	440.213
521.503	444.705
521.631	443.820
521.760	443.230
521.888	447.000
522.016	445.541
522.144	447.311
522.272	451.361
522.400	447.893
522.528	457.402
522.656	455.402
522.785	454.959
522.913	457.238
523.041	453.016
523.169	453.008
523.297	456.320
523.425	455.082
523.553	465.402
523.681	455.590
523.810	463.779
523.938	462.787
524.066	459.410
524.194	462.197
524.322	464.951
524.450	465.762
524.578	464.885
524.706	466.656
524.835	464.164
524.963	460.557
525.091	462.443
525.219	468.295
525.347	465.738
525.475	466.656
525.603	469.287
525.731	460.533
525.860	465.459
525.988	463.189
526.116	463.738
526.244	465.656
526.372	465.795
526.500	467.852
526.628	469.705
526.756	461.877
526.885	469.902
527.013	465.730
527.141	470.205
527.269	467.098
527.397	469.393
527.525	470.533
527.653	467.025
527.781	467.582
527.910	470.713
528.038	473.328
528.166	476.090
528.294	469.057
528.422	470.246
528.550	476.156
528.678	479.025
528.806	480.057
528.935	484.172
529.063	475.754
529.191	471.648
529.319	479.861
529.447	474.295
529.575	477.926
529.703	483.557
529.831	476.082
529.960	478.033
530.088	478.492
530.216	487.574
530.344	477.721
530.472	486.402
530.600	486.607
530.728	485.295
530.856	488.107
530.985	488.820
531.113	485.041
531.241	489.852
531.369	485.475
531.497	488.131
531.625	489.992
531.753	481.680
531.881	493.795
532.010	489.361
532.138	486.746
532.266	484.598
532.394	492.033
532.522	489.197
532.650	489.877
532.778	491.033
532.906	486.590
533.035	485.959
533.163	486.607
533.291	486.197
533.419	487.795
533.547	486.049
533.675	483.713
533.803	481.730
533.931	488.525
534.060	487.689
534.188	485.795
534.316	491.992
534.444	491.631
534.572	486.762
534.700	489.000
534.828	488.115
534.956	490.541
535.085	496.680
535.213	488.295
535.341	491.074
535.469	493.844
535.597	498.238
535.725	499.811
535.853	496.262
535.981	498.475
536.110	498.918
536.238	501.984
536.366	503.754
536.494	501.287
536.622	503.041
536.750	504.311
536.878	513.320
537.006	506.852
537.135	510.066
537.263	513.254
537.391	515.385
537.519	511.197
537.647	512.525
537.775	514.754
537.903	514.959
538.031	512.082
538.160	515.107
538.288	520.311
538.416	521.287
538.544	522.287
538.672	527.803
538.800	522.557
538.928	522.164
539.056	521.000
539.185	526.074
