70-140-90_at_679.99nm_cut_at_1276.00Y_01.dat
24.01.2024
11:37:00
cut middle at Y: 1276.00
top cursor: 1337 down cursor: 1215 mean of: 122 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	636.574
516.122	601.746
516.250	588.303
516.378	588.787
516.506	584.893
516.635	583.123
516.763	589.467
516.891	592.852
517.019	595.525
517.147	589.279
517.275	593.500
517.403	600.066
517.531	594.000
517.660	595.689
517.788	594.016
517.916	601.721
518.044	588.615
518.172	590.254
518.300	593.689
518.428	594.074
518.556	595.852
518.685	599.033
518.813	599.279
518.941	603.205
519.069	597.549
519.197	596.016
519.325	604.393
519.453	600.762
519.581	606.402
519.710	599.549
519.838	610.713
519.966	606.254
520.094	608.107
520.222	611.582
520.350	613.607
520.478	610.943
520.606	617.902
520.735	612.730
520.863	618.787
520.991	624.943
521.119	624.443
521.247	628.189
521.375	623.377
521.503	634.180
521.631	633.082
521.760	634.410
521.888	631.967
522.016	643.549
522.144	632.598
522.272	639.762
522.400	641.582
522.528	649.885
522.656	645.049
522.785	647.992
522.913	649.852
523.041	645.705
523.169	643.623
523.297	648.803
523.425	651.344
523.553	650.238
523.681	651.549
523.810	657.246
523.938	658.451
524.066	656.869
524.194	653.426
524.322	659.615
524.450	654.049
524.578	649.131
524.706	660.557
524.835	648.377
524.963	663.139
525.091	658.836
525.219	657.410
525.347	658.975
525.475	658.295
525.603	663.730
525.731	659.074
525.860	662.328
525.988	655.180
526.116	659.533
526.244	664.672
526.372	653.189
526.500	659.131
526.628	668.475
526.756	656.664
526.885	663.934
527.013	666.033
527.141	671.795
527.269	662.451
527.397	668.270
527.525	671.410
527.653	664.189
527.781	666.959
527.910	670.533
528.038	673.180
528.166	670.893
528.294	667.131
528.422	665.418
528.550	678.369
528.678	675.123
528.806	679.836
528.935	681.770
529.063	676.361
529.191	682.525
529.319	684.754
529.447	691.328
529.575	690.795
529.703	687.426
529.831	687.352
529.960	690.336
530.088	691.475
530.216	697.516
530.344	696.459
530.472	696.475
530.600	703.402
530.728	701.967
530.856	704.041
530.985	706.238
531.113	697.967
531.241	707.246
531.369	705.680
531.497	705.434
531.625	706.877
531.753	704.377
531.881	709.295
532.010	714.033
532.138	706.803
532.266	694.541
532.394	709.320
532.522	700.172
532.650	701.254
532.778	711.402
532.906	699.352
533.035	709.189
533.163	700.713
533.291	706.434
533.419	698.057
533.547	698.410
533.675	706.090
533.803	710.967
533.931	710.320
534.060	703.107
534.188	704.918
534.316	710.328
534.444	705.516
534.572	704.713
534.700	710.443
534.828	708.279
534.956	710.787
535.085	711.287
535.213	708.713
535.341	716.148
535.469	707.713
535.597	715.221
535.725	719.672
535.853	720.549
535.981	723.131
536.110	725.303
536.238	729.590
536.366	734.574
536.494	731.328
536.622	727.139
536.750	737.492
536.878	742.131
537.006	741.590
537.135	744.557
537.263	736.000
537.391	751.230
537.519	744.246
537.647	746.549
537.775	744.344
537.903	746.648
538.031	753.139
538.160	754.918
538.288	758.541
538.416	759.164
538.544	751.508
538.672	754.451
538.800	761.025
538.928	767.516
539.056	765.410
539.185	771.828
539.313	753.852
539.441	771.689
539.569	769.156
539.697	769.590
539.825	772.336
539.953	769.902
540.081	761.451
540.210	769.549
540.338	772.525
540.466	778.049
540.594	775.008
540.722	769.418
540.850	773.016
540.978	774.041
541.106	782.033
541.235	782.074
541.363	771.975
541.491	777.820
541.619	778.615
541.747	779.697
541.875	780.730
542.003	777.607
542.131	781.582
542.260	783.787
542.388	780.402
542.516	789.410
542.644	779.467
542.772	783.582
542.900	788.992
543.028	788.410
543.156	793.885
543.285	791.811
543.413	784.689
543.541	786.516
543.669	782.721
543.797	788.484
543.925	786.738
544.053	795.516
544.181	789.492
544.310	792.254
544.438	787.541
544.566	796.795
544.694	800.074
544.822	798.492
544.950	799.861
545.078	797.197
545.206	794.516
545.335	808.385
545.463	802.730
545.591	800.230
545.719	809.713
545.847	806.082
545.975	810.893
546.103	807.803
546.231	813.467
546.360	802.385
546.488	813.623
546.616	812.287
546.744	821.410
546.872	811.098
547.000	810.787
547.128	813.631
547.256	819.508
547.385	807.582
547.513	813.115
547.641	820.582
547.769	824.754
547.897	826.287
548.025	824.377
548.153	833.484
548.281	826.385
548.410	825.311
548.538	832.443
548.666	835.615
548.794	823.664
548.922	828.508
549.050	838.451
549.178	835.828
549.306	832.074
549.435	840.598
549.563	831.861
549.691	829.762
549.819	844.025
549.947	840.189
550.075	842.336
550.203	842.443
550.331	840.049
550.460	839.066
550.588	838.713
550.716	849.459
550.844	835.033
550.972	839.303
551.100	834.902
551.228	844.148
551.356	832.910
551.485	835.770
551.613	832.639
551.741	832.959
551.869	830.082
551.997	825.156
552.125	827.369
552.253	832.139
552.381	826.123
552.510	824.180
552.638	828.754
552.766	833.959
552.894	821.270
553.022	817.762
553.150	822.623
553.278	820.779
553.406	828.492
553.535	821.082
553.663	824.852
553.791	821.992
553.919	824.869
554.047	830.664
554.175	830.885
554.303	819.287
554.431	820.443
554.560	827.533
554.688	831.910
554.816	828.918
554.944	829.041
555.072	830.385
555.200	838.270
555.328	827.951
555.456	839.402
555.585	839.328
555.713	832.443
555.841	839.574
555.969	833.721
556.097	839.631
556.225	844.787
556.353	848.025
556.481	849.672
556.610	860.172
556.738	862.033
556.866	857.197
556.994	854.287
557.122	845.934
557.250	860.303
557.378	858.328
557.506	858.730
557.635	865.967
557.763	864.230
557.891	869.369
558.019	859.721
558.147	876.689
558.275	868.926
558.403	874.770
558.531	875.057
558.660	875.090
558.788	874.451
558.916	881.861
559.044	877.836
559.172	884.328
559.300	892.574
559.428	881.869
559.556	892.033
559.685	888.238
559.813	882.639
559.941	889.270
560.069	893.926
560.197	892.893
560.325	893.230
560.453	887.369
560.581	898.016
560.710	895.180
560.838	901.541
560.966	894.189
561.094	908.984
561.222	900.352
561.350	892.861
561.478	892.713
561.606	899.836
561.735	893.148
561.863	894.402
561.991	898.467
562.119	893.295
562.247	898.902
562.375	902.918
562.503	897.959
562.631	899.295
562.760	895.385
562.888	896.689
563.016	900.828
563.144	900.082
563.272	897.844
563.400	888.877
563.528	896.246
563.656	895.500
563.785	899.746
563.913	903.418
564.041	894.254
564.169	898.787
564.297	905.484
564.425	893.598
564.553	905.295
564.681	907.787
564.810	899.369
564.938	904.697
565.066	890.754
565.194	917.352
565.322	908.213
565.450	909.557
565.578	919.574
565.706	908.336
565.835	900.344
565.963	904.148
566.091	908.918
566.219	915.000
566.347	923.262
566.475	919.205
566.603	926.369
566.731	928.230
566.860	927.910
566.988	918.869
567.116	929.689
567.244	936.770
567.372	938.852
567.500	935.418
567.628	931.893
567.756	941.172
567.885	943.451
568.013	948.467
568.141	951.844
568.269	943.115
568.397	950.672
568.525	941.844
568.653	959.311
568.781	958.820
568.910	966.344
569.038	964.344
569.166	951.172
569.294	975.689
569.422	974.697
569.550	967.025
569.678	981.041
569.806	977.975
569.935	980.566
570.063	977.762
570.191	990.336
570.319	982.869
570.447	989.893
570.575	999.238
570.703	1003.525
570.831	1007.967
570.960	1004.918
571.088	996.566
571.216	1011.533
571.344	1002.836
571.472	1014.770
571.600	1015.385
571.728	1005.705
571.856	1008.508
571.985	1017.041
572.113	1018.156
572.241	1013.762
572.369	1029.943
572.497	1019.295
572.625	1034.139
572.753	1031.967
572.881	1034.443
573.010	1034.254
573.138	1044.910
573.266	1036.484
573.394	1041.123
573.522	1043.680
573.650	1046.270
573.778	1037.787
573.906	1037.762
574.035	1039.311
574.163	1055.590
574.291	1046.500
574.419	1047.730
574.547	1051.918
574.675	1048.721
574.803	1056.918
574.931	1054.566
575.060	1064.131
575.188	1051.262
575.316	1063.352
575.444	1059.066
575.572	1067.148
575.700	1053.000
575.828	1068.352
575.956	1063.902
576.085	1056.287
576.213	1074.648
576.341	1055.123
576.469	1061.664
576.597	1060.639
576.725	1061.057
576.853	1054.959
576.981	1071.180
577.110	1062.074
577.238	1067.598
577.366	1071.885
577.494	1065.443
577.622	1056.631
577.750	1070.492
577.878	1064.557
578.006	1070.943
578.135	1062.779
578.263	1061.311
578.391	1076.926
578.519	1070.189
578.647	1081.303
578.775	1063.402
578.903	1061.689
579.031	1080.943
579.160	1077.057
579.288	1062.959
579.416	1060.582
579.544	1069.443
579.672	1085.230
579.800	1080.607
579.928	1075.680
580.056	1066.713
580.185	1074.508
580.313	1085.975
580.441	1087.393
580.569	1067.516
580.697	1080.689
580.825	1079.025
580.953	1087.459
581.081	1082.648
581.210	1088.008
581.338	1094.738
581.466	1104.557
581.594	1111.631
581.722	1098.598
581.850	1097.770
581.978	1102.475
582.106	1102.279
582.235	1113.115
582.363	1099.270
582.491	1113.730
582.619	1103.836
582.747	1120.131
582.875	1123.467
583.003	1129.754
583.131	1124.008
583.260	1121.000
583.388	1136.779
583.516	1141.893
583.644	1147.352
583.772	1141.385
583.900	1156.426
584.028	1156.156
584.156	1151.844
584.285	1154.189
584.413	1161.861
584.541	1179.254
584.669	1161.590
584.797	1167.418
584.925	1174.475
585.053	1183.820
585.181	1183.852
585.310	1187.467
585.438	1194.246
585.566	1190.467
585.694	1206.484
585.822	1206.033
585.950	1200.025
586.078	1214.254
586.206	1214.943
586.335	1217.418
586.463	1216.172
586.591	1223.820
586.719	1221.090
586.847	1225.615
586.975	1238.492
587.103	1235.811
587.231	1224.959
587.360	1240.705
587.488	1243.320
587.616	1248.525
587.744	1248.934
587.872	1249.213
588.000	1255.082
588.128	1265.738
588.256	1264.467
588.385	1256.295
588.513	1258.770
588.641	1266.541
588.769	1272.410
588.897	1269.295
589.025	1260.246
589.153	1275.607
589.281	1259.533
589.410	1274.893
589.538	1279.139
589.666	1274.418
589.794	1278.689
589.922	1297.959
590.050	1289.689
590.178	1269.369
590.306	1281.648
590.435	1291.287
590.563	1280.943
590.691	1296.770
590.819	1280.689
590.947	1298.754
591.075	1283.918
591.203	1291.566
591.331	1312.189
591.460	1310.008
591.588	1289.377
591.716	1305.721
591.844	1308.689
591.972	1323.057
592.100	1307.295
592.228	1313.664
592.356	1314.197
592.485	1308.336
592.613	1318.844
592.741	1320.475
592.869	1322.738
592.997	1327.057
593.125	1330.967
593.253	1338.066
593.381	1325.352
593.510	1339.770
593.638	1336.090
593.766	1340.803
593.894	1347.844
594.022	1344.131
594.150	1343.492
594.278	1354.795
594.406	1349.910
594.535	1350.467
594.663	1352.844
594.791	1358.197
594.919	1356.385
595.047	1374.475
595.175	1372.877
595.303	1372.426
595.431	1373.910
595.560	1386.557
595.688	1387.861
595.816	1377.631
595.944	1391.221
596.072	1405.205
596.200	1398.590
596.328	1397.082
596.456	1398.623
596.585	1406.713
596.713	1422.418
596.841	1421.689
596.969	1414.033
597.097	1416.533
597.225	1427.893
597.353	1431.443
597.481	1432.352
597.610	1437.746
597.738	1433.721
597.866	1432.615
597.994	1442.533
598.122	1458.803
598.250	1455.221
598.378	1454.590
598.506	1469.402
598.635	1454.779
598.763	1473.713
598.891	1465.451
599.019	1478.434
599.147	1468.025
599.275	1473.803
599.403	1475.098
599.531	1484.303
599.660	1492.500
599.788	1499.607
599.916	1495.041
600.044	1494.631
600.172	1505.131
600.300	1507.295
600.428	1512.541
600.556	1515.951
600.685	1521.934
600.813	1524.262
600.941	1536.984
601.069	1536.320
601.197	1543.230
601.325	1546.893
601.453	1550.344
601.581	1561.352
601.710	1558.795
601.838	1561.336
601.966	1568.967
602.094	1571.787
602.222	1568.672
602.350	1563.238
602.478	1571.025
602.606	1598.393
602.735	1586.705
602.863	1600.770
602.991	1610.811
603.119	1604.123
603.247	1619.164
603.375	1624.270
603.503	1611.262
603.631	1622.951
603.760	1642.197
603.888	1628.623
604.016	1651.123
604.144	1640.049
604.272	1649.754
604.400	1656.123
604.528	1655.664
604.656	1670.574
604.785	1664.885
604.913	1673.402
605.041	1684.926
605.169	1694.664
605.297	1685.615
605.425	1688.820
605.553	1707.148
605.681	1694.951
605.810	1697.836
605.938	1708.344
606.066	1700.820
606.194	1720.221
606.322	1711.959
606.450	1728.713
606.578	1731.148
606.706	1744.098
606.835	1730.221
606.963	1742.598
607.091	1737.025
607.219	1740.836
607.347	1734.656
607.475	1758.967
607.603	1761.049
607.731	1759.008
607.860	1759.410
607.988	1760.852
608.116	1767.262
608.244	1756.180
608.372	1761.926
608.500	1782.623
608.628	1772.918
608.756	1773.451
608.885	1777.525
609.013	1780.066
609.141	1775.287
609.269	1787.672
609.397	1778.238
609.525	1783.795
609.653	1785.385
609.781	1776.434
609.910	1777.451
610.038	1781.623
610.166	1797.893
610.294	1788.934
610.422	1800.172
610.550	1791.328
610.678	1791.123
610.806	1801.049
610.935	1786.967
611.063	1795.262
611.191	1796.180
611.319	1802.123
611.447	1799.369
611.575	1800.246
611.703	1791.156
611.831	1797.066
611.960	1807.443
612.088	1809.500
612.216	1799.516
612.344	1821.238
612.472	1791.500
612.600	1809.844
612.728	1801.492
612.856	1819.795
612.985	1810.836
613.113	1803.369
613.241	1817.336
613.369	1818.828
613.497	1830.746
613.625	1823.295
613.753	1825.451
613.881	1805.098
614.010	1822.754
614.138	1824.680
614.266	1825.287
614.394	1820.795
614.522	1830.590
614.650	1848.295
614.778	1841.213
614.906	1858.754
615.035	1847.393
615.163	1844.230
615.291	1841.402
615.419	1855.074
615.547	1852.369
615.675	1859.189
615.803	1867.951
615.931	1878.131
616.060	1875.623
616.188	1882.115
616.316	1857.148
616.444	1868.566
616.572	1880.098
616.700	1879.639
616.828	1903.877
616.956	1896.984
617.085	1924.533
617.213	1907.844
617.341	1904.295
617.469	1901.811
617.597	1909.484
617.725	1922.525
617.853	1910.844
617.981	1923.115
618.110	1940.541
618.238	1935.230
618.366	1954.885
618.494	1952.967
618.622	1936.320
618.750	1943.803
618.878	1957.484
619.006	1962.484
619.135	1971.648
619.263	1975.934
619.391	1973.402
619.519	1968.033
619.647	2000.746
619.775	1984.549
619.903	2009.041
620.031	1998.164
620.160	2011.934
620.288	2003.525
620.416	2020.041
620.544	2026.451
620.672	2041.475
620.800	2031.033
620.928	2049.803
621.056	2045.246
621.185	2040.287
621.313	2044.352
621.441	2070.615
621.569	2076.926
621.697	2077.320
621.825	2094.172
621.953	2082.418
622.081	2110.869
622.210	2077.566
622.338	2115.361
622.466	2089.828
622.594	2116.434
622.722	2115.057
622.850	2117.041
622.978	2123.074
623.106	2129.598
623.235	2142.926
623.363	2140.107
623.491	2134.639
623.619	2127.049
623.747	2149.738
623.875	2152.615
624.003	2150.877
624.131	2148.721
624.260	2132.270
624.388	2160.377
624.516	2169.164
624.644	2152.582
624.772	2166.049
624.900	2175.566
625.028	2164.410
625.156	2188.689
625.285	2186.320
625.413	2186.705
625.541	2169.590
625.669	2182.180
625.797	2192.107
625.925	2198.107
626.053	2181.320
626.181	2195.607
626.310	2210.033
626.438	2198.262
626.566	2185.484
626.694	2190.320
626.822	2208.074
626.950	2211.361
627.078	2218.402
627.206	2194.254
627.335	2229.172
627.463	2215.213
627.591	2220.836
627.719	2214.664
627.847	2215.107
627.975	2230.615
628.103	2214.016
628.231	2218.336
628.360	2236.156
628.488	2215.533
628.616	2229.459
628.744	2211.123
628.872	2228.107
629.000	2222.385
629.128	2240.025
629.256	2241.672
629.385	2234.090
629.513	2213.730
629.641	2250.082
629.769	2228.607
629.897	2224.320
630.025	2234.254
630.153	2246.754
630.281	2234.549
630.410	2222.746
630.538	2249.631
630.666	2248.033
630.794	2242.738
630.922	2244.180
631.050	2225.967
631.178	2252.623
631.306	2241.795
631.435	2242.082
631.563	2251.377
631.691	2242.639
631.819	2264.213
631.947	2259.705
632.075	2239.975
632.203	2258.377
632.331	2251.164
632.460	2233.648
632.588	2258.893
632.716	2252.139
632.844	2260.721
632.972	2246.795
633.100	2255.320
633.228	2262.705
633.356	2250.172
633.485	2255.148
633.613	2262.730
