70-110-0_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:32:22
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	446.958
516.122	424.840
516.250	421.874
516.378	414.832
516.506	416.756
516.635	417.311
516.763	425.286
516.891	429.445
517.019	426.992
517.147	426.319
517.275	428.210
517.403	427.739
517.531	424.975
517.660	423.345
517.788	426.429
517.916	427.782
518.044	430.639
518.172	433.756
518.300	428.857
518.428	430.462
518.556	430.227
518.685	432.059
518.813	431.992
518.941	428.521
519.069	429.689
519.197	431.017
519.325	437.857
519.453	432.874
519.581	443.008
519.710	434.571
519.838	441.966
519.966	438.202
520.094	438.269
520.222	442.412
520.350	444.958
520.478	444.840
520.606	445.958
520.735	442.849
520.863	447.924
520.991	452.437
521.119	444.420
521.247	452.731
521.375	450.866
521.503	451.034
521.631	456.092
521.760	453.370
521.888	458.134
522.016	456.933
522.144	455.319
522.272	458.370
522.400	458.689
522.528	463.571
522.656	463.370
522.785	465.714
522.913	460.529
523.041	458.613
523.169	464.361
523.297	464.681
523.425	465.185
523.553	464.168
523.681	467.025
523.810	466.504
523.938	472.412
524.066	469.454
524.194	475.160
524.322	469.790
524.450	467.992
524.578	472.471
524.706	472.311
524.835	467.496
524.963	477.992
525.091	470.084
525.219	474.353
525.347	472.050
525.475	468.824
525.603	470.622
525.731	470.471
525.860	476.370
525.988	466.479
526.116	470.916
526.244	475.706
526.372	466.908
526.500	472.025
526.628	474.798
526.756	470.395
526.885	475.563
527.013	471.882
527.141	475.134
527.269	471.538
527.397	476.933
527.525	477.134
527.653	477.529
527.781	470.471
527.910	478.176
528.038	478.513
528.166	477.857
528.294	478.941
528.422	476.689
528.550	476.966
528.678	481.798
528.806	481.866
528.935	483.361
529.063	479.151
529.191	478.227
529.319	481.328
529.447	485.798
529.575	486.672
529.703	485.403
529.831	482.429
529.960	483.857
530.088	491.370
530.216	491.866
530.344	477.202
530.472	478.866
530.600	488.143
530.728	488.580
530.856	490.958
530.985	485.588
531.113	486.513
531.241	490.874
531.369	495.647
531.497	487.933
531.625	486.160
531.753	489.462
531.881	488.563
532.010	487.319
532.138	489.420
532.266	482.605
532.394	486.807
532.522	478.647
532.650	490.739
532.778	492.218
532.906	487.496
533.035	489.908
533.163	486.630
533.291	485.571
533.419	487.336
533.547	484.294
533.675	486.521
533.803	481.118
533.931	483.000
534.060	487.992
534.188	483.672
534.316	490.151
534.444	484.193
534.572	486.891
534.700	489.345
534.828	490.882
534.956	490.361
535.085	489.571
535.213	491.101
535.341	491.277
535.469	488.723
535.597	495.496
535.725	492.345
535.853	492.319
535.981	500.748
536.110	500.403
536.238	499.857
536.366	503.731
536.494	499.664
536.622	503.731
536.750	502.857
536.878	502.849
537.006	508.412
537.135	507.496
537.263	505.765
537.391	513.437
537.519	505.664
537.647	510.563
537.775	509.571
537.903	513.395
538.031	510.403
538.160	514.076
538.288	511.529
538.416	514.681
538.544	512.193
538.672	521.840
538.800	517.067
538.928	519.605
539.056	518.042
539.185	517.445
539.313	513.815
539.441	516.571
539.569	524.294
539.697	520.655
539.825	521.899
539.953	519.412
540.081	516.924
540.210	517.513
540.338	523.076
540.466	523.050
540.594	521.210
540.722	513.336
540.850	521.807
540.978	520.714
541.106	517.605
541.235	528.160
541.363	520.378
541.491	520.765
541.619	519.773
541.747	522.336
541.875	518.227
542.003	525.185
542.131	518.269
542.260	520.555
542.388	522.941
542.516	522.151
542.644	519.613
542.772	518.353
542.900	523.773
543.028	523.924
543.156	524.882
543.285	528.134
543.413	527.235
543.541	526.050
543.669	529.378
543.797	528.647
543.925	524.269
544.053	529.975
544.181	528.639
544.310	526.076
544.438	525.765
544.566	526.109
544.694	528.277
544.822	527.235
544.950	525.160
545.078	522.143
545.206	526.958
545.335	522.840
545.463	521.521
545.591	524.681
545.719	528.445
545.847	525.639
545.975	527.008
546.103	524.092
546.231	524.798
546.360	526.471
546.488	527.874
546.616	526.513
546.744	525.588
546.872	522.361
547.000	526.420
547.128	526.815
547.256	521.555
547.385	517.227
547.513	520.109
547.641	522.966
547.769	523.193
547.897	521.235
548.025	521.639
548.153	520.227
548.281	515.017
548.410	524.815
548.538	522.689
548.666	527.176
548.794	522.924
548.922	524.672
549.050	525.613
549.178	525.168
549.306	532.092
549.435	532.126
549.563	525.597
549.691	524.176
549.819	528.857
549.947	523.395
550.075	527.622
550.203	525.992
550.331	526.227
550.460	526.008
550.588	530.311
550.716	528.992
550.844	524.235
550.972	521.210
551.100	525.210
551.228	531.151
551.356	526.109
551.485	528.286
551.613	525.807
551.741	521.723
551.869	518.605
551.997	517.395
552.125	523.227
552.253	528.244
552.381	520.723
552.510	517.429
552.638	520.597
552.766	521.025
552.894	522.387
553.022	520.311
553.150	516.647
553.278	516.555
553.406	514.714
553.535	513.639
553.663	509.412
553.791	509.807
553.919	511.697
554.047	513.000
554.175	512.437
554.303	515.034
