90-100-0_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:29:51
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	404.308
516.122	393.158
516.250	387.117
516.378	382.283
516.506	383.692
516.635	383.392
516.763	389.792
516.891	387.283
517.019	390.400
517.147	388.117
517.275	387.800
517.403	390.725
517.531	390.992
517.660	388.525
517.788	391.733
517.916	391.225
518.044	393.475
518.172	397.533
518.300	397.400
518.428	394.725
518.556	394.175
518.685	397.708
518.813	400.275
518.941	399.358
519.069	393.275
519.197	400.025
519.325	402.858
519.453	395.192
519.581	406.033
519.710	401.625
519.838	404.158
519.966	398.817
520.094	406.875
520.222	405.500
520.350	404.008
520.478	406.217
520.606	409.883
520.735	408.325
520.863	408.783
520.991	407.475
521.119	408.558
521.247	411.817
521.375	409.967
521.503	414.108
521.631	416.417
521.760	416.158
521.888	414.692
522.016	419.425
522.144	414.233
522.272	426.483
522.400	423.517
522.528	426.008
522.656	422.025
522.785	426.717
522.913	430.042
523.041	429.375
523.169	424.350
523.297	428.850
523.425	431.817
523.553	429.825
523.681	426.558
523.810	434.008
523.938	431.608
524.066	430.133
524.194	431.392
524.322	429.650
524.450	433.800
524.578	434.517
524.706	432.250
524.835	433.883
524.963	432.642
525.091	435.108
525.219	433.383
525.347	431.392
525.475	433.975
525.603	431.967
525.731	439.492
525.860	432.425
525.988	431.700
526.116	434.575
526.244	433.100
526.372	433.575
526.500	436.325
526.628	438.150
526.756	430.875
526.885	434.825
527.013	434.042
527.141	437.017
527.269	438.517
527.397	442.433
527.525	439.833
527.653	436.258
527.781	435.933
527.910	433.792
528.038	446.267
528.166	442.333
528.294	441.042
528.422	438.167
528.550	442.442
528.678	441.267
528.806	447.825
528.935	440.233
529.063	444.067
529.191	445.900
529.319	447.108
529.447	444.758
529.575	445.708
529.703	449.150
529.831	447.025
529.960	450.800
530.088	445.292
530.216	449.367
530.344	447.250
530.472	450.050
530.600	456.433
530.728	448.467
530.856	448.658
530.985	448.050
531.113	448.758
531.241	457.517
531.369	451.525
531.497	455.167
531.625	453.742
531.753	446.242
531.881	453.500
532.010	449.650
532.138	451.692
532.266	449.383
532.394	448.500
532.522	449.433
532.650	450.058
532.778	457.675
532.906	447.967
533.035	453.400
533.163	450.075
533.291	447.558
533.419	454.317
533.547	446.792
533.675	448.750
533.803	452.650
533.931	449.950
534.060	451.000
534.188	450.108
534.316	454.117
534.444	445.917
534.572	451.458
534.700	449.875
534.828	451.025
534.956	453.158
535.085	452.933
535.213	457.167
535.341	457.283
535.469	453.483
535.597	451.917
535.725	462.017
535.853	459.225
535.981	463.333
536.110	460.550
536.238	461.858
536.366	470.517
536.494	459.808
536.622	467.142
536.750	460.950
536.878	468.692
537.006	470.033
537.135	472.100
537.263	467.275
537.391	468.708
537.519	468.175
537.647	475.275
537.775	475.250
537.903	478.433
538.031	473.242
538.160	468.650
