70-120-90_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:34:03
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
626.566	1737.866
626.694	1740.403
626.822	1732.891
626.950	1761.924
627.078	1750.193
627.206	1743.555
627.335	1766.420
627.463	1758.025
627.591	1761.218
627.719	1762.462
627.847	1771.521
627.975	1775.311
628.103	1757.622
628.231	1779.420
628.360	1761.697
628.488	1773.824
628.616	1778.185
628.744	1764.958
628.872	1766.294
629.000	1780.664
629.128	1786.445
629.256	1799.395
629.385	1785.798
629.513	1762.647
629.641	1796.345
629.769	1789.067
629.897	1794.286
630.025	1797.555
630.153	1810.378
630.281	1799.605
630.410	1791.647
630.538	1822.882
630.666	1807.420
630.794	1810.176
630.922	1800.168
631.050	1806.580
631.178	1816.731
631.306	1807.176
631.435	1814.025
631.563	1821.966
631.691	1799.773
631.819	1823.849
631.947	1828.681
632.075	1826.748
632.203	1835.269
632.331	1829.597
632.460	1817.941
632.588	1833.471
632.716	1826.529
632.844	1817.000
632.972	1830.538
633.100	1838.193
633.228	1844.445
633.356	1825.739
633.485	1827.975
633.613	1837.462
633.741	1831.866
633.869	1852.252
633.997	1842.277
634.125	1843.487
634.253	1838.689
634.381	1829.395
634.510	1857.857
634.638	1833.143
634.766	1836.756
634.894	1841.311
635.022	1845.731
635.150	1853.647
635.278	1859.244
635.406	1840.782
635.535	1852.639
635.663	1845.563
635.791	1840.437
635.919	1859.681
636.047	1851.790
636.175	1835.966
636.303	1853.160
636.431	1864.176
636.560	1850.252
636.688	1865.269
636.816	1865.092
636.944	1839.370
637.072	1863.008
637.200	1844.689
637.328	1843.874
637.456	1862.588
637.585	1856.118
637.713	1871.311
637.841	1857.697
637.969	1856.202
638.097	1851.286
638.225	1864.689
638.353	1886.555
638.481	1867.849
638.610	1876.429
638.738	1872.782
638.866	1861.605
638.994	1871.420
639.122	1884.798
639.250	1876.765
639.378	1894.109
639.506	1863.454
639.635	1875.345
639.763	1863.941
639.891	1884.387
640.019	1894.076
640.147	1882.815
640.275	1884.807
640.403	1882.739
640.531	1883.958
640.660	1883.798
640.788	1897.815
640.916	1887.697
641.044	1919.311
641.172	1900.303
641.300	1904.966
641.428	1899.630
641.556	1910.899
641.685	1904.605
641.813	1891.353
641.941	1900.798
642.069	1923.748
642.197	1913.697
642.325	1907.874
642.453	1923.462
642.581	1930.336
642.710	1909.538
642.838	1928.034
642.966	1921.655
643.094	1932.101
643.222	1926.185
643.350	1934.109
643.478	1932.151
643.606	1939.975
643.735	1938.143
643.863	1922.353
643.991	1955.521
644.119	1934.445
644.247	1938.765
644.375	1934.815
644.503	1952.941
644.631	1960.185
644.760	1950.109
644.888	1951.336
645.016	1953.866
645.144	1972.899
645.272	1952.891
645.400	1960.739
645.528	1958.975
645.656	1937.042
645.785	1953.815
645.913	1965.697
646.041	1964.975
646.169	1938.824
646.297	1941.378
646.425	1955.378
646.553	1946.597
646.681	1940.328
646.810	1942.303
646.938	1955.437
647.066	1944.101
647.194	1962.739
647.322	1946.084
647.450	1929.714
647.578	1949.588
647.706	1943.513
647.835	1942.613
647.963	1936.613
648.091	1939.008
648.219	1928.571
648.347	1938.681
648.475	1929.412
648.603	1945.513
648.731	1940.496
648.860	1920.487
648.988	1925.756
649.116	1929.034
649.244	1905.613
649.372	1908.866
649.500	1906.008
649.628	1916.378
649.756	1908.958
649.885	1894.092
650.013	1880.958
650.141	1889.723
650.269	1880.235
650.397	1887.025
650.525	1878.647
650.653	1892.782
650.781	1873.857
650.910	1861.681
651.038	1862.378
651.166	1856.210
651.294	1852.538
651.422	1849.874
651.550	1834.538
651.678	1841.160
651.806	1839.630
651.935	1852.303
652.063	1840.588
652.191	1817.756
652.319	1835.218
652.447	1821.361
652.575	1812.471
652.703	1801.681
652.831	1806.933
652.960	1803.992
653.088	1795.950
653.216	1789.059
653.344	1781.521
653.472	1783.395
653.600	1785.765
653.728	1778.882
653.856	1775.882
653.985	1799.588
654.113	1781.807
654.241	1775.395
654.369	1762.765
654.497	1790.487
654.625	1764.193
654.753	1781.723
654.881	1767.403
655.010	1772.622
655.138	1764.479
655.266	1758.059
655.394	1735.353
655.522	1754.353
655.650	1737.118
655.778	1751.908
655.906	1742.210
656.035	1733.126
656.163	1741.227
656.291	1731.908
656.419	1745.622
656.547	1736.361
656.675	1722.134
656.803	1721.050
656.931	1730.353
657.060	1723.067
657.188	1727.958
657.316	1716.042
657.444	1716.706
657.572	1720.143
657.700	1708.529
657.828	1711.504
657.956	1714.101
658.085	1726.361
658.213	1703.067
658.341	1699.891
658.469	1700.109
658.597	1717.353
658.725	1718.025
658.853	1687.647
658.981	1686.378
659.110	1687.193
659.238	1698.143
659.366	1689.017
659.494	1681.437
659.622	1683.891
659.750	1688.756
659.878	1682.134
660.006	1685.513
660.135	1669.563
660.263	1656.008
660.391	1660.185
660.519	1670.437
660.647	1654.555
660.775	1660.899
660.903	1653.252
661.031	1641.807
661.160	1648.992
661.288	1660.286
661.416	1656.966
661.544	1654.773
661.672	1627.134
661.800	1642.672
661.928	1638.950
662.056	1621.361
662.185	1626.924
662.313	1623.143
662.441	1634.815
662.569	1627.832
662.697	1623.555
662.825	1623.218
662.953	1613.563
663.081	1616.622
663.210	1619.597
663.338	1622.261
663.466	1602.773
663.594	1589.076
663.722	1581.286
663.850	1586.815
663.978	1579.832
664.106	1598.269
664.235	1581.134
664.363	1588.420
664.491	1576.672
664.619	1592.286
664.747	1583.664
664.875	1572.059
665.003	1566.908
665.131	1578.555
665.260	1571.067
665.388	1543.513
665.516	1551.361
665.644	1549.790
665.772	1550.706
665.900	1546.908
666.028	1540.815
666.156	1548.555
666.285	1537.311
666.413	1540.286
666.541	1534.050
666.669	1523.908
666.797	1528.160
666.925	1525.672
667.053	1531.613
667.181	1513.941
667.310	1504.924
667.438	1505.765
667.566	1502.445
667.694	1506.706
667.822	1505.983
667.950	1495.017
668.078	1487.723
668.206	1502.605
668.335	1482.824
668.463	1488.034
668.591	1471.916
668.719	1473.403
668.847	1471.832
668.975	1472.176
669.103	1470.210
669.231	1473.580
669.360	1461.874
669.488	1465.739
669.616	1453.303
669.744	1455.353
669.872	1447.429
670.000	1465.361
670.128	1429.765
670.256	1432.933
670.385	1430.403
670.513	1437.765
670.641	1422.336
670.769	1432.689
670.897	1411.664
671.025	1414.202
671.153	1412.101
671.281	1419.361
671.410	1410.479
671.538	1396.765
671.666	1401.076
671.794	1398.092
671.922	1394.118
672.050	1391.563
672.178	1383.118
672.306	1384.109
672.435	1379.748
672.563	1378.109
672.691	1376.714
672.819	1375.445
672.947	1362.521
673.075	1346.697
673.203	1344.546
673.331	1347.924
673.460	1345.193
673.588	1333.681
673.716	1341.227
673.844	1332.975
673.972	1336.756
674.100	1329.983
674.228	1323.655
674.356	1306.487
674.485	1317.008
674.613	1294.395
674.741	1308.017
674.869	1298.563
674.997	1295.597
675.125	1287.042
675.253	1267.798
675.381	1280.261
675.510	1269.185
675.638	1264.109
675.766	1266.882
675.894	1270.168
676.022	1257.361
676.150	1250.336
676.278	1248.471
676.406	1248.244
676.535	1237.412
676.663	1243.546
676.791	1213.076
676.919	1218.361
677.047	1219.681
677.175	1207.403
677.303	1213.420
677.431	1213.176
677.560	1198.286
677.688	1196.227
677.816	1188.832
677.944	1184.000
678.072	1179.403
678.200	1178.328
678.328	1166.042
678.456	1166.924
678.585	1169.370
678.713	1161.790
678.841	1145.555
678.969	1152.261
679.097	1148.101
679.225	1141.000
679.353	1138.983
679.481	1124.630
679.610	1138.193
679.738	1132.655
679.866	1125.000
679.994	1124.244
680.122	1117.025
680.250	1116.076
680.378	1109.941
680.506	1099.328
680.635	1096.034
680.763	1095.160
680.891	1087.118
681.019	1093.521
681.147	1086.689
681.275	1090.034
681.403	1070.513
681.531	1076.588
681.660	1071.605
681.788	1060.874
681.916	1063.008
682.044	1069.866
682.172	1044.412
682.300	1042.429
682.428	1050.395
682.556	1043.109
682.685	1047.454
682.813	1034.538
682.941	1029.672
683.069	1029.706
683.197	1029.387
683.325	1016.345
683.453	1018.361
683.581	1010.798
683.710	998.353
683.838	1007.647
683.966	1008.697
684.094	1003.294
684.222	1003.345
684.350	995.361
684.478	997.958
684.606	1001.916
684.735	994.950
684.863	984.059
684.991	978.042
685.119	971.487
685.247	970.723
685.375	962.756
685.503	975.437
685.631	972.370
685.760	963.487
685.888	960.403
686.016	955.092
686.144	956.723
686.272	947.832
686.400	954.311
686.528	945.168
686.656	948.983
686.785	945.395
686.913	942.445
687.041	938.000
687.169	932.840
687.297	936.227
687.425	923.185
687.553	928.924
687.681	924.992
687.810	924.891
687.938	915.286
688.066	917.790
688.194	915.815
688.322	910.084
688.450	909.118
688.578	912.773
688.706	907.891
688.835	900.420
688.963	904.714
689.091	899.025
689.219	891.882
689.347	886.227
689.475	893.815
689.603	878.622
689.731	891.151
689.860	880.966
689.988	878.202
690.116	886.412
690.244	878.269
690.372	872.235
690.500	868.723
690.628	865.471
690.756	868.185
690.885	862.134
691.013	859.076
691.141	861.714
691.269	861.563
691.397	853.983
691.525	851.983
691.653	857.790
691.781	846.311
691.910	854.966
692.038	838.261
692.166	843.412
692.294	840.546
692.422	834.571
692.550	845.832
692.678	830.126
692.806	827.101
692.935	825.025
693.063	820.941
693.191	822.723
693.319	814.160
693.447	820.378
693.575	812.731
693.703	805.067
693.831	811.429
693.960	808.731
694.088	805.471
694.216	799.706
694.344	795.252
694.472	792.546
694.600	794.345
694.728	787.235
694.856	786.303
694.985	782.563
695.113	779.168
695.241	771.462
695.369	780.739
