90-120-0_at_679.99nm_cut_at_1250.00Y_01.dat
24.01.2024
13:32:07
cut middle at Y: 1250.00
top cursor: 1310 down cursor: 1190 mean of: 120 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
515.994	270.217
516.122	262.325
516.250	258.908
516.378	254.608
516.506	254.942
516.635	253.225
516.763	264.150
516.891	260.942
517.019	257.658
517.147	258.733
517.275	260.392
517.403	260.592
517.531	260.750
517.660	260.183
517.788	258.242
517.916	265.458
518.044	263.250
518.172	262.000
518.300	265.575
518.428	259.217
518.556	261.533
518.685	263.800
518.813	267.292
518.941	265.217
519.069	264.433
519.197	264.483
519.325	269.583
519.453	265.333
519.581	269.050
519.710	268.342
519.838	269.242
519.966	268.417
520.094	270.658
520.222	268.975
520.350	267.967
520.478	271.700
520.606	272.833
520.735	270.833
520.863	275.075
520.991	276.600
521.119	273.300
521.247	277.233
521.375	274.583
521.503	277.200
521.631	276.100
521.760	275.092
521.888	276.492
522.016	279.508
522.144	280.833
522.272	281.758
522.400	283.700
522.528	284.500
522.656	281.908
522.785	285.442
522.913	285.067
523.041	280.717
523.169	278.317
523.297	285.333
523.425	284.617
523.553	286.008
523.681	285.267
523.810	284.742
523.938	289.642
524.066	287.208
524.194	291.583
524.322	289.167
524.450	284.350
524.578	285.783
524.706	288.775
524.835	289.400
524.963	287.175
525.091	287.967
525.219	284.867
525.347	285.442
525.475	286.325
525.603	284.717
525.731	286.467
525.860	291.892
525.988	289.450
526.116	289.092
526.244	287.275
526.372	288.808
526.500	290.950
526.628	289.925
526.756	286.983
526.885	291.033
527.013	287.483
527.141	290.425
527.269	290.633
527.397	288.358
527.525	292.558
527.653	288.058
527.781	287.700
527.910	291.733
528.038	289.758
528.166	295.900
528.294	292.808
528.422	294.233
528.550	292.392
528.678	292.225
528.806	296.550
528.935	297.975
529.063	296.567
529.191	299.308
529.319	300.267
529.447	299.883
529.575	297.158
529.703	300.917
529.831	300.608
529.960	300.133
530.088	298.992
530.216	303.025
530.344	295.725
530.472	298.617
530.600	298.525
530.728	301.442
530.856	300.892
530.985	298.775
531.113	299.808
531.241	301.558
531.369	302.883
531.497	300.258
531.625	300.067
531.753	300.183
531.881	303.325
532.010	299.933
532.138	299.092
532.266	299.892
532.394	298.200
532.522	296.925
532.650	303.125
532.778	303.158
532.906	302.375
533.035	302.258
533.163	297.692
533.291	300.617
533.419	300.367
533.547	300.550
533.675	299.442
533.803	298.750
533.931	299.942
534.060	300.542
534.188	302.650
534.316	298.233
534.444	299.292
534.572	305.983
534.700	304.117
534.828	306.058
534.956	301.833
535.085	306.200
535.213	304.025
535.341	305.092
535.469	308.583
535.597	310.100
535.725	309.708
535.853	306.992
535.981	306.558
536.110	310.542
536.238	307.683
536.366	313.558
536.494	310.550
536.622	311.733
536.750	313.533
536.878	317.292
537.006	314.392
537.135	314.717
537.263	316.558
537.391	314.992
537.519	315.458
537.647	323.450
537.775	318.042
537.903	315.167
538.031	318.792
538.160	315.858
538.288	320.783
538.416	322.933
538.544	317.658
538.672	320.192
538.800	323.100
538.928	320.092
539.056	320.350
539.185	320.792
539.313	324.417
539.441	325.750
539.569	322.817
539.697	326.400
539.825	325.875
539.953	322.183
540.081	321.567
540.210	321.358
540.338	323.025
540.466	325.475
540.594	323.942
540.722	323.158
540.850	325.675
540.978	323.658
541.106	323.867
541.235	326.592
541.363	328.675
541.491	327.167
541.619	322.242
541.747	327.383
541.875	324.958
542.003	326.267
542.131	323.517
542.260	332.383
542.388	325.750
542.516	324.933
542.644	327.717
542.772	325.433
542.900	329.150
543.028	326.825
543.156	327.200
543.285	331.642
543.413	324.175
543.541	326.442
543.669	331.200
543.797	331.983
543.925	327.508
544.053	328.433
544.181	332.650
544.310	329.325
544.438	329.958
544.566	328.958
544.694	330.450
544.822	329.300
544.950	332.100
545.078	330.725
545.206	329.200
545.335	325.625
545.463	327.242
545.591	334.883
545.719	325.233
545.847	326.892
545.975	330.383
546.103	331.250
546.231	331.750
546.360	330.008
546.488	329.658
546.616	327.800
546.744	330.258
546.872	327.000
547.000	328.767
547.128	334.500
547.256	326.717
547.385	329.150
547.513	328.533
547.641	328.417
547.769	328.350
547.897	330.325
548.025	331.250
548.153	333.142
548.281	324.533
548.410	330.425
548.538	330.550
548.666	332.917
548.794	326.692
548.922	332.392
549.050	335.417
549.178	334.025
549.306	333.858
549.435	337.917
549.563	332.258
549.691	333.575
549.819	334.050
549.947	333.400
550.075	330.958
550.203	336.842
550.331	332.575
550.460	333.667
550.588	336.992
550.716	333.233
550.844	334.417
550.972	333.433
551.100	333.092
551.228	334.125
551.356	327.092
551.485	330.833
551.613	331.683
551.741	331.158
551.869	331.350
551.997	326.617
552.125	330.408
552.253	331.117
552.381	327.325
552.510	326.742
552.638	326.183
552.766	327.875
552.894	328.042
553.022	332.258
553.150	327.558
553.278	329.717
553.406	329.408
553.535	329.025
553.663	327.658
553.791	325.308
553.919	324.308
554.047	328.883
554.175	325.525
554.303	322.042
554.431	323.633
554.560	327.567
554.688	327.342
554.816	330.317
554.944	326.475
555.072	326.617
555.200	324.725
555.328	324.367
555.456	323.908
555.585	327.517
555.713	327.208
555.841	329.433
555.969	328.825
556.097	326.242
556.225	324.942
556.353	331.308
556.481	324.892
556.610	325.383
556.738	328.500
556.866	324.775
556.994	326.250
557.122	325.158
557.250	329.542
557.378	330.758
557.506	329.925
557.635	325.817
557.763	327.017
557.891	329.433
558.019	325.850
558.147	324.125
558.275	332.492
558.403	332.808
558.531	326.892
558.660	330.650
558.788	329.642
558.916	329.650
559.044	325.192
559.172	327.142
559.300	329.408
559.428	328.467
559.556	327.967
559.685	331.533
559.813	325.967
559.941	327.542
560.069	331.233
560.197	325.900
560.325	325.808
560.453	329.433
560.581	328.242
560.710	324.933
560.838	327.283
560.966	327.792
561.094	328.692
561.222	325.417
561.350	326.333
561.478	325.583
561.606	327.333
561.735	325.942
561.863	322.983
561.991	327.267
562.119	327.683
562.247	325.975
562.375	327.858
562.503	325.308
562.631	324.608
562.760	319.792
562.888	325.008
563.016	325.242
563.144	324.892
563.272	323.492
563.400	322.900
563.528	322.133
563.656	321.758
563.785	323.067
563.913	323.958
564.041	323.400
564.169	325.983
564.297	324.242
564.425	323.992
564.553	327.458
564.681	323.133
564.810	319.825
564.938	326.708
565.066	324.692
565.194	332.242
565.322	327.892
565.450	325.517
565.578	328.108
565.706	325.317
565.835	325.592
565.963	325.667
566.091	326.242
566.219	328.675
566.347	325.808
566.475	326.742
566.603	330.575
566.731	327.200
566.860	325.142
566.988	329.250
567.116	332.417
567.244	330.433
567.372	326.775
567.500	332.008
567.628	328.292
567.756	335.025
567.885	331.842
568.013	332.117
568.141	333.917
568.269	330.150
568.397	329.683
568.525	331.758
568.653	334.108
568.781	335.108
568.910	339.950
569.038	335.658
569.166	329.542
569.294	335.275
569.422	339.200
569.550	332.642
569.678	334.867
569.806	336.350
569.935	336.933
570.063	339.208
570.191	338.958
570.319	335.475
570.447	336.925
570.575	338.258
570.703	339.992
570.831	339.633
570.960	336.025
571.088	340.867
571.216	340.900
571.344	335.442
571.472	337.592
571.600	342.642
571.728	341.233
571.856	339.592
571.985	338.850
572.113	340.550
572.241	337.442
572.369	342.508
572.497	338.983
572.625	338.575
572.753	337.317
572.881	342.492
573.010	341.058
573.138	341.167
573.266	349.458
573.394	342.875
573.522	342.700
573.650	347.050
573.778	341.708
573.906	346.433
574.035	341.575
574.163	339.892
574.291	344.417
574.419	341.517
574.547	343.825
574.675	342.825
574.803	344.042
574.931	342.292
575.060	345.467
575.188	347.158
575.316	343.100
575.444	343.825
575.572	342.683
575.700	342.025
575.828	347.783
575.956	340.892
576.085	347.167
576.213	344.175
576.341	339.275
576.469	340.542
576.597	345.858
576.725	342.075
576.853	340.242
576.981	340.967
577.110	339.342
577.238	342.908
577.366	344.167
577.494	338.225
577.622	337.392
577.750	343.892
577.878	341.992
578.006	340.792
578.135	342.433
578.263	341.625
578.391	344.767
578.519	341.575
578.647	340.433
578.775	342.308
578.903	343.508
579.031	342.458
579.160	342.725
579.288	344.317
579.416	342.425
579.544	342.642
579.672	343.858
579.800	344.267
579.928	344.267
580.056	338.300
580.185	340.583
580.313	346.042
580.441	345.783
580.569	342.250
580.697	345.800
580.825	345.033
580.953	343.833
