-0.000000	-0.960647
0.006667	-0.962277
0.013333	-0.959832
0.020000	-0.960443
0.026667	-0.959730
0.033333	-0.961258
0.040000	-0.962889
0.046667	-0.963704
0.053333	-0.963500
0.060000	-0.961156
0.066667	-0.964316
0.073333	-0.964316
0.080000	-0.965844
0.086667	-0.965538
0.093333	-0.965233
0.100000	-0.964621
0.106667	-0.967067
0.113333	-0.966354
0.120000	-0.967271
0.126667	-0.965131
0.133333	-0.966863
0.140000	-0.966863
0.146667	-0.967169
0.153333	-0.966048
0.160000	-0.965538
0.166667	-0.967271
0.173333	-0.966965
0.180000	-0.967373
0.186667	-0.965538
0.193333	-0.967475
0.200000	-0.966455
0.206667	-0.966150
0.213333	-0.966659
0.220000	-0.967882
0.226667	-0.969411
0.233333	-0.968290
0.240000	-0.967169
0.246667	-0.968799
0.253333	-0.968494
0.260000	-0.970328
0.266667	-0.969411
0.273333	-0.969207
0.280000	-0.970532
0.286667	-0.970022
0.293333	-0.969716
0.300000	-0.970226
0.306667	-0.969818
0.313333	-0.970634
0.320000	-0.970124
0.326667	-0.970022
0.333333	-0.970022
0.340000	-0.971551
0.346667	-0.970939
0.353333	-0.969716
0.360000	-0.970124
0.366667	-0.969411
0.373333	-0.969615
0.380000	-0.968799
0.386667	-0.971856
0.393333	-0.968799
0.400000	-0.970634
0.406667	-0.968392
0.413333	-0.969716
0.420000	-0.968697
0.426667	-0.970022
0.433333	-0.969105
0.440000	-0.967984
0.446667	-0.967882
0.453333	-0.968086
0.460000	-0.968188
0.466667	-0.965538
0.473333	-0.966557
0.480000	-0.966557
0.486667	-0.966863
0.493333	-0.968494
0.500000	-0.966863
0.506667	-0.964723
0.513333	-0.965640
0.520000	-0.964010
0.526667	-0.966354
0.533333	-0.966048
0.540000	-0.966354
0.546667	-0.965029
0.553333	-0.965131
0.560000	-0.965335
0.566667	-0.966252
0.573333	-0.965946
0.580000	-0.965436
0.586667	-0.966965
0.593333	-0.965029
0.600000	-0.969615
0.606667	-0.963704
0.613333	-0.966965
0.620000	-0.964825
0.626667	-0.967067
0.633333	-0.967169
0.640000	-0.965436
0.646667	-0.966455
0.653333	-0.966252
0.660000	-0.962379
0.666667	-0.965742
0.673333	-0.963908
0.680000	-0.964723
0.686667	-0.964316
0.693333	-0.962277
0.700000	-0.963806
0.706667	-0.961055
0.713333	-0.963500
0.720000	-0.961768
0.726667	-0.963195
0.733333	-0.962379
0.740000	-0.961564
0.746667	-0.960443
0.753333	-0.962889
0.760000	-0.961768
0.766667	-0.962787
0.773333	-0.962379
0.780000	-0.962379
0.786667	-0.964417
0.793333	-0.964316
0.800000	-0.963398
0.806667	-0.962787
0.813333	-0.964214
0.820000	-0.962583
0.826667	-0.962481
0.833333	-0.964417
0.840000	-0.965436
0.846667	-0.963806
0.853333	-0.963398
0.860000	-0.963398
0.866667	-0.961055
0.873333	-0.962787
0.880000	-0.961360
0.886667	-0.961768
0.893333	-0.960341
0.900000	-0.963195
0.906667	-0.961768
0.913333	-0.959832
0.920000	-0.961055
0.926667	-0.961055
0.933333	-0.960341
0.940000	-0.958609
0.946667	-0.959628
0.953333	-0.959220
0.960000	-0.960749
0.966667	-0.959628
0.973333	-0.960953
0.980000	-0.961055
0.986667	-0.961156
0.993333	-0.961156
1.000000	-0.961360
1.006667	-0.960443
1.013333	-0.961768
1.020000	-0.958915
1.026667	-0.962481
1.033333	-0.960443
1.040000	-0.959526
1.046667	-0.960749
1.053333	-0.961258
1.060000	-0.960341
1.066667	-0.961360
1.073333	-0.960137
1.080000	-0.959628
1.086667	-0.959424
1.093333	-0.961462
1.100000	-0.960137
1.106667	-0.960953
1.113333	-0.961055
1.120000	-0.960443
1.126667	-0.960647
1.133333	-0.961870
1.140000	-0.960545
1.146667	-0.960036
1.153333	-0.960851
1.160000	-0.959934
1.166667	-0.959322
1.173333	-0.960749
1.180000	-0.962277
1.186667	-0.960545
1.193333	-0.960647
1.200000	-0.959118
1.206667	-0.960036
1.213333	-0.960851
1.220000	-0.960036
1.226667	-0.960749
1.233333	-0.960545
1.240000	-0.958405
1.246667	-0.959730
1.253333	-0.959628
1.260000	-0.959220
1.266667	-0.961666
1.273333	-0.959526
1.280000	-0.961564
1.286667	-0.959934
1.293333	-0.961258
1.300000	-0.963296
1.306667	-0.961870
1.313333	-0.961360
1.320000	-0.961055
1.326667	-0.963195
1.333333	-0.961666
1.340000	-0.962991
1.346667	-0.964112
1.353333	-0.963500
1.360000	-0.964927
1.366667	-0.963296
1.373333	-0.962379
1.380000	-0.964927
1.386667	-0.962277
1.393333	-0.964723
1.400000	-0.962277
1.406667	-0.962583
1.413333	-0.963398
1.420000	-0.962889
1.426667	-0.961768
1.433333	-0.963500
1.440000	-0.961768
1.446667	-0.962889
1.453333	-0.961156
1.460000	-0.962277
1.466667	-0.960239
1.473333	-0.961768
1.480000	-0.962379
1.486667	-0.961156
1.493333	-0.962074
1.500000	-0.962685
1.506667	-0.964316
1.513333	-0.963908
1.520000	-0.964214
1.526667	-0.964112
1.533333	-0.963908
1.540000	-0.964417
1.546667	-0.964825
1.553333	-0.963093
1.560000	-0.966455
1.566667	-0.967576
1.573333	-0.965538
1.580000	-0.964723
1.586667	-0.966252
1.593333	-0.964927
1.600000	-0.964112
1.606667	-0.966557
1.613333	-0.965946
1.620000	-0.964214
1.626667	-0.966761
1.633333	-0.967169
1.640000	-0.964010
1.646667	-0.964927
1.653333	-0.963806
1.660000	-0.963602
1.666667	-0.963806
1.673333	-0.963500
1.680000	-0.964010
1.686667	-0.963296
1.693333	-0.965029
1.700000	-0.962583
1.706667	-0.963908
1.713333	-0.962787
1.720000	-0.964316
1.726667	-0.964316
1.733333	-0.963908
1.740000	-0.964417
1.746667	-0.964723
1.753333	-0.965640
1.760000	-0.965436
1.766667	-0.963602
1.773333	-0.965436
1.780000	-0.965233
1.786667	-0.966354
1.793333	-0.968086
1.800000	-0.965131
1.806667	-0.962481
1.813333	-0.965538
1.820000	-0.965131
1.826667	-0.965131
1.833333	-0.965538
1.840000	-0.964621
1.846667	-0.966048
1.853333	-0.964723
1.860000	-0.964214
1.866667	-0.964010
1.873333	-0.965640
1.880000	-0.965640
1.886667	-0.965131
1.893333	-0.965335
1.900000	-0.963500
1.906667	-0.963602
1.913333	-0.961768
1.920000	-0.963806
1.926667	-0.965538
1.933333	-0.964621
1.940000	-0.964723
1.946667	-0.961768
1.953333	-0.963704
1.960000	-0.964112
1.966667	-0.962277
1.973333	-0.963195
1.980000	-0.964417
1.986667	-0.963806
1.993333	-0.964316
2.000000	-0.961462
2.006667	-0.964214
2.013333	-0.961360
2.020000	-0.964010
2.026667	-0.963195
2.033333	-0.962991
2.040000	-0.963602
2.046667	-0.962481
2.053333	-0.962685
2.060000	-0.966252
2.066667	-0.964825
2.073333	-0.964417
2.080000	-0.964723
2.086667	-0.965029
2.093333	-0.966354
2.100000	-0.966863
2.106667	-0.965029
2.113333	-0.964825
2.120000	-0.965233
2.126667	-0.963093
2.133333	-0.966557
2.140000	-0.964927
2.146667	-0.964723
2.153333	-0.963093
2.160000	-0.963806
2.166667	-0.964621
2.173333	-0.964825
2.180000	-0.962583
2.186667	-0.962074
2.193333	-0.961870
2.200000	-0.961768
2.206667	-0.962074
2.213333	-0.962277
2.220000	-0.963908
2.226667	-0.963296
2.233333	-0.964112
2.240000	-0.964112
2.246667	-0.964417
2.253333	-0.963093
2.260000	-0.962991
2.266667	-0.964316
2.273333	-0.965233
2.280000	-0.962685
2.286667	-0.964621
2.293333	-0.964825
2.300000	-0.965233
2.306667	-0.966048
2.313333	-0.965538
2.320000	-0.966048
2.326667	-0.965640
2.333333	-0.965029
2.340000	-0.966048
2.346667	-0.964519
2.353333	-0.964519
2.360000	-0.966048
2.366667	-0.964825
2.373333	-0.965335
2.380000	-0.965640
2.386667	-0.964112
2.393333	-0.962481
2.400000	-0.964112
2.406667	-0.964417
2.413333	-0.963398
2.420000	-0.964621
2.426667	-0.962685
2.433333	-0.961972
2.440000	-0.962074
2.446667	-0.962991
2.453333	-0.964621
2.460000	-0.961972
2.466667	-0.962379
2.473333	-0.961768
2.480000	-0.962889
2.486667	-0.962685
2.493333	-0.963602
2.500000	-0.962889
2.506667	-0.964621
2.513333	-0.962583
2.520000	-0.964825
2.526667	-0.964316
2.533333	-0.965640
2.540000	-0.964112
2.546667	-0.963093
2.553333	-0.965946
2.560000	-0.962787
2.566667	-0.965946
2.573333	-0.967373
2.580000	-0.964621
2.586667	-0.966150
2.593333	-0.962583
2.600000	-0.965844
2.606667	-0.963806
2.613333	-0.964112
2.620000	-0.965538
2.626667	-0.964825
2.633333	-0.962991
2.640000	-0.964010
2.646667	-0.963602
2.653333	-0.962583
2.660000	-0.963602
2.666667	-0.964112
2.673333	-0.964316
2.680000	-0.965233
2.686667	-0.963398
2.693333	-0.964825
2.700000	-0.963296
2.706667	-0.964519
2.713333	-0.963602
2.720000	-0.964621
2.726667	-0.963806
2.733333	-0.962685
2.740000	-0.962481
2.746667	-0.964927
2.753333	-0.961564
2.760000	-0.964417
2.766667	-0.962787
2.773333	-0.963806
2.780000	-0.964112
2.786667	-0.966252
2.793333	-0.964214
2.800000	-0.962481
2.806667	-0.964010
2.813333	-0.964417
2.820000	-0.963093
2.826667	-0.963195
2.833333	-0.963398
2.840000	-0.963602
2.846667	-0.964825
2.853333	-0.965233
2.860000	-0.964723
2.866667	-0.964417
2.873333	-0.965436
2.880000	-0.964927
2.886667	-0.965640
2.893333	-0.965335
2.900000	-0.964927
2.906667	-0.962889
2.913333	-0.963806
2.920000	-0.962889
2.926667	-0.963296
2.933333	-0.962583
2.940000	-0.963500
2.946667	-0.964621
2.953333	-0.962991
2.960000	-0.962583
2.966667	-0.961666
2.973333	-0.962787
2.980000	-0.962481
2.986667	-0.961055
2.993333	-0.961360
3.000000	-0.963500
3.006667	-0.963195
3.013333	-0.963908
3.020000	-0.963195
3.026667	-0.966557
3.033333	-0.963908
3.040000	-0.963704
3.046667	-0.963602
3.053333	-0.964214
3.060000	-0.963806
3.066667	-0.964316
3.073333	-0.964417
3.080000	-0.962277
3.086667	-0.963500
3.093333	-0.963806
3.100000	-0.963195
3.106667	-0.964112
3.113333	-0.963093
3.120000	-0.962685
3.126667	-0.964214
3.133333	-0.961462
3.140000	-0.962176
3.146667	-0.964112
3.153333	-0.962379
3.160000	-0.960443
3.166667	-0.961564
3.173333	-0.962176
3.180000	-0.960239
3.186667	-0.961462
3.193333	-0.961972
3.200000	-0.960647
3.206667	-0.962991
3.213333	-0.963093
3.220000	-0.962176
3.226667	-0.961564
3.233333	-0.962379
3.240000	-0.961870
3.246667	-0.962481
3.253333	-0.961258
3.260000	-0.961870
3.266667	-0.960953
