0.946667	-0.961055	
0.953333	-0.962277	
0.96	-0.959017	
0.966667	-0.960647	
0.973333	-0.961156	
0.98	-0.960036	
0.986667	-0.959832	
0.993333	-0.960036	
1	-0.959526	
1.00667	-0.961055	
1.01333	-0.959322	
1.02	-0.956571	
1.02667	-0.959424	
1.03333	-0.958507	
1.04	-0.95759	
1.04667	-0.95922	
1.05333	-0.957997	
1.06	-0.957794	
1.06667	-0.957896	
1.07333	-0.958609	
1.08	-0.957997	
1.08667	-0.958303	
1.09333	-0.958201	
1.1	-0.958609	
1.10667	-0.957692	
1.11333	-0.959934	
1.12	-0.959017	
1.12667	-0.96136	
1.13333	-0.959118	
1.14	-0.959526	
1.14667	-0.960137	
1.15333	-0.959934	
1.16	-0.958813	
1.16667	-0.961156	
1.17333	-0.95922	
1.18	-0.960545	
1.18667	-0.958813	
1.19333	-0.958507	
1.2	-0.959526	
1.20667	-0.958507	
1.21333	-0.958507	
1.22	-0.956673	
1.22667	-0.957386	
1.23333	-0.956367	
1.24	-0.957997	
1.24667	-0.958201	
1.25333	-0.955654	
1.26	-0.95759	
1.26667	-0.957997	
1.27333	-0.95759	
1.28	-0.95759	
1.28667	-0.958609	
1.29333	-0.955959	
1.3	-0.955959	
1.30667	-0.958303	
1.31333	-0.955042	
1.32	-0.956163	
1.32667	-0.956571	
1.33333	-0.957488	
1.34	-0.956673	
1.34667	-0.954533	
1.35333	-0.955144	
1.36	-0.953819	
1.36667	-0.955246	
1.37333	-0.955552	
1.38	-0.954023	
1.38667	-0.955246	
1.39333	-0.953921	
1.4	-0.954023	
1.40667	-0.953819	
1.41333	-0.954838	
1.42	-0.953514	
1.42667	-0.952698	
1.43333	-0.953921	
1.44	-0.953514	
1.44667	-0.951985	
1.45333	-0.952597	
1.46	-0.950355	
1.46667	-0.951781	
1.47333	-0.950558	
1.48	-0.953819	
1.48667	-0.951374	
1.49333	-0.95117	
1.5	-0.950457	
1.50667	-0.947501	
1.51333	-0.948215	
1.52	-0.947807	
1.52667	-0.949234	
1.53333	-0.94689	
1.54	-0.944342	
1.54667	-0.94689	
1.55333	-0.947196	
1.56	-0.945565	
1.56667	-0.945158	
1.57333	-0.944444	
1.58	-0.945565	
1.58667	-0.945871	
1.59333	-0.943629	
1.6	-0.945871	
1.60667	-0.943935	
1.61333	-0.945973	
1.62	-0.944648	
1.62667	-0.943629	
1.63333	-0.944648	
1.64	-0.943833	
1.64667	-0.94475	
1.65333	-0.942916	
1.66	-0.941285	
1.66667	-0.944139	
1.67333	-0.944342	
1.68	-0.941897	
1.68667	-0.941591	
1.69333	-0.941489	
1.7	-0.941387	
1.70667	-0.941183	
1.71333	-0.941081	
1.72	-0.941693	
1.72667	-0.940572	
1.73333	-0.93833	
1.74	-0.941897	
1.74667	-0.941081	
1.75333	-0.942202	
1.76	-0.940164	
1.76667	-0.944546	
1.77333	-0.940572	
1.78	-0.941897	
1.78667	-0.943731	
1.79333	-0.945259	
1.8	-0.944037	
1.80667	-0.945565	
1.81333	-0.945565	
1.82	-0.94638	
1.82667	-0.947603	
1.83333	-0.946177	
1.84	-0.949947	
1.84667	-0.949947	
1.85333	-0.950762	
1.86	-0.952698	
1.86667	-0.955246	
1.87333	-0.956469	
1.88	-0.958201	
1.88667	-0.958711	
1.89333	-0.962277	
1.9	-0.962379	
1.90667	-0.961462	
1.91333	-0.964214	
1.92	-0.965233	
1.92667	-0.968799	
1.93333	-0.968595	
1.94	-0.97206	
1.94667	-0.975015	
1.95333	-0.976034	
1.96	-0.978073	
1.96667	-0.982047	
1.97333	-0.985002	
1.98	-0.986123	
1.98667	-0.988467	
1.99333	-0.992747	
2	-0.994377	
2.00667	-0.998555	
2.01333	-0.99937	
2.02	-1.00202	
2.02667	-1.00345	
2.03333	-1.0062	
2.04	-1.00997	
2.04667	-1.00997	
2.05333	-1.01547	
2.06	-1.01832	
2.06667	-1.02383	
2.07333	-1.02648	
2.08	-1.03188	
2.08667	-1.03799	
2.09333	-1.04186	
2.1	-1.04451	
2.10667	-1.05063	
2.11333	-1.05348	
2.12	-1.05705	
2.12667	-1.06337	
2.13333	-1.06928	
2.14	-1.07508	
2.14667	-1.08038	
2.15333	-1.08324	
2.16	-1.08426	
2.16667	-1.08619	
2.17333	-1.08925	
2.18	-1.09057	
2.18667	-1.09547	
2.19333	-1.09893	
2.2	-1.09995	
2.20667	-1.10484	
2.21333	-1.10372	
2.22	-1.10576	
2.22667	-1.10882	
2.23333	-1.10994	
2.24	-1.11299	
2.24667	-1.11096	
2.25333	-1.11615	
2.26	-1.11422	
2.26667	-1.1131	
2.27333	-1.11422	
2.28	-1.1134	
2.28667	-1.11299	
2.29333	-1.11401	
2.3	-1.11106	
2.30667	-1.11085	
2.31333	-1.11065	
2.32	-1.10413	
2.32667	-1.10474	
2.33333	-1.10178	
2.34	-1.09862	
2.34667	-1.09333	
2.35333	-1.08528	
2.36	-1.08212	
2.36667	-1.07784	
2.37333	-1.06663	
2.38	-1.0599	
2.38667	-1.05063	
2.39333	-1.04156	
2.4	-1.03249	
2.40667	-1.0171	
2.41333	-1.00712	
2.42	-1.00141	
2.42667	-0.992747	
2.43333	-0.986531	
2.44	-0.978786	
2.44667	-0.968799	
2.45333	-0.960036	
2.46	-0.953004	
2.46667	-0.940572	
2.47333	-0.925592	
2.48	-0.91265	
2.48667	-0.900829	
2.49333	-0.892881	
2.5	-0.883506	
2.50667	-0.873213	
2.51333	-0.863227	
2.52	-0.853648	
2.52667	-0.842948	
2.53333	-0.831535	
2.54	-0.819816	
2.54667	-0.809218	
2.55333	-0.803409	
2.56	-0.798314	
2.56667	-0.794034	
2.57333	-0.787207	
2.58	-0.780175	
2.58667	-0.776609	
2.59333	-0.767743	
2.6	-0.762852	
2.60667	-0.756941	
2.61333	-0.754801	
2.62	-0.747057	
2.62667	-0.744305	
2.63333	-0.740127	
2.64	-0.736255	
2.64667	-0.734319	
2.65333	-0.730854	
2.66	-0.731261	
2.66667	-0.733401	
2.67333	-0.732077	
2.68	-0.73656	
2.68667	-0.736255	
2.69333	-0.739618	
2.7	-0.742675	
2.70667	-0.743898	
2.71333	-0.748178	
2.72	-0.750725	
2.72667	-0.756024	
2.73333	-0.758877	
2.74	-0.765094	
2.74667	-0.774265	
2.75333	-0.780175	
2.76	-0.786595	
2.76667	-0.792709	
2.77333	-0.800964	
2.78	-0.805957	
2.78667	-0.812785	
2.79333	-0.82216	
2.8	-0.832554	
2.80667	-0.840095	
2.81333	-0.846617	
2.82	-0.856196	
2.82667	-0.862921	
2.83333	-0.867711	
2.84	-0.874946	
2.84667	-0.877697	
2.85333	-0.884932	
2.86	-0.892983	
2.86667	-0.897569	
2.87333	-0.907453	
2.88	-0.917236	
2.88667	-0.925083	
2.89333	-0.930993	
2.9	-0.937617	
2.90667	-0.948928	
2.91333	-0.952495	
2.92	-0.964112	
2.92667	-0.968494	
2.93333	-0.97471	
2.94	-0.984187	
2.94667	-0.989791	
2.95333	-0.996313	
2.96	-0.999269	
2.96667	-1.00273	
2.97333	-1.00569	
2.98	-1.00864	
2.98667	-1.0116	
2.99333	-1.01792	
3	-1.01975	
3.00667	-1.02729	
3.01333	-1.03127	
3.02	-1.03453	
3.02667	-1.03657	
3.03333	-1.03758	
3.04	-1.04135	
3.04667	-1.0436	
3.05333	-1.04349	
3.06	-1.04676	
3.06667	-1.04747	
3.07333	-1.05002	
3.08	-1.05002	
3.08667	-1.05022	
3.09333	-1.05318	
3.1	-1.05165	
3.10667	-1.0547	
3.11333	-1.0545	
3.12	-1.05124	
3.12667	-1.05338	
3.13333	-1.05379	
3.14	-1.05287	
3.14667	-1.05114	
3.15333	-1.05053	
3.16	-1.05093	
3.16667	-1.0489	
3.17333	-1.04635	
3.18	-1.04594	
3.18667	-1.04411	
3.19333	-1.04135	
3.2	-1.03952	
3.20667	-1.03616	
3.21333	-1.03463	
3.22	-1.03096	
3.22667	-1.02923	
3.23333	-1.03065	
3.24	-1.02953	
3.24667	-1.02576	
3.25333	-1.02862	
3.26	-1.02342	
3.26667	-1.02444	
3.27333	-1.02077	
3.28	-1.01832	
3.28667	-1.01669	
3.29333	-1.01517	
3.3	-1.01782	
3.30667	-1.01496	
3.31333	-1.01313	
3.32	-1.01089	
3.32667	-1.00976	
3.33333	-1.00844	
3.34	-1.00762	
3.34667	-1.00824	
3.35333	-1.00548	
3.36	-1.00701	
3.36667	-1.00345	
3.37333	-1.00202	
3.38	-1.00406	
3.38667	-1.00039	
3.39333	-0.999982	
3.4	-0.999778	
3.40667	-0.99774	
3.41333	-0.996211	
3.42	-0.997638	
3.42667	-0.992339	
3.43333	-0.991422	
3.44	-0.990097	
3.44667	-0.986836	
3.45333	-0.986021	
3.46	-0.98327	
3.46667	-0.981945	
3.47333	-0.979193	
3.48	-0.976748	
3.48667	-0.975729	
3.49333	-0.976238	
3.5	-0.973691	
3.50667	-0.973283	
3.51333	-0.970837	
3.52	-0.968595	
3.52667	-0.966455	
3.53333	-0.965029	
3.54	-0.961666	
3.54667	-0.959017	
3.55333	-0.959118	
3.56	-0.957488	
3.56667	-0.956673	
3.57333	-0.954533	
3.58	-0.953412	
3.58667	-0.952087	
3.59333	-0.950558	
3.6	-0.947603	
3.60667	-0.945769	
3.61333	-0.944648	
3.62	-0.943935	
3.62667	-0.942508	
3.63333	-0.942712	
3.64	-0.942406	
3.64667	-0.941795	
3.65333	-0.938432	
3.66	-0.936292	
3.66667	-0.937617	
3.67333	-0.934661	
3.68	-0.935375	
3.68667	-0.933031	
3.69333	-0.932012	
3.7	-0.929464	
3.70667	-0.928751	
3.71333	-0.928038	
3.72	-0.926407	
3.72667	-0.925083	
3.73333	-0.925083	
3.74	-0.922943	
3.74667	-0.922943	
3.75333	-0.921516	
3.76	-0.92121	
3.76667	-0.920803	
3.77333	-0.921312	
3.78	-0.921822	
3.78667	-0.920191	
3.79333	-0.921006	
3.8	-0.919478	
3.80667	-0.92172	
3.81333	-0.920599	
3.82	-0.922127	
3.82667	-0.923044	
3.83333	-0.921822	
3.84	-0.922739	
3.84667	-0.922433	
3.85333	-0.923146	
3.86	-0.922637	
3.86667	-0.928547	
3.87333	-0.925694	
3.88	-0.925083	
3.88667	-0.927121	
3.89333	-0.929668	
3.9	-0.928649	
3.90667	-0.929974	
3.91333	-0.929057	
3.92	-0.929464	
3.92667	-0.928343	
3.93333	-0.931299	
3.94	-0.931706	
3.94667	-0.933337	
3.95333	-0.93405	
3.96	-0.933439	
3.96667	-0.933235	
3.97333	-0.934967	
3.98	-0.939145	
3.98667	-0.937617	
3.99333	-0.942814	
4	-0.942916	
4.00667	-0.944342	
4.01333	-0.946279	
4.02	-0.945973	
4.02667	-0.94903	
4.03333	-0.949947	
4.04	-0.950457	
4.04667	-0.952291	
4.05333	-0.951272	
4.06	-0.954533	
4.06667	-0.955348	
4.07333	-0.958915	
4.08	-0.957997	
4.08667	-0.95922	
4.09333	-0.959628	
4.1	-0.960137	
4.10667	-0.961258	
4.11333	-0.962685	
4.12	-0.964519	
4.12667	-0.963195	
4.13333	-0.966354	
4.14	-0.968086	
4.14667	-0.969818	
4.15333	-0.968595	
4.16	-0.970735	
4.16667	-0.971551	
4.17333	-0.970837	
4.18	-0.972468	
4.18667	-0.971653	
4.19333	-0.974914	
4.2	-0.972264	
4.20667	-0.974914	
4.21333	-0.976238	
4.22	-0.978786	
4.22667	-0.978378	
4.23333	-0.981333	
4.24	-0.981232	
4.24667	-0.98113	
4.25333	-0.981639	
4.26	-0.984187	
4.26667	-0.983779	
4.27333	-0.985002	
4.28	-0.985613	
4.28667	-0.985206	
4.29333	-0.989282	
4.3	-0.986938	
4.30667	-0.988059	
4.31333	-0.988874	
4.32	-0.99183	
4.32667	-0.99132	
4.33333	-0.991422	
4.34	-0.992339	
4.34667	-0.992237	
4.35333	-0.993052	
4.36	-0.993256	
4.36667	-0.993154	
4.37333	-0.993766	
4.38	-0.994887	
4.38667	-0.994683	
4.39333	-0.993664	
4.4	-0.992339	
4.40667	-0.993358	
4.41333	-0.993766	
4.42	-0.993766	
4.42667	-0.991931	
4.43333	-0.99081	
4.44	-0.990912	
4.44667	-0.991116	
4.45333	-0.989282	
4.46	-0.988976	
4.46667	-0.986021	
4.47333	-0.98755	
4.48	-0.986734	
4.48667	-0.986429	
4.49333	-0.985104	
4.5	-0.984492	
4.50667	-0.983779	
4.51333	-0.980722	
4.52	-0.983473	
4.52667	-0.980416	
4.53333	-0.978888	
4.54	-0.977257	
4.54667	-0.975015	
4.55333	-0.976238	
4.56	-0.975525	
4.56667	-0.975627	
4.57333	-0.973691	
4.58	-0.973589	
4.58667	-0.972162	
4.59333	-0.972468	
4.6	-0.970226	
4.60667	-0.970735	
4.61333	-0.968086	
4.62	-0.96992	
4.62667	-0.964825	
4.63333	-0.964825	
4.64	-0.962277	
4.64667	-0.96136	
4.65333	-0.96136	
4.66	-0.958813	
4.66667	-0.95759	
4.67333	-0.95708	
4.68	-0.956469	
4.68667	-0.955042	
4.69333	-0.956061	
4.7	-0.954533	
4.70667	-0.955654	
4.71333	-0.954329	
4.72	-0.955348	
4.72667	-0.951578	
4.73333	-0.952902	
4.74	-0.951272	
4.74667	-0.952495	
4.75333	-0.950355	
4.76	-0.950151	
4.76667	-0.948724	
4.77333	-0.950151	
4.78	-0.949438	
4.78667	-0.949336	
4.79333	-0.947094	
4.8	-0.948928	
4.80667	-0.949641	
4.81333	-0.948419	
4.82	-0.949845	
4.82667	-0.948011	
4.83333	-0.948826	
4.84	-0.949336	
4.84667	-0.946686	
4.85333	-0.950864	
4.86	-0.949641	
4.86667	-0.949641	
4.87333	-0.948011	
4.88	-0.948928	
4.88667	-0.948317	
4.89333	-0.948215	
4.9	-0.950049	
4.90667	-0.949845	
4.91333	-0.948113	
4.92	-0.948826	
4.92667	-0.948113	
4.93333	-0.94903	
4.94	-0.948215	
4.94667	-0.946279	
4.95333	-0.948317	
4.96	-0.94638	
4.96667	-0.946992	
4.97333	-0.947501	
4.98	-0.949234	
4.98667	-0.948113	
4.99333	-0.948113	
5	-0.946788	
5.00667	-0.947807	
5.01333	-0.94638	
5.02	-0.947807	
5.02667	-0.948724	
5.03333	-0.948419	
5.04	-0.949641	
5.04667	-0.950049	
5.05333	-0.948622	
5.06	-0.949234	
5.06667	-0.949336	
5.07333	-0.9528	
5.08	-0.950864	
5.08667	-0.952189	
5.09333	-0.952597	
5.1	-0.95331	
5.10667	-0.951883	
5.11333	-0.952495	
5.12	-0.950762	
5.12667	-0.951781	
5.13333	-0.950558	
5.14	-0.951272	
5.14667	-0.951883	
5.15333	-0.950966	
5.16	-0.952291	
5.16667	-0.953514	
5.17333	-0.952393	
5.18	-0.951883	
5.18667	-0.952291	
5.19333	-0.952698	
5.2	-0.952291	
5.20667	-0.955246	
5.21333	-0.952087	
5.22	-0.954737	
5.22667	-0.956469	
5.23333	-0.95545	
5.24	-0.954838	
5.24667	-0.957386	
5.25333	-0.954431	
5.26	-0.955654	
5.26667	-0.957182	
5.27333	-0.956775	
5.28	-0.954838	
5.28667	-0.959118	
5.29333	-0.958405	
5.3	-0.957488	
5.30667	-0.956775	
5.31333	-0.960036	
5.32	-0.959832	
5.32667	-0.959118	
5.33333	-0.960647	
5.34	-0.961462	
5.34667	-0.959017	
5.35333	-0.961564	
5.36	-0.959832	
5.36667	-0.96187	
5.37333	-0.961972	
5.38	-0.962889	
5.38667	-0.963296	
5.39333	-0.961055	
5.4	-0.965131	
5.40667	-0.962991	
5.41333	-0.965436	
5.42	-0.965131	
5.42667	-0.966048	
5.43333	-0.96778	
5.44	-0.966252	
5.44667	-0.965233	
5.45333	-0.966965	
5.46	-0.96778	
5.46667	-0.968595	
5.47333	-0.966965	
5.48	-0.966965	
5.48667	-0.967882	
5.49333	-0.969105	
5.5	-0.970735	
5.50667	-0.970328	
5.51333	-0.969105	
5.52	-0.968901	
5.52667	-0.971856	
5.53333	-0.970022	
5.54	-0.970532	
5.54667	-0.971245	
5.55333	-0.973996	
5.56	-0.973181	
5.56667	-0.971958	
5.57333	-0.971551	
5.58	-0.971856	
5.58667	-0.971449	
5.59333	-0.972774	
5.6	-0.97206	
5.60667	-0.971041	
5.61333	-0.971958	
5.62	-0.97043	
5.62667	-0.970634	
5.63333	-0.970328	
5.64	-0.969207	
5.64667	-0.969818	
5.65333	-0.968086	
5.66	-0.968392	
5.66667	-0.967984	
5.67333	-0.966965	
5.68	-0.965946	
5.68667	-0.967373	
5.69333	-0.964112	
5.7	-0.964621	
5.70667	-0.964621	
5.71333	-0.964214	
5.72	-0.96564	
5.72667	-0.964723	
5.73333	-0.964519	
5.74	-0.964316	
5.74667	-0.962379	
5.75333	-0.964112	
5.76	-0.962889	
5.76667	-0.962991	
5.77333	-0.96187	
5.78	-0.961258	
5.78667	-0.962991	
5.79333	-0.960239	
5.8	-0.962583	
5.80667	-0.961564	
5.81333	-0.962481	
5.82	-0.961972	
5.82667	-0.960036	
5.83333	-0.960443	
5.84	-0.961258	
5.84667	-0.959832	
5.85333	-0.959118	
5.86	-0.959424	
5.86667	-0.957488	
5.87333	-0.957692	
5.88	-0.959424	
5.88667	-0.95759	
5.89333	-0.958507	
5.9	-0.957896	
5.90667	-0.95759	
5.91333	-0.957692	
5.92	-0.959424	
5.92667	-0.958099	
5.93333	-0.956265	
5.94	-0.957794	
5.94667	-0.958813	
5.95333	-0.958303	
5.96	-0.957488	
5.96667	-0.956775	
5.97333	-0.957997	
5.98	-0.958609	
5.98667	-0.957997	
5.99333	-0.960851	
6	-0.958915	
6.00667	-0.959017	
6.01333	-0.958711	
6.02	-0.958711	
6.02667	-0.960749	
6.03333	-0.959424	
6.04	-0.960036	
6.04667	-0.959424	
6.05333	-0.960749	
6.06	-0.961156	
6.06667	-0.961768	
6.07333	-0.96187	
6.08	-0.962583	
6.08667	-0.963195	
6.09333	-0.964112	
6.1	-0.962787	
6.10667	-0.964723	
6.11333	-0.965538	
6.12	-0.9635	
6.12667	-0.964214	
6.13333	-0.963093	
6.14	-0.9635	
6.14667	-0.964316	
6.15333	-0.962583	
6.16	-0.964112	
6.16667	-0.965946	
6.17333	-0.963704	
6.18	-0.963908	
6.18667	-0.962889	
6.19333	-0.962176	
6.2	-0.964112	
6.20667	-0.963602	
6.21333	-0.964417	
6.22	-0.964214	
6.22667	-0.964723	
6.23333	-0.965436	
6.24	-0.964621	
6.24667	-0.967576	
6.25333	-0.964927	
6.26	-0.966048	
6.26667	-0.964927	
6.27333	-0.964825	
6.28	-0.966048	
6.28667	-0.96401	
6.29333	-0.964927	
6.3	-0.963806	
6.30667	-0.964927	
6.31333	-0.963908	
6.32	-0.96401	
6.32667	-0.96136	
6.33333	-0.963908	
6.34	-0.960341	
6.34667	-0.961462	
6.35333	-0.962481	
6.36	-0.962583	
6.36667	-0.95973	
6.37333	-0.957997	
6.38	-0.957284	
6.38667	-0.960239	
6.39333	-0.958915	
6.4	-0.958609	
6.40667	-0.958303	
6.41333	-0.955042	
6.42	-0.954838	
6.42667	-0.955246	
6.43333	-0.955857	
6.44	-0.955042	
6.44667	-0.953208	
6.45333	-0.955348	
6.46	-0.954125	
6.46667	-0.955042	
6.47333	-0.954023	
6.48	-0.954838	
6.48667	-0.955348	
6.49333	-0.954125	
6.5	-0.953412	
6.50667	-0.953921	
6.51333	-0.9528	
6.52	-0.954431	
6.52667	-0.955959	
6.53333	-0.953106	
6.54	-0.954023	
6.54667	-0.955246	
6.55333	-0.955552	
6.56	-0.953514	
6.56667	-0.955144	
6.57333	-0.95494	
6.58	-0.958609	
6.58667	-0.956673	
6.59333	-0.955756	
6.6	-0.957488	
6.60667	-0.959017	
6.61333	-0.959017	
6.62	-0.958915	
6.62667	-0.958813	
6.63333	-0.958711	
6.64	-0.959424	
6.64667	-0.960647	
6.65333	-0.960239	
6.66	-0.959526	
6.66667	-0.960341	
6.67333	-0.961055	
6.68	-0.961972	
6.68667	-0.961462	
6.69333	-0.961156	
6.7	-0.962176	
6.70667	-0.963398	
6.71333	-0.962889	
6.72	-0.964417	
6.72667	-0.963398	
6.73333	-0.964112	
6.74	-0.965233	
6.74667	-0.965029	
6.75333	-0.967984	
6.76	-0.967373	
6.76667	-0.967576	
6.77333	-0.96829	
6.78	-0.969818	
6.78667	-0.968799	
6.79333	-0.967882	
6.8	-0.967882	
6.80667	-0.972264	
6.81333	-0.969818	
6.82	-0.971856	
6.82667	-0.969411	
6.83333	-0.970939	
6.84	-0.969716	
6.84667	-0.96992	
6.85333	-0.970939	
6.86	-0.967984	
6.86667	-0.970939	
6.87333	-0.971143	
6.88	-0.968901	
6.88667	-0.968494	
6.89333	-0.967067	
6.9	-0.967169	
6.90667	-0.967984	
6.91333	-0.967067	
6.92	-0.965946	
6.92667	-0.966761	
6.93333	-0.966659	
6.94	-0.965742	
6.94667	-0.966557	
6.95333	-0.965335	
6.96	-0.96615	
6.96667	-0.965029	
6.97333	-0.967882	
6.98	-0.9635	
6.98667	-0.965029	
6.99333	-0.964927	
7	-0.966252	
7.00667	-0.964214	
7.01333	-0.963908	
7.02	-0.965029	
7.02667	-0.96401	
7.03333	-0.963093	
7.04	-0.964214	
7.04667	-0.963195	
7.05333	-0.961258	
7.06	-0.962787	
7.06667	-0.959628	
7.07333	-0.963093	
7.08	-0.95973	
7.08667	-0.961666	
7.09333	-0.962379	
7.1	-0.961666	
7.10667	-0.959628	
7.11333	-0.961258	
7.12	-0.961055	
7.12667	-0.960953	
7.13333	-0.960137	
7.14	-0.958405	
7.14667	-0.958609	
7.15333	-0.95922	
7.16	-0.958303	
7.16667	-0.958303	
7.17333	-0.95922	
7.18	-0.95759	
7.18667	-0.959017	
7.19333	-0.958711	
7.2	-0.956775	
7.20667	-0.956775	
7.21333	-0.957284	
7.22	-0.955144	
7.22667	-0.956673	
7.23333	-0.956978	
7.24	-0.956571	
7.24667	-0.956978	
7.25333	-0.95922	
7.26	-0.956775	
7.26667	-0.96136	
7.27333	-0.960341	
7.28	-0.958507	
7.28667	-0.956775	
7.29333	-0.958915	
7.3	-0.96136	
7.30667	-0.960137	
7.31333	-0.960647	
7.32	-0.958711	
7.32667	-0.959628	
7.33333	-0.960443	
7.34	-0.959424	
7.34667	-0.960137	
7.35333	-0.959424	
7.36	-0.958303	
7.36667	-0.957997	
7.37333	-0.957284	
7.38	-0.958099	
7.38667	-0.957284	
7.39333	-0.95759	
7.4	-0.957284	
7.40667	-0.956978	
7.41333	-0.957488	
7.42	-0.957997	
7.42667	-0.956673	
7.43333	-0.956775	
7.44	-0.95759	
7.44667	-0.956469	
7.45333	-0.959322	
7.46	-0.959118	
7.46667	-0.957692	
7.47333	-0.957896	
7.48	-0.959017	
7.48667	-0.957692	
7.49333	-0.959526	
7.5	-0.95922	
7.50667	-0.959118	
7.51333	-0.960443	
7.52	-0.960647	
7.52667	-0.959628	
7.53333	-0.960341	
7.54	-0.959017	
7.54667	-0.959118	
7.55333	-0.95973	
7.56	-0.959322	
7.56667	-0.959017	
7.57333	-0.959424	
7.58	-0.958711	
7.58667	-0.958711	
7.59333	-0.956978	
7.6	-0.95759	
7.60667	-0.957284	
7.61333	-0.956469	
7.62	-0.959017	
7.62667	-0.958405	
7.63333	-0.956673	
7.64	-0.959628	
7.64667	-0.957182	
7.65333	-0.958201	
7.66	-0.956877	
7.66667	-0.957284	
7.67333	-0.958711	
7.68	-0.957997	
7.68667	-0.958609	
7.69333	-0.958915	
7.7	-0.95922	
7.70667	-0.957284	
7.71333	-0.956877	
7.72	-0.957692	
7.72667	-0.957386	
7.73333	-0.959526	
7.74	-0.958915	
7.74667	-0.958915	
7.75333	-0.958507	
7.76	-0.957794	
7.76667	-0.960036	
7.77333	-0.958507	
7.78	-0.957896	
7.78667	-0.959526	
7.79333	-0.961462	
7.8	-0.959424	
7.80667	-0.960036	
7.81333	-0.961564	
7.82	-0.962991	
7.82667	-0.961564	
7.83333	-0.963195	
7.84	-0.962379	
7.84667	-0.962787	
7.85333	-0.962685	
7.86	-0.963806	
7.86667	-0.963093	
7.87333	-0.9635	
7.88	-0.962991	
7.88667	-0.964825	
7.89333	-0.965131	
7.9	-0.964417	
7.90667	-0.965335	
7.91333	-0.965131	
7.92	-0.965436	
7.92667	-0.964927	
7.93333	-0.9635	
7.94	-0.964825	
7.94667	-0.965233	
7.95333	-0.964927	
7.96	-0.967882	
7.96667	-0.965538	
7.97333	-0.967678	
7.98	-0.965335	
7.98667	-0.967678	
