-0.000000	-0.960953
0.033333	-0.964214
0.066667	-0.961768
0.100000	-0.962176
0.133333	-0.962787
0.166667	-0.962583
0.200000	-0.962277
0.233333	-0.962277
0.266667	-0.960545
0.300000	-0.961156
0.333333	-0.961360
0.366667	-0.962481
0.400000	-0.960239
0.433333	-0.961666
0.466667	-0.962991
0.500000	-0.960036
0.533333	-0.960239
0.566667	-0.962481
0.600000	-0.961156
0.633333	-0.961768
0.666667	-0.961360
0.700000	-0.960036
0.733333	-0.961564
0.766667	-0.961564
0.800000	-0.962787
0.833333	-0.961870
0.866667	-0.962481
0.900000	-0.961972
0.933333	-0.961360
0.966667	-0.960545
1.000000	-0.962787
1.033333	-0.960851
1.066667	-0.964112
1.100000	-0.962685
1.133333	-0.964519
1.166667	-0.961156
1.200000	-0.964010
1.233333	-0.964723
1.266667	-0.964621
1.300000	-0.964417
1.333333	-0.962176
1.366667	-0.963806
1.400000	-0.962889
1.433333	-0.964214
1.466667	-0.964010
1.500000	-0.964723
1.533333	-0.964723
1.566667	-0.964519
1.600000	-0.963195
1.633333	-0.963398
1.666667	-0.963296
1.700000	-0.964112
1.733333	-0.963398
1.766667	-0.962787
1.800000	-0.964010
1.833333	-0.963296
1.866667	-0.963908
1.900000	-0.961870
1.933333	-0.960545
1.966667	-0.962991
2.000000	-0.962583
2.033333	-0.963093
2.066667	-0.961258
2.100000	-0.959832
2.133333	-0.959934
2.166667	-0.959832
2.200000	-0.963093
2.233333	-0.961768
2.266667	-0.960749
2.300000	-0.962889
2.333333	-0.962685
2.366667	-0.962685
2.400000	-0.964621
2.433333	-0.967373
2.466667	-0.967882
2.500000	-0.971245
2.533333	-0.970735
2.566667	-0.972977
2.600000	-0.975729
2.633333	-0.976646
2.666667	-0.977461
2.700000	-0.980518
2.733333	-0.980620
2.766667	-0.983270
2.800000	-0.980314
2.833333	-0.980620
2.866667	-0.978786
2.900000	-0.977971
2.933333	-0.973691
2.966667	-0.970022
3.000000	-0.964621
3.033333	-0.960749
3.066667	-0.958609
3.100000	-0.955450
3.133333	-0.951272
3.166667	-0.947705
3.200000	-0.942304
3.233333	-0.940062
3.266667	-0.937515
3.300000	-0.938330
3.333333	-0.938432
3.366667	-0.941591
3.400000	-0.944444
3.433333	-0.946380
3.466667	-0.950762
3.500000	-0.954329
3.533333	-0.956469
3.566667	-0.960036
3.600000	-0.960851
3.633333	-0.962685
3.666667	-0.963195
3.700000	-0.962889
3.733333	-0.963296
3.766667	-0.964927
3.800000	-0.961258
3.833333	-0.964519
3.866667	-0.961360
3.900000	-0.961055
3.933333	-0.964417
3.966667	-0.963908
4.000000	-0.965844
4.033333	-0.967882
4.066667	-0.969003
4.100000	-0.969818
4.133333	-0.972060
4.166667	-0.972264
4.200000	-0.972060
4.233333	-0.970939
4.266667	-0.972672
4.300000	-0.971449
4.333333	-0.969411
4.366667	-0.968697
4.400000	-0.965436
4.433333	-0.967576
4.466667	-0.964316
4.500000	-0.963908
4.533333	-0.961258
4.566667	-0.959832
4.600000	-0.960749
4.633333	-0.955959
4.666667	-0.957182
4.700000	-0.955246
4.733333	-0.956265
4.766667	-0.956265
4.800000	-0.956061
4.833333	-0.955654
4.866667	-0.954533
4.900000	-0.955450
4.933333	-0.957080
4.966667	-0.957590
