			-0.024055911	-0.0354047
			-0.024055411	-0.0386045
			-0.024054911	-0.0386045
			-0.024054411	-0.0386045
			-0.024053911	-0.0370046
			-0.024053411	-0.0370046
			-0.024052911	-0.0354047
			-0.024052411	-0.0354047
			-0.024051911	-0.0386045
			-0.024051411	-0.0370046
			-0.024050911	-0.0370046
			-0.024050411	-0.0386045
			-0.024049911	-0.0370046
			-0.024049411	-0.0370046
			-0.024048911	-0.0418044
			-0.024048411	-0.0386045
			-0.024047911	-0.0370046
			-0.024047411	-0.0386045
			-0.024046911	-0.0338047
			-0.024046411	-0.0402045
			-0.024045911	-0.0386045
			-0.024045411	-0.0402045
			-0.024044911	-0.0354047
			-0.024044411	-0.0402045
			-0.024043911	-0.0322048
			-0.024043411	-0.0354047
			-0.024042911	-0.0370046
			-0.024042411	-0.0370046
			-0.024041911	-0.0386045
			-0.024041411	-0.0386045
			-0.024040911	-0.0338047
			-0.024040411	-0.0338047
			-0.024039911	-0.0370046
			-0.024039411	-0.0354047
			-0.024038911	-0.0354047
			-0.024038411	-0.0402045
			-0.024037911	-0.0370046
			-0.024037411	-0.0370046
			-0.024036911	-0.0386045
			-0.024036411	-0.0386045
			-0.024035911	-0.0386045
			-0.024035411	-0.0354047
			-0.024034911	-0.0354047
			-0.024034411	-0.0354047
			-0.024033911	-0.0370046
			-0.024033411	-0.0338047
			-0.024032911	-0.0354047
			-0.024032411	-0.0370046
			-0.024031911	-0.0354047
			-0.024031411	-0.0386045
			-0.024030911	-0.0386045
			-0.024030411	-0.0354047
			-0.024029911	-0.0354047
			-0.024029411	-0.0386045
			-0.024028911	-0.0354047
			-0.024028411	-0.0354047
			-0.024027911	-0.0402045
			-0.024027411	-0.0322048
			-0.024026911	-0.0386045
			-0.024026411	-0.0402045
			-0.024025911	-0.0370046
			-0.024025411	-0.0386045
			-0.024024911	-0.0402045
			-0.024024411	-0.0370046
			-0.024023911	-0.0370046
			-0.024023411	-0.0354047
			-0.024022911	-0.0322048
			-0.024022411	-0.0386045
			-0.024021911	-0.0418044
			-0.024021411	-0.0386045
			-0.024020911	-0.0386045
			-0.024020411	-0.0386045
			-0.024019911	-0.0354047
			-0.024019411	-0.0370046
			-0.024018911	-0.0370046
			-0.024018411	-0.0370046
			-0.024017911	-0.0370046
			-0.024017411	-0.0338047
			-0.024016911	-0.0386045
			-0.024016411	-0.0370046
			-0.024015911	-0.0386045
			-0.024015411	-0.0338047
			-0.024014911	-0.0338047
			-0.024014411	-0.0402045
			-0.024013911	-0.0354047
			-0.024013411	-0.0386045
			-0.024012911	-0.0386045
			-0.024012411	-0.0370046
			-0.024011911	-0.0386045
			-0.024011411	-0.0386045
			-0.024010911	-0.0370046
			-0.024010411	-0.0338047
			-0.024009911	-0.0386045
			-0.024009411	-0.0370046
			-0.024008911	-0.0354047
			-0.024008411	-0.0370046
			-0.024007911	-0.0370046
			-0.024007411	-0.0386045
			-0.024006911	-0.0386045
			-0.024006411	-0.0370046
			-0.024005911	-0.0370046
			-0.024005411	-0.0402045
			-0.024004911	-0.0354047
			-0.024004411	-0.0402045
			-0.024003911	-0.0386045
			-0.024003411	-0.0370046
			-0.024002911	-0.0354047
			-0.024002411	-0.0402045
			-0.024001911	-0.0354047
			-0.024001411	-0.0386045
			-0.024000911	-0.0386045
			-0.024000411	-0.0370046
			-0.023999911	-0.0386045
			-0.023999411	-0.0354047
			-0.023998911	-0.0370046
			-0.023998411	-0.0386045
			-0.023997911	-0.0402045
			-0.023997411	-0.0386045
			-0.023996911	-0.0370046
			-0.023996411	-0.0386045
			-0.023995911	-0.0370046
			-0.023995411	-0.0370046
			-0.023994911	-0.0386045
			-0.023994411	-0.0354047
			-0.023993911	-0.0386045
			-0.023993411	-0.0386045
			-0.023992911	-0.0370046
			-0.023992411	-0.0370046
			-0.023991911	-0.0402045
			-0.023991411	-0.0354047
			-0.023990911	-0.0418044
			-0.023990411	-0.0402045
			-0.023989911	-0.0370046
			-0.023989411	-0.0370046
			-0.023988911	-0.0386045
			-0.023988411	-0.0386045
			-0.023987911	-0.0370046
			-0.023987411	-0.0386045
			-0.023986911	-0.0338047
			-0.023986411	-0.0386045
			-0.023985911	-0.0402045
			-0.023985411	-0.0402045
			-0.023984911	-0.0386045
			-0.023984411	-0.0402045
			-0.023983911	-0.0402045
			-0.023983411	-0.0402045
			-0.023982911	-0.0434044
			-0.023982411	-0.0370046
			-0.023981911	-0.0354047
			-0.023981411	-0.0386045
			-0.023980911	-0.0402045
			-0.023980411	-0.0402045
			-0.023979911	-0.0402045
			-0.023979411	-0.0370046
			-0.023978911	-0.0434044
			-0.023978411	-0.0402045
			-0.023977911	-0.0386045
			-0.023977411	-0.0386045
			-0.023976911	-0.0402045
			-0.023976411	-0.0386045
			-0.023975911	-0.0418044
			-0.023975411	-0.0418044
			-0.023974911	-0.0434044
			-0.023974411	-0.0402045
			-0.023973911	-0.0418044
			-0.023973411	-0.0386045
			-0.023972911	-0.0418044
			-0.023972411	-0.0386045
			-0.023971911	-0.0386045
			-0.023971411	-0.0434044
			-0.023970911	-0.0402045
			-0.023970411	-0.0418044
			-0.023969911	-0.0386045
			-0.023969411	-0.0386045
			-0.023968911	-0.0386045
			-0.023968411	-0.0402045
			-0.023967911	-0.0418044
			-0.023967411	-0.0386045
			-0.023966911	-0.0418044
			-0.023966411	-0.0434044
			-0.023965911	-0.0386045
			-0.023965411	-0.0434044
			-0.023964911	-0.0450043
			-0.023964411	-0.0402045
			-0.023963911	-0.0418044
			-0.023963411	-0.0450043
			-0.023962911	-0.0386045
			-0.023962411	-0.0450043
			-0.023961911	-0.0450043
			-0.023961411	-0.0434044
			-0.023960911	-0.0386045
			-0.023960411	-0.0418044
			-0.023959911	-0.0434044
			-0.023959411	-0.0434044
			-0.023958911	-0.0434044
			-0.023958411	-0.0434044
			-0.023957911	-0.0402045
			-0.023957411	-0.0434044
			-0.023956911	-0.0434044
			-0.023956411	-0.0450043
			-0.023955911	-0.0466042
			-0.023955411	-0.0402045
			-0.023954911	-0.0418044
			-0.023954411	-0.0434044
			-0.023953911	-0.0418044
			-0.023953411	-0.0418044
			-0.023952911	-0.0498041
			-0.023952411	-0.0418044
			-0.023951911	-0.0482042
			-0.023951411	-0.0450043
			-0.023950911	-0.0418044
			-0.023950411	-0.0434044
			-0.023949911	-0.0434044
			-0.023949411	-0.0434044
			-0.023948911	-0.0466042
			-0.023948411	-0.0450043
			-0.023947911	-0.0402045
			-0.023947411	-0.0450043
			-0.023946911	-0.0434044
			-0.023946411	-0.0434044
			-0.023945911	-0.0450043
			-0.023945411	-0.0482042
			-0.023944911	-0.0402045
			-0.023944411	-0.0434044
			-0.023943911	-0.0450043
			-0.023943411	-0.0386045
			-0.023942911	-0.0434044
			-0.023942411	-0.0450043
			-0.023941911	-0.0450043
			-0.023941411	-0.0418044
			-0.023940911	-0.0434044
			-0.023940411	-0.0434044
			-0.023939911	-0.0434044
			-0.023939411	-0.0434044
			-0.023938911	-0.0418044
			-0.023938411	-0.0434044
			-0.023937911	-0.0482042
			-0.023937411	-0.0418044
			-0.023936911	-0.0450043
			-0.023936411	-0.0434044
			-0.023935911	-0.0418044
			-0.023935411	-0.0418044
			-0.023934911	-0.0434044
			-0.023934411	-0.0418044
			-0.023933911	-0.0450043
			-0.023933411	-0.0434044
			-0.023932911	-0.0434044
			-0.023932411	-0.0450043
			-0.023931911	-0.0450043
			-0.023931411	-0.0434044
			-0.023930911	-0.0434044
			-0.023930411	-0.0466042
			-0.023929911	-0.0434044
			-0.023929411	-0.0402045
			-0.023928911	-0.0450043
			-0.023928411	-0.0418044
			-0.023927911	-0.0434044
			-0.023927411	-0.0450043
			-0.023926911	-0.0450043
			-0.023926411	-0.0466042
			-0.023925911	-0.0450043
			-0.023925411	-0.0450043
			-0.023924911	-0.0482042
			-0.023924411	-0.0418044
			-0.023923911	-0.0434044
			-0.023923411	-0.0402045
			-0.023922911	-0.0450043
			-0.023922411	-0.0418044
			-0.023921911	-0.0434044
			-0.023921411	-0.0450043
			-0.023920911	-0.0418044
			-0.023920411	-0.0466042
			-0.023919911	-0.0418044
			-0.023919411	-0.0434044
			-0.023918911	-0.0466042
			-0.023918411	-0.0450043
			-0.023917911	-0.0402045
			-0.023917411	-0.0450043
			-0.023916911	-0.0434044
			-0.023916411	-0.0402045
			-0.023915911	-0.0418044
			-0.023915411	-0.0434044
			-0.023914911	-0.0434044
			-0.023914411	-0.0450043
			-0.023913911	-0.0434044
			-0.023913411	-0.0450043
			-0.023912911	-0.0450043
			-0.023912411	-0.0466042
			-0.023911911	-0.0418044
			-0.023911411	-0.0418044
			-0.023910911	-0.0466042
			-0.023910411	-0.0418044
			-0.023909911	-0.0418044
			-0.023909411	-0.0466042
			-0.023908911	-0.0418044
			-0.023908411	-0.0434044
			-0.023907911	-0.0434044
			-0.023907411	-0.0434044
			-0.023906911	-0.0434044
			-0.023906411	-0.0434044
			-0.023905911	-0.0418044
			-0.023905411	-0.0418044
			-0.023904911	-0.0434044
			-0.023904411	-0.0402045
			-0.023903911	-0.0466042
			-0.023903411	-0.0402045
			-0.023902911	-0.0386045
			-0.023902411	-0.0418044
			-0.023901911	-0.0418044
			-0.023901411	-0.0434044
			-0.023900911	-0.0418044
			-0.023900411	-0.0418044
			-0.023899911	-0.0386045
			-0.023899411	-0.0434044
			-0.023898911	-0.0434044
			-0.023898411	-0.0418044
			-0.023897911	-0.0418044
			-0.023897411	-0.0402045
			-0.023896911	-0.0386045
			-0.023896411	-0.0386045
			-0.023895911	-0.0402045
			-0.023895411	-0.0450043
			-0.023894911	-0.0402045
			-0.023894411	-0.0450043
			-0.023893911	-0.0386045
			-0.023893411	-0.0418044
			-0.023892911	-0.0418044
			-0.023892411	-0.0450043
			-0.023891911	-0.0434044
			-0.023891411	-0.0418044
			-0.023890911	-0.0402045
			-0.023890411	-0.0434044
			-0.023889911	-0.0450043
			-0.023889411	-0.0418044
			-0.023888911	-0.0418044
			-0.023888411	-0.0418044
			-0.023887911	-0.0370046
			-0.023887411	-0.0434044
			-0.023886911	-0.0418044
			-0.023886411	-0.0402045
			-0.023885911	-0.0418044
			-0.023885411	-0.0402045
			-0.023884911	-0.0386045
			-0.023884411	-0.0450043
			-0.023883911	-0.0402045
			-0.023883411	-0.0370046
			-0.023882911	-0.0402045
			-0.023882411	-0.0402045
			-0.023881911	-0.0402045
			-0.023881411	-0.0370046
			-0.023880911	-0.0418044
			-0.023880411	-0.0402045
			-0.023879911	-0.0402045
			-0.023879411	-0.0418044
			-0.023878911	-0.0402045
			-0.023878411	-0.0402045
			-0.023877911	-0.0418044
			-0.023877411	-0.0386045
			-0.023876911	-0.0386045
			-0.023876411	-0.0402045
			-0.023875911	-0.0386045
			-0.023875411	-0.0386045
			-0.023874911	-0.0402045
			-0.023874411	-0.0402045
			-0.023873911	-0.0418044
			-0.023873411	-0.0418044
			-0.023872911	-0.0370046
			-0.023872411	-0.0402045
			-0.023871911	-0.0386045
			-0.023871411	-0.0370046
			-0.023870911	-0.0386045
			-0.023870411	-0.0386045
			-0.023869911	-0.0354047
			-0.023869411	-0.0418044
			-0.023868911	-0.0370046
			-0.023868411	-0.0354047
			-0.023867911	-0.0402045
			-0.023867411	-0.0386045
			-0.023866911	-0.0354047
			-0.023866411	-0.0386045
			-0.023865911	-0.0386045
			-0.023865411	-0.0386045
			-0.023864911	-0.0386045
			-0.023864411	-0.0386045
			-0.023863911	-0.0322048
			-0.023863411	-0.0370046
			-0.023862911	-0.0402045
			-0.023862411	-0.0386045
			-0.023861911	-0.0386045
			-0.023861411	-0.0386045
			-0.023860911	-0.0386045
			-0.023860411	-0.0386045
			-0.023859911	-0.0386045
			-0.023859411	-0.0386045
			-0.023858911	-0.0354047
			-0.023858411	-0.0386045
			-0.023857911	-0.0354047
			-0.023857411	-0.0370046
			-0.023856911	-0.0386045
			-0.023856411	-0.0386045
			-0.023855911	-0.0370046
			-0.023855411	-0.0386045
			-0.023854911	-0.0354047
			-0.023854411	-0.0434044
			-0.023853911	-0.0386045
			-0.023853411	-0.0354047
			-0.023852911	-0.0386045
			-0.023852411	-0.0386045
			-0.023851911	-0.0370046
			-0.023851411	-0.0370046
			-0.023850911	-0.0370046
			-0.023850411	-0.0386045
			-0.023849911	-0.0386045
			-0.023849411	-0.0370046
			-0.023848911	-0.0370046
			-0.023848411	-0.0386045
			-0.023847911	-0.0370046
			-0.023847411	-0.0386045
			-0.023846911	-0.0354047
			-0.023846411	-0.0386045
			-0.023845911	-0.0354047
			-0.023845411	-0.0354047
			-0.023844911	-0.0354047
			-0.023844411	-0.0354047
			-0.023843911	-0.0322048
			-0.023843411	-0.0386045
			-0.023842911	-0.0370046
			-0.023842411	-0.0386045
			-0.023841911	-0.0370046
			-0.023841411	-0.0338047
			-0.023840911	-0.0386045
			-0.023840411	-0.0370046
			-0.023839911	-0.0354047
			-0.023839411	-0.0354047
			-0.023838911	-0.0370046
			-0.023838411	-0.0354047
			-0.023837911	-0.0354047
			-0.023837411	-0.0386045
			-0.023836911	-0.0354047
			-0.023836411	-0.0370046
			-0.023835911	-0.0386045
			-0.023835411	-0.0338047
			-0.023834911	-0.0322048
			-0.023834411	-0.0370046
			-0.023833911	-0.0370046
			-0.023833411	-0.0386045
			-0.023832911	-0.0386045
			-0.023832411	-0.0354047
			-0.023831911	-0.0370046
			-0.023831411	-0.0370046
			-0.023830911	-0.0354047
			-0.023830411	-0.0370046
			-0.023829911	-0.0370046
			-0.023829411	-0.0354047
			-0.023828911	-0.0370046
			-0.023828411	-0.0370046
			-0.023827911	-0.0370046
			-0.023827411	-0.0370046
			-0.023826911	-0.0354047
			-0.023826411	-0.0354047
			-0.023825911	-0.0338047
			-0.023825411	-0.0386045
			-0.023824911	-0.0338047
			-0.023824411	-0.0370046
			-0.023823911	-0.0386045
			-0.023823411	-0.0354047
			-0.023822911	-0.0370046
			-0.023822411	-0.0370046
			-0.023821911	-0.0370046
			-0.023821411	-0.0354047
			-0.023820911	-0.0386045
			-0.023820411	-0.0354047
			-0.023819911	-0.0370046
			-0.023819411	-0.0370046
			-0.023818911	-0.0370046
			-0.023818411	-0.0354047
			-0.023817911	-0.0338047
			-0.023817411	-0.0354047
			-0.023816911	-0.0402045
			-0.023816411	-0.0354047
			-0.023815911	-0.0354047
			-0.023815411	-0.0354047
			-0.023814911	-0.0370046
			-0.023814411	-0.0354047
			-0.023813911	-0.0370046
			-0.023813411	-0.0354047
			-0.023812911	-0.0354047
			-0.023812411	-0.0370046
			-0.023811911	-0.0370046
			-0.023811411	-0.0354047
			-0.023810911	-0.0354047
			-0.023810411	-0.0354047
			-0.023809911	-0.0354047
			-0.023809411	-0.0386045
			-0.023808911	-0.0370046
			-0.023808411	-0.0338047
			-0.023807911	-0.0370046
			-0.023807411	-0.0370046
			-0.023806911	-0.0370046
			-0.023806411	-0.0370046
			-0.023805911	-0.0354047
			-0.023805411	-0.0338047
			-0.023804911	-0.0354047
			-0.023804411	-0.0386045
			-0.023803911	-0.0354047
			-0.023803411	-0.0386045
			-0.023802911	-0.0370046
			-0.023802411	-0.0338047
			-0.023801911	-0.0386045
			-0.023801411	-0.0370046
			-0.023800911	-0.0354047
			-0.023800411	-0.0370046
			-0.023799911	-0.0354047
			-0.023799411	-0.0354047
			-0.023798911	-0.0370046
			-0.023798411	-0.0370046
			-0.023797911	-0.0386045
			-0.023797411	-0.0370046
			-0.023796911	-0.0370046
			-0.023796411	-0.0354047
			-0.023795911	-0.0338047
			-0.023795411	-0.0386045
			-0.023794911	-0.0354047
			-0.023794411	-0.0370046
			-0.023793911	-0.0370046
			-0.023793411	-0.0354047
			-0.023792911	-0.0370046
			-0.023792411	-0.0354047
			-0.023791911	-0.0370046
			-0.023791411	-0.0354047
			-0.023790911	-0.0370046
			-0.023790411	-0.0354047
			-0.023789911	-0.0370046
			-0.023789411	-0.0370046
			-0.023788911	-0.0354047
			-0.023788411	-0.0354047
			-0.023787911	-0.0402045
			-0.023787411	-0.0354047
			-0.023786911	-0.0370046
			-0.023786411	-0.0386045
			-0.023785911	-0.0386045
			-0.023785411	-0.0386045
			-0.023784911	-0.0370046
			-0.023784411	-0.0354047
			-0.023783911	-0.0402045
			-0.023783411	-0.0418044
			-0.023782911	-0.0354047
			-0.023782411	-0.0354047
			-0.023781911	-0.0402045
			-0.023781411	-0.0370046
			-0.023780911	-0.0338047
			-0.023780411	-0.0370046
			-0.023779911	-0.0370046
			-0.023779411	-0.0386045
			-0.023778911	-0.0418044
			-0.023778411	-0.0338047
			-0.023777911	-0.0386045
			-0.023777411	-0.0386045
			-0.023776911	-0.0370046
			-0.023776411	-0.0386045
			-0.023775911	-0.0386045
			-0.023775411	-0.0354047
			-0.023774911	-0.0386045
			-0.023774411	-0.0386045
			-0.023773911	-0.0370046
			-0.023773411	-0.0386045
			-0.023772911	-0.0386045
			-0.023772411	-0.0370046
			-0.023771911	-0.0450043
			-0.023771411	-0.0386045
			-0.023770911	-0.0402045
			-0.023770411	-0.0354047
			-0.023769911	-0.0386045
			-0.023769411	-0.0370046
			-0.023768911	-0.0418044
			-0.023768411	-0.0386045
			-0.023767911	-0.0354047
			-0.023767411	-0.0402045
			-0.023766911	-0.0386045
			-0.023766411	-0.0354047
			-0.023765911	-0.0370046
			-0.023765411	-0.0386045
			-0.023764911	-0.0370046
			-0.023764411	-0.0402045
			-0.023763911	-0.0386045
			-0.023763411	-0.0338047
			-0.023762911	-0.0418044
			-0.023762411	-0.0418044
			-0.023761911	-0.0386045
			-0.023761411	-0.0418044
			-0.023760911	-0.0418044
			-0.023760411	-0.0402045
			-0.023759911	-0.0402045
			-0.023759411	-0.0402045
			-0.023758911	-0.0402045
			-0.023758411	-0.0370046
			-0.023757911	-0.0418044
			-0.023757411	-0.0370046
			-0.023756911	-0.0402045
			-0.023756411	-0.0402045
			-0.023755911	-0.0402045
			-0.023755411	-0.0418044
			-0.023754911	-0.0418044
			-0.023754411	-0.0402045
			-0.023753911	-0.0418044
			-0.023753411	-0.0386045
			-0.023752911	-0.0402045
			-0.023752411	-0.0418044
			-0.023751911	-0.0386045
			-0.023751411	-0.0402045
			-0.023750911	-0.0402045
			-0.023750411	-0.0370046
			-0.023749911	-0.0386045
			-0.023749411	-0.0402045
			-0.023748911	-0.0402045
			-0.023748411	-0.0386045
			-0.023747911	-0.0434044
			-0.023747411	-0.0386045
			-0.023746911	-0.0354047
			-0.023746411	-0.0418044
			-0.023745911	-0.0434044
			-0.023745411	-0.0386045
			-0.023744911	-0.0402045
			-0.023744411	-0.0402045
			-0.023743911	-0.0402045
			-0.023743411	-0.0402045
			-0.023742911	-0.0418044
			-0.023742411	-0.0402045
			-0.023741911	-0.0434044
			-0.023741411	-0.0402045
			-0.023740911	-0.0402045
			-0.023740411	-0.0418044
			-0.023739911	-0.0418044
			-0.023739411	-0.0402045
			-0.023738911	-0.0418044
			-0.023738411	-0.0434044
			-0.023737911	-0.0434044
			-0.023737411	-0.0402045
			-0.023736911	-0.0402045
			-0.023736411	-0.0386045
			-0.023735911	-0.0386045
			-0.023735411	-0.0450043
			-0.023734911	-0.0386045
			-0.023734411	-0.0450043
			-0.023733911	-0.0402045
			-0.023733411	-0.0418044
			-0.023732911	-0.0434044
			-0.023732411	-0.0434044
			-0.023731911	-0.0386045
			-0.023731411	-0.0434044
			-0.023730911	-0.0418044
			-0.023730411	-0.0402045
			-0.023729911	-0.0418044
			-0.023729411	-0.0418044
			-0.023728911	-0.0418044
			-0.023728411	-0.0434044
			-0.023727911	-0.0418044
			-0.023727411	-0.0402045
			-0.023726911	-0.0434044
			-0.023726411	-0.0434044
			-0.023725911	-0.0434044
			-0.023725411	-0.0450043
			-0.023724911	-0.0434044
			-0.023724411	-0.0386045
			-0.023723911	-0.0418044
			-0.023723411	-0.0434044
			-0.023722911	-0.0402045
			-0.023722411	-0.0450043
			-0.023721911	-0.0418044
			-0.023721411	-0.0450043
			-0.023720911	-0.0418044
			-0.023720411	-0.0466042
			-0.023719911	-0.0450043
			-0.023719411	-0.0450043
			-0.023718911	-0.0418044
			-0.023718411	-0.0386045
			-0.023717911	-0.0450043
			-0.023717411	-0.0418044
			-0.023716911	-0.0418044
			-0.023716411	-0.0418044
			-0.023715911	-0.0466042
			-0.023715411	-0.0434044
			-0.023714911	-0.0434044
			-0.023714411	-0.0450043
			-0.023713911	-0.0434044
			-0.023713411	-0.0450043
			-0.023712911	-0.0466042
			-0.023712411	-0.0402045
			-0.023711911	-0.0418044
			-0.023711411	-0.0434044
			-0.023710911	-0.0434044
			-0.023710411	-0.0434044
			-0.023709911	-0.0418044
			-0.023709411	-0.0418044
			-0.023708911	-0.0418044
			-0.023708411	-0.0450043
			-0.023707911	-0.0402045
			-0.023707411	-0.0450043
			-0.023706911	-0.0482042
			-0.023706411	-0.0418044
			-0.023705911	-0.0402045
			-0.023705411	-0.0434044
			-0.023704911	-0.0418044
			-0.023704411	-0.0434044
			-0.023703911	-0.0466042
			-0.023703411	-0.0402045
			-0.023702911	-0.0434044
			-0.023702411	-0.0434044
			-0.023701911	-0.0418044
			-0.023701411	-0.0434044
			-0.023700911	-0.0418044
			-0.023700411	-0.0434044
			-0.023699911	-0.0418044
			-0.023699411	-0.0466042
			-0.023698911	-0.0402045
			-0.023698411	-0.0434044
			-0.023697911	-0.0450043
			-0.023697411	-0.0434044
			-0.023696911	-0.0434044
			-0.023696411	-0.0450043
			-0.023695911	-0.0434044
			-0.023695411	-0.0466042
			-0.023694911	-0.0466042
			-0.023694411	-0.0402045
			-0.023693911	-0.0434044
			-0.023693411	-0.0434044
			-0.023692911	-0.0418044
			-0.023692411	-0.0434044
			-0.023691911	-0.0418044
			-0.023691411	-0.0450043
			-0.023690911	-0.0434044
			-0.023690411	-0.0434044
			-0.023689911	-0.0450043
			-0.023689411	-0.0466042
			-0.023688911	-0.0418044
			-0.023688411	-0.0402045
			-0.023687911	-0.0450043
			-0.023687411	-0.0418044
			-0.023686911	-0.0418044
			-0.023686411	-0.0434044
			-0.023685911	-0.0450043
			-0.023685411	-0.0450043
			-0.023684911	-0.0434044
			-0.023684411	-0.0450043
			-0.023683911	-0.0418044
			-0.023683411	-0.0434044
			-0.023682911	-0.0450043
			-0.023682411	-0.0402045
			-0.023681911	-0.0466042
			-0.023681411	-0.0434044
			-0.023680911	-0.0386045
			-0.023680411	-0.0402045
			-0.023679911	-0.0450043
			-0.023679411	-0.0434044
			-0.023678911	-0.0418044
			-0.023678411	-0.0450043
			-0.023677911	-0.0418044
			-0.023677411	-0.0434044
			-0.023676911	-0.0434044
			-0.023676411	-0.0418044
			-0.023675911	-0.0418044
			-0.023675411	-0.0434044
			-0.023674911	-0.0402045
			-0.023674411	-0.0434044
			-0.023673911	-0.0418044
			-0.023673411	-0.0402045
			-0.023672911	-0.0402045
			-0.023672411	-0.0466042
			-0.023671911	-0.0386045
			-0.023671411	-0.0370046
			-0.023670911	-0.0402045
			-0.023670411	-0.0386045
			-0.023669911	-0.0418044
			-0.023669411	-0.0450043
			-0.023668911	-0.0386045
			-0.023668411	-0.0418044
			-0.023667911	-0.0418044
			-0.023667411	-0.0402045
			-0.023666911	-0.0434044
			-0.023666411	-0.0418044
			-0.023665911	-0.0402045
			-0.023665411	-0.0386045
			-0.023664911	-0.0418044
			-0.023664411	-0.0450043
			-0.023663911	-0.0386045
			-0.023663411	-0.0434044
			-0.023662911	-0.0386045
			-0.023662411	-0.0450043
			-0.023661911	-0.0418044
			-0.023661411	-0.0402045
			-0.023660911	-0.0354047
			-0.023660411	-0.0418044
			-0.023659911	-0.0386045
			-0.023659411	-0.0386045
			-0.023658911	-0.0418044
			-0.023658411	-0.0434044
			-0.023657911	-0.0386045
			-0.023657411	-0.0434044
			-0.023656911	-0.0402045
			-0.023656411	-0.0402045
			-0.023655911	-0.0402045
			-0.023655411	-0.0386045
			-0.023654911	-0.0402045
			-0.023654411	-0.0386045
			-0.023653911	-0.0402045
			-0.023653411	-0.0434044
			-0.023652911	-0.0402045
			-0.023652411	-0.0370046
			-0.023651911	-0.0386045
			-0.023651411	-0.0434044
			-0.023650911	-0.0402045
			-0.023650411	-0.0418044
			-0.023649911	-0.0386045
			-0.023649411	-0.0370046
			-0.023648911	-0.0418044
			-0.023648411	-0.0386045
			-0.023647911	-0.0386045
			-0.023647411	-0.0402045
			-0.023646911	-0.0386045
			-0.023646411	-0.0418044
			-0.023645911	-0.0402045
			-0.023645411	-0.0386045
			-0.023644911	-0.0386045
			-0.023644411	-0.0402045
			-0.023643911	-0.0402045
			-0.023643411	-0.0386045
			-0.023642911	-0.0402045
			-0.023642411	-0.0370046
			-0.023641911	-0.0386045
			-0.023641411	-0.0402045
			-0.023640911	-0.0402045
			-0.023640411	-0.0370046
			-0.023639911	-0.0370046
			-0.023639411	-0.0402045
			-0.023638911	-0.0370046
			-0.023638411	-0.0402045
			-0.023637911	-0.0370046
			-0.023637411	-0.0370046
			-0.023636911	-0.0402045
