402,0.0466
403,0.0471
404,0.0479
405,0.0485
406,0.0489
407,0.0492
408,0.0498
409,0.0501
410,0.0504
411,0.0505
412,0.0509
413,0.0509
414,0.0509
415,0.0509
416,0.0507
417,0.0506
418,0.0504
419,0.0500
420,0.0497
421,0.0493
422,0.0489
423,0.0483
424,0.0479
425,0.0474
426,0.0468
427,0.0464
428,0.0460
429,0.0456
430,0.0450
431,0.0446
432,0.0444
433,0.0440
434,0.0437
435,0.0435
436,0.0434
437,0.0432
438,0.0432
439,0.0432
440,0.0433
441,0.0434
442,0.0435
443,0.0438
444,0.0440
445,0.0443
446,0.0445
447,0.0451
448,0.0453
449,0.0456
450,0.0462
451,0.0465
452,0.0468
453,0.0472
454,0.0477
455,0.0481
456,0.0483
457,0.0488
458,0.0490
459,0.0493
460,0.0496
461,0.0497
462,0.0499
463,0.0501
464,0.0501
465,0.0501
466,0.0502
467,0.0500
468,0.0500
469,0.0499
470,0.0497
471,0.0495
472,0.0493
473,0.0490
474,0.0488
475,0.0485
476,0.0482
477,0.0477
478,0.0474
479,0.0472
480,0.0466
481,0.0463
482,0.0460
483,0.0455
484,0.0451
485,0.0447
486,0.0443
487,0.0442
488,0.0441
489,0.0438
490,0.0435
491,0.0433
492,0.0431
493,0.0429
494,0.0429
495,0.0429
496,0.0428
497,0.0427
498,0.0426
499,0.0428
500,0.0427
501,0.0428
502,0.0430
503,0.0432
504,0.0433
505,0.0435
506,0.0436
507,0.0439
508,0.0442
509,0.0445
510,0.0447
511,0.0451
512,0.0453
513,0.0456
514,0.0459
515,0.0461
516,0.0464
517,0.0467
518,0.0469
519,0.0473
520,0.0476
521,0.0478
522,0.0480
523,0.0484
524,0.0484
525,0.0486
526,0.0489
527,0.0490
528,0.0491
529,0.0493
530,0.0493
531,0.0493
532,0.0494
533,0.0495
534,0.0496
535,0.0496
536,0.0494
537,0.0494
538,0.0493
539,0.0492
540,0.0491
541,0.0490
542,0.0489
543,0.0486
544,0.0485
545,0.0483
546,0.0481
547,0.0478
548,0.0476
549,0.0474
550,0.0473
551,0.0470
552,0.0465
553,0.0464
554,0.0462
555,0.0457
556,0.0455
557,0.0452
558,0.0451
559,0.0448
560,0.0445
561,0.0443
562,0.0441
563,0.0439
564,0.0438
565,0.0436
566,0.0433
567,0.0431
568,0.0428
569,0.0427
570,0.0426
571,0.0425
572,0.0424
573,0.0423
574,0.0422
575,0.0423
576,0.0423
577,0.0423
578,0.0424
579,0.0424
580,0.0424
581,0.0425
582,0.0425
583,0.0425
584,0.0426
585,0.0428
586,0.0429
587,0.0430
588,0.0431
589,0.0432
590,0.0436
591,0.0438
592,0.0440
593,0.0440
594,0.0442
595,0.0443
596,0.0446
597,0.0448
598,0.0451
599,0.0452
600,0.0455
601,0.0456
602,0.0458
603,0.0462
604,0.0463
605,0.0465
606,0.0466
607,0.0467
608,0.0470
609,0.0472
610,0.0475
611,0.0476
612,0.0478
613,0.0480
614,0.0481
615,0.0482
616,0.0483
617,0.0484
618,0.0486
619,0.0488
620,0.0489
621,0.0489
622,0.0490
623,0.0491
624,0.0491
625,0.0491
626,0.0491
627,0.0492
628,0.0493
629,0.0494
630,0.0493
631,0.0492
632,0.0491
633,0.0490
634,0.0491
635,0.0490
636,0.0490
637,0.0488
638,0.0486
639,0.0485
640,0.0484
641,0.0482
642,0.0482
643,0.0481
644,0.0479
645,0.0475
646,0.0475
647,0.0475
648,0.0472
649,0.0470
650,0.0469
651,0.0467
652,0.0466
653,0.0464
654,0.0467
655,0.0468
656,0.0465
657,0.0465
658,0.0462
659,0.0457
660,0.0454
661,0.0449
662,0.0448
663,0.0447
664,0.0445
665,0.0444
666,0.0441
667,0.0438
668,0.0437
669,0.0438
670,0.0435
671,0.0434
672,0.0431
673,0.0431
674,0.0429
675,0.0428
676,0.0428
677,0.0425
678,0.0425
679,0.0425
680,0.0422
681,0.0422
682,0.0422
683,0.0421
684,0.0420
685,0.0419
686,0.0419
687,0.0419
688,0.0422
689,0.0422
690,0.0421
691,0.0420
692,0.0421
693,0.0421
694,0.0422
695,0.0423
696,0.0421
697,0.0421
698,0.0421
699,0.0422
700,0.0424
701,0.0425
702,0.0425
703,0.0425
704,0.0424
705,0.0427
706,0.0429
707,0.0429
708,0.0430
709,0.0431
710,0.0432
711,0.0434
712,0.0436
713,0.0436
714,0.0439
715,0.0441
716,0.0443
717,0.0442
718,0.0442
719,0.0445
720,0.0446
721,0.0449
722,0.0450
723,0.0453
724,0.0452
725,0.0454
726,0.0456
727,0.0456
728,0.0457
729,0.0461
730,0.0464
731,0.0463
732,0.0465
733,0.0466
734,0.0467
735,0.0469
736,0.0471
737,0.0473
738,0.0473
739,0.0476
740,0.0474
741,0.0474
742,0.0477
743,0.0478
744,0.0480
745,0.0483
746,0.0482
747,0.0481
748,0.0483
749,0.0483
750,0.0485
751,0.0488
752,0.0489
753,0.0489
754,0.0490
755,0.0488
756,0.0488
757,0.0489
758,0.0491
759,0.0490
760,0.0488
761,0.0489
762,0.0490
763,0.0489
764,0.0490
765,0.0487
766,0.0489
767,0.0489
768,0.0491
769,0.0492
770,0.0488
771,0.0485
772,0.0485
773,0.0488
774,0.0488
775,0.0488
776,0.0487
777,0.0487
778,0.0484
779,0.0484
780,0.0484
781,0.0482
782,0.0483
783,0.0482
784,0.0479
785,0.0480
786,0.0479
787,0.0480
788,0.0477
789,0.0476
790,0.0475
791,0.0470
792,0.0474
793,0.0471
794,0.0471
795,0.0471
796,0.0468
797,0.0467
798,0.0465
799,0.0465
800,0.0464
801,0.0464
802,0.0462
803,0.0460
804,0.0457
805,0.0456
806,0.0455
807,0.0454
808,0.0457
809,0.0454
810,0.0453
811,0.0452
812,0.0451
813,0.0444
814,0.0443
815,0.0444
816,0.0445
817,0.0444
818,0.0441
819,0.0444
820,0.0446
821,0.0442
822,0.0437
823,0.0439
824,0.0432
825,0.0430
826,0.0431
827,0.0432
828,0.0433
829,0.0431
830,0.0430
831,0.0430
832,0.0431
833,0.0423
834,0.0429
835,0.0426
836,0.0426
837,0.0422
838,0.0427
839,0.0426
840,0.0423
841,0.0417
842,0.0423
843,0.0417
844,0.0418
845,0.0416
846,0.0422
847,0.0421
848,0.0418
849,0.0419
850,0.0417
851,0.0423
852,0.0419
853,0.0418
854,0.0419
855,0.0419
856,0.0417
857,0.0416
858,0.0421
859,0.0419
860,0.0412
861,0.0414
862,0.0416
863,0.0419
864,0.0420
865,0.0417
866,0.0413
867,0.0416
868,0.0419
869,0.0416
870,0.0419
871,0.0422
872,0.0417
873,0.0420
874,0.0415
875,0.0418
876,0.0420
877,0.0421
878,0.0424
879,0.0422
880,0.0425
881,0.0423
882,0.0425
883,0.0427
884,0.0424
885,0.0428
886,0.0429
887,0.0426
888,0.0428
889,0.0431
890,0.0429
891,0.0423
892,0.0431
893,0.0433
894,0.0433
895,0.0433
896,0.0437
897,0.0434
898,0.0434
